"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wosp"
"28955","Black Belt","Fixed",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16386.5447732045,1522.89003
"28956","Black Belt","Fixed",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-16655.8997732045,1253.53503
"28957","Black Belt","Fixed",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-26893.3272356576,872.085030000002
"28958","Black Belt","Fixed",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-26740.7472356576,1024.66503
"28959","Black Belt","Fixed",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27548.8122356576,216.600030000001
"28960","Black Belt","Fixed",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-26588.1672356576,1177.24503
"28961","Black Belt","Fixed",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26242.5222356576,1522.89003
"28962","Black Belt","Fixed",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-26511.8772356576,1253.53503
"28963","Black Belt","Tracking",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-11506.799695525,872.085030000002
"28964","Black Belt","Tracking",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-11354.2196955249,1024.66503
"28965","Black Belt","Tracking",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12162.284695525,216.600030000001
"28966","Black Belt","Tracking",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-11201.639695525,1177.24503
"28967","Black Belt","Tracking",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10855.994695525,1522.89003
"28968","Black Belt","Tracking",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-11125.349695525,1253.53503
"28969","Black Belt","Tracking",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-15373.9019637791,872.085030000002
"28970","Black Belt","Tracking",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-15221.3219637791,1024.66503
"28971","Black Belt","Tracking",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-16029.3869637791,216.600030000001
"28972","Black Belt","Tracking",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-15068.7419637791,1177.24503
"28973","Black Belt","Tracking",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-14723.0969637791,1522.89003
"28974","Black Belt","Tracking",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-14992.4519637791,1253.53503
"28975","Black Belt","Tracking",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-19241.0042320333,872.085030000002
"28976","Black Belt","Tracking",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-19088.4242320333,1024.66503
"28977","Black Belt","Tracking",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-19896.4892320333,216.600030000001
"28978","Black Belt","Tracking",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-18935.8442320333,1177.24503
"28979","Black Belt","Tracking",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-18590.1992320333,1522.89003
"28980","Black Belt","Tracking",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-18859.5542320333,1253.53503
"28981","Central","Fixed",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-12215.2246023095,872.085030000002
"28982","Central","Fixed",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-12062.6446023095,1024.66503
"28983","Central","Fixed",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12870.7096023095,216.600030000001
"28984","Central","Fixed",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-11910.0646023095,1177.24503
"28985","Central","Fixed",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-11564.4196023095,1522.89003
"28986","Central","Fixed",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-11833.7746023095,1253.53503
"28987","Central","Fixed",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-17485.4347732045,872.085030000002
"28988","Central","Fixed",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-17332.8547732045,1024.66503
"28989","Central","Fixed",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-18140.9197732045,216.600030000001
"28990","Central","Fixed",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-17180.2747732045,1177.24503
"28991","Central","Fixed",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16834.6297732045,1522.89003
"28992","Central","Fixed",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-17103.9847732045,1253.53503
"28993","Central","Fixed",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-27341.4122356576,872.085030000002
"28994","Central","Fixed",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-27188.8322356576,1024.66503
"28995","Central","Fixed",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27996.8972356576,216.600030000001
"28996","Central","Fixed",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-27036.2522356576,1177.24503
"28997","Central","Fixed",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26690.6072356576,1522.89003
"28998","Central","Fixed",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-26959.9622356576,1253.53503
"28999","Central","Tracking",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-12013.569695525,872.085030000002
"29000","Central","Tracking",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-11860.9896955249,1024.66503
"29001","Central","Tracking",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12669.054695525,216.600030000001
"29002","Central","Tracking",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-11708.409695525,1177.24503
"29003","Central","Tracking",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-11362.764695525,1522.89003
"29004","Central","Tracking",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-11632.119695525,1253.53503
"29005","Central","Tracking",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-15880.6719637791,872.085030000002
"29006","Central","Tracking",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-15728.0919637791,1024.66503
"29007","Central","Tracking",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-16536.1569637791,216.600030000001
"29008","Central","Tracking",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-15575.5119637791,1177.24503
"29009","Central","Tracking",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-15229.8669637791,1522.89003
"29010","Central","Tracking",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-15499.2219637791,1253.53503
"29011","Central","Tracking",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-19747.7742320333,872.085030000002
"29012","Central","Tracking",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-19595.1942320333,1024.66503
"29013","Central","Tracking",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-20403.2592320333,216.600030000001
"29014","Central","Tracking",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-19442.6142320333,1177.24503
"29015","Central","Tracking",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-19096.9692320333,1522.89003
"29016","Central","Tracking",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-19366.3242320333,1253.53503
"29017","Northern","Fixed",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-12901.7346023095,872.085030000002
"29018","Northern","Fixed",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-12749.1546023095,1024.66503
"29019","Northern","Fixed",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-13557.2196023095,216.600030000001
"29020","Northern","Fixed",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-12596.5746023095,1177.24503
"29021","Northern","Fixed",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-12250.9296023095,1522.89003
"29022","Northern","Fixed",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-12520.2846023095,1253.53503
"29023","Northern","Fixed",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-18171.9447732045,872.085030000002
"29024","Northern","Fixed",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-18019.3647732045,1024.66503
"29025","Northern","Fixed",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-18827.4297732045,216.600030000001
"29026","Northern","Fixed",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-17866.7847732045,1177.24503
"29027","Northern","Fixed",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-17521.1397732045,1522.89003
"29028","Northern","Fixed",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-17790.4947732045,1253.53503
"29029","Northern","Fixed",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-28027.9222356576,872.085030000002
"29030","Northern","Fixed",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-27875.3422356576,1024.66503
"29031","Northern","Fixed",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-28683.4072356576,216.600030000001
"29032","Northern","Fixed",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-27722.7622356576,1177.24503
"29033","Northern","Fixed",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-27377.1172356576,1522.89003
"29034","Northern","Fixed",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-27646.4722356576,1253.53503
"29035","Northern","Tracking",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-13041.519695525,872.085030000002
"29036","Northern","Tracking",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-12888.939695525,1024.66503
"29037","Northern","Tracking",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-13697.004695525,216.600030000001
"29038","Northern","Tracking",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-12736.359695525,1177.24503
"29039","Northern","Tracking",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-12390.714695525,1522.89003
"29040","Northern","Tracking",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-12660.069695525,1253.53503
"29041","Northern","Tracking",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-16908.6219637791,872.085030000002
"29042","Northern","Tracking",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-16756.0419637791,1024.66503
"29043","Northern","Tracking",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-17564.1069637791,216.600030000001
"29044","Northern","Tracking",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-16603.4619637791,1177.24503
"29045","Northern","Tracking",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16257.8169637791,1522.89003
"29046","Northern","Tracking",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-16527.1719637791,1253.53503
"29047","Northern","Tracking",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-20775.7242320333,872.085030000002
"29048","Northern","Tracking",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-20623.1442320333,1024.66503
"29049","Northern","Tracking",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-21431.2092320333,216.600030000001
"29050","Northern","Tracking",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-20470.5642320333,1177.24503
"29051","Northern","Tracking",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-20124.9192320333,1522.89003
"29052","Northern","Tracking",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-20394.2742320333,1253.53503
"29053","Southern","Fixed",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-11604.1196023095,872.085030000002
"29054","Southern","Fixed",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-11451.5396023095,1024.66503
"29055","Southern","Fixed",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12259.6046023095,216.600030000001
"29056","Southern","Fixed",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-11298.9596023095,1177.24503
"29057","Southern","Fixed",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10953.3146023095,1522.89003
"29058","Southern","Fixed",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-11222.6696023095,1253.53503
"29059","Southern","Fixed",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-16874.3297732045,872.085030000002
"29060","Southern","Fixed",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-16721.7497732045,1024.66503
"29061","Southern","Fixed",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-17529.8147732045,216.600030000001
"29062","Southern","Fixed",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-16569.1697732045,1177.24503
"29063","Southern","Fixed",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16223.5247732045,1522.89003
"29064","Southern","Fixed",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-16492.8797732045,1253.53503
"29065","Southern","Fixed",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-26730.3072356576,872.085030000002
"29066","Southern","Fixed",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-26577.7272356576,1024.66503
"29067","Southern","Fixed",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27385.7922356576,216.600030000001
"29068","Southern","Fixed",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-26425.1472356576,1177.24503
"29069","Southern","Fixed",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26079.5022356576,1522.89003
"29070","Southern","Fixed",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-26348.8572356576,1253.53503
"29071","Southern","Tracking",0.6,531,0.055,4,4.6,872.085030000002,1.6,4920,-11193.959695525,872.085030000002
"29072","Southern","Tracking",0.6,531,0.055,5,4.6,1024.66503,1.2,3690,-11041.3796955249,1024.66503
"29073","Southern","Tracking",0.6,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-11849.444695525,216.600030000001
"29074","Southern","Tracking",0.6,531,0.055,7,4.6,1177.24503,0.8,2460,-10888.799695525,1177.24503
"29075","Southern","Tracking",0.6,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10543.154695525,1522.89003
"29076","Southern","Tracking",0.6,531,0.055,9,4.6,1253.53503,0.6,1845,-10812.509695525,1253.53503
"29077","Southern","Tracking",0.6,531,0.055,4,6.4,872.085030000002,1.6,4920,-15061.0619637791,872.085030000002
"29078","Southern","Tracking",0.6,531,0.055,5,6.4,1024.66503,1.2,3690,-14908.4819637791,1024.66503
"29079","Southern","Tracking",0.6,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-15716.5469637791,216.600030000001
"29080","Southern","Tracking",0.6,531,0.055,7,6.4,1177.24503,0.8,2460,-14755.9019637791,1177.24503
"29081","Southern","Tracking",0.6,531,0.055,8,6.4,1522.89003,0.7,2152.5,-14410.2569637791,1522.89003
"29082","Southern","Tracking",0.6,531,0.055,9,6.4,1253.53503,0.6,1845,-14679.6119637791,1253.53503
"29083","Southern","Tracking",0.6,531,0.055,4,8.2,872.085030000002,1.6,4920,-18928.1642320333,872.085030000002
"29084","Southern","Tracking",0.6,531,0.055,5,8.2,1024.66503,1.2,3690,-18775.5842320333,1024.66503
"29085","Southern","Tracking",0.6,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-19583.6492320333,216.600030000001
"29086","Southern","Tracking",0.6,531,0.055,7,8.2,1177.24503,0.8,2460,-18623.0042320333,1177.24503
"29087","Southern","Tracking",0.6,531,0.055,8,8.2,1522.89003,0.7,2152.5,-18277.3592320333,1522.89003
"29088","Southern","Tracking",0.6,531,0.055,9,8.2,1253.53503,0.6,1845,-18546.7142320333,1253.53503
"29089","Black Belt","Fixed",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-11767.1396023095,872.085030000002
"29090","Black Belt","Fixed",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-11614.5596023095,1024.66503
"29091","Black Belt","Fixed",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12422.6246023095,216.600030000001
"29092","Black Belt","Fixed",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-11461.9796023095,1177.24503
"29093","Black Belt","Fixed",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-11116.3346023095,1522.89003
"29094","Black Belt","Fixed",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-11385.6896023095,1253.53503
"29095","Black Belt","Fixed",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-17037.3497732045,872.085030000002
"29096","Black Belt","Fixed",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-16884.7697732045,1024.66503
"29097","Black Belt","Fixed",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-17692.8347732045,216.600030000001
"29098","Black Belt","Fixed",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-16732.1897732045,1177.24503
"29099","Black Belt","Fixed",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16386.5447732045,1522.89003
"29100","Black Belt","Fixed",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-16655.8997732045,1253.53503
"29101","Black Belt","Fixed",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-26893.3272356576,872.085030000002
"29102","Black Belt","Fixed",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-26740.7472356576,1024.66503
"29103","Black Belt","Fixed",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27548.8122356576,216.600030000001
"29104","Black Belt","Fixed",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-26588.1672356576,1177.24503
"29105","Black Belt","Fixed",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26242.5222356576,1522.89003
"29106","Black Belt","Fixed",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-26511.8772356576,1253.53503
"29107","Black Belt","Tracking",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-11506.799695525,872.085030000002
"29108","Black Belt","Tracking",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-11354.2196955249,1024.66503
"29109","Black Belt","Tracking",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12162.284695525,216.600030000001
"29110","Black Belt","Tracking",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-11201.639695525,1177.24503
"29111","Black Belt","Tracking",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-10855.994695525,1522.89003
"29112","Black Belt","Tracking",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-11125.349695525,1253.53503
"29113","Black Belt","Tracking",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-15373.9019637791,872.085030000002
"29114","Black Belt","Tracking",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-15221.3219637791,1024.66503
"29115","Black Belt","Tracking",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-16029.3869637791,216.600030000001
"29116","Black Belt","Tracking",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-15068.7419637791,1177.24503
"29117","Black Belt","Tracking",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-14723.0969637791,1522.89003
"29118","Black Belt","Tracking",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-14992.4519637791,1253.53503
"29119","Black Belt","Tracking",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-19241.0042320333,872.085030000002
"29120","Black Belt","Tracking",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-19088.4242320333,1024.66503
"29121","Black Belt","Tracking",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-19896.4892320333,216.600030000001
"29122","Black Belt","Tracking",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-18935.8442320333,1177.24503
"29123","Black Belt","Tracking",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-18590.1992320333,1522.89003
"29124","Black Belt","Tracking",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-18859.5542320333,1253.53503
"29125","Central","Fixed",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-12215.2246023095,872.085030000002
"29126","Central","Fixed",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-12062.6446023095,1024.66503
"29127","Central","Fixed",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12870.7096023095,216.600030000001
"29128","Central","Fixed",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-11910.0646023095,1177.24503
"29129","Central","Fixed",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-11564.4196023095,1522.89003
"29130","Central","Fixed",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-11833.7746023095,1253.53503
"29131","Central","Fixed",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-17485.4347732045,872.085030000002
"29132","Central","Fixed",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-17332.8547732045,1024.66503
"29133","Central","Fixed",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-18140.9197732045,216.600030000001
"29134","Central","Fixed",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-17180.2747732045,1177.24503
"29135","Central","Fixed",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16834.6297732045,1522.89003
"29136","Central","Fixed",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-17103.9847732045,1253.53503
"29137","Central","Fixed",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-27341.4122356576,872.085030000002
"29138","Central","Fixed",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-27188.8322356576,1024.66503
"29139","Central","Fixed",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-27996.8972356576,216.600030000001
"29140","Central","Fixed",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-27036.2522356576,1177.24503
"29141","Central","Fixed",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-26690.6072356576,1522.89003
"29142","Central","Fixed",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-26959.9622356576,1253.53503
"29143","Central","Tracking",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-12013.569695525,872.085030000002
"29144","Central","Tracking",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-11860.9896955249,1024.66503
"29145","Central","Tracking",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-12669.054695525,216.600030000001
"29146","Central","Tracking",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-11708.409695525,1177.24503
"29147","Central","Tracking",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-11362.764695525,1522.89003
"29148","Central","Tracking",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-11632.119695525,1253.53503
"29149","Central","Tracking",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-15880.6719637791,872.085030000002
"29150","Central","Tracking",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-15728.0919637791,1024.66503
"29151","Central","Tracking",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-16536.1569637791,216.600030000001
"29152","Central","Tracking",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-15575.5119637791,1177.24503
"29153","Central","Tracking",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-15229.8669637791,1522.89003
"29154","Central","Tracking",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-15499.2219637791,1253.53503
"29155","Central","Tracking",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-19747.7742320333,872.085030000002
"29156","Central","Tracking",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-19595.1942320333,1024.66503
"29157","Central","Tracking",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-20403.2592320333,216.600030000001
"29158","Central","Tracking",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-19442.6142320333,1177.24503
"29159","Central","Tracking",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-19096.9692320333,1522.89003
"29160","Central","Tracking",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-19366.3242320333,1253.53503
"29161","Northern","Fixed",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-12901.7346023095,872.085030000002
"29162","Northern","Fixed",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-12749.1546023095,1024.66503
"29163","Northern","Fixed",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-13557.2196023095,216.600030000001
"29164","Northern","Fixed",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-12596.5746023095,1177.24503
"29165","Northern","Fixed",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-12250.9296023095,1522.89003
"29166","Northern","Fixed",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-12520.2846023095,1253.53503
"29167","Northern","Fixed",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-18171.9447732045,872.085030000002
"29168","Northern","Fixed",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-18019.3647732045,1024.66503
"29169","Northern","Fixed",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-18827.4297732045,216.600030000001
"29170","Northern","Fixed",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-17866.7847732045,1177.24503
"29171","Northern","Fixed",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-17521.1397732045,1522.89003
"29172","Northern","Fixed",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-17790.4947732045,1253.53503
"29173","Northern","Fixed",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-28027.9222356576,872.085030000002
"29174","Northern","Fixed",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-27875.3422356576,1024.66503
"29175","Northern","Fixed",0.65,531,0.055,6,8.2,216.600030000001,0.9,2767.5,-28683.4072356576,216.600030000001
"29176","Northern","Fixed",0.65,531,0.055,7,8.2,1177.24503,0.8,2460,-27722.7622356576,1177.24503
"29177","Northern","Fixed",0.65,531,0.055,8,8.2,1522.89003,0.7,2152.5,-27377.1172356576,1522.89003
"29178","Northern","Fixed",0.65,531,0.055,9,8.2,1253.53503,0.6,1845,-27646.4722356576,1253.53503
"29179","Northern","Tracking",0.65,531,0.055,4,4.6,872.085030000002,1.6,4920,-13041.519695525,872.085030000002
"29180","Northern","Tracking",0.65,531,0.055,5,4.6,1024.66503,1.2,3690,-12888.939695525,1024.66503
"29181","Northern","Tracking",0.65,531,0.055,6,4.6,216.600030000001,0.9,2767.5,-13697.004695525,216.600030000001
"29182","Northern","Tracking",0.65,531,0.055,7,4.6,1177.24503,0.8,2460,-12736.359695525,1177.24503
"29183","Northern","Tracking",0.65,531,0.055,8,4.6,1522.89003,0.7,2152.5,-12390.714695525,1522.89003
"29184","Northern","Tracking",0.65,531,0.055,9,4.6,1253.53503,0.6,1845,-12660.069695525,1253.53503
"29185","Northern","Tracking",0.65,531,0.055,4,6.4,872.085030000002,1.6,4920,-16908.6219637791,872.085030000002
"29186","Northern","Tracking",0.65,531,0.055,5,6.4,1024.66503,1.2,3690,-16756.0419637791,1024.66503
"29187","Northern","Tracking",0.65,531,0.055,6,6.4,216.600030000001,0.9,2767.5,-17564.1069637791,216.600030000001
"29188","Northern","Tracking",0.65,531,0.055,7,6.4,1177.24503,0.8,2460,-16603.4619637791,1177.24503
"29189","Northern","Tracking",0.65,531,0.055,8,6.4,1522.89003,0.7,2152.5,-16257.8169637791,1522.89003
"29190","Northern","Tracking",0.65,531,0.055,9,6.4,1253.53503,0.6,1845,-16527.1719637791,1253.53503
"29191","Northern","Tracking",0.65,531,0.055,4,8.2,872.085030000002,1.6,4920,-20775.7242320333,872.085030000002
"29192","Northern","Tracking",0.65,531,0.055,5,8.2,1024.66503,1.2,3690,-20623.1442320333,1024.66503
