"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.0360.8Southern",-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-3230.91,-3708.19,-4600.76,-3248.41,-3598.62,-3948.83,-9076.89,-10986,-14556.29,-9146.42,-10547.26,-11948.11,-14923.19,-18264.14,-24512.15,-15045.27,-17496.75,-19948.23,-18820.39,-23115.89,-31149.05,-18977.49,-22129.39,-25281.29,-20768.98,-25541.77,-34467.5,-20943.54,-24445.65,-27947.76,-24666.18,-30393.52,-41104.39,-24875.8,-29078.33,-33280.86,-24666.18,-30393.52,-41104.39,-24875.8,-29078.33,-33280.86
"0.0460.8Southern",-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-2821.89,-3299.17,-4191.74,-2773.04,-3123.25,-3473.46,-7441.22,-9350.33,-12920.62,-7245.23,-8646.07,-10046.92,-12060.96,-15401.91,-21649.92,-11718.49,-14169.97,-16621.45,-15140.36,-19435.86,-27469.02,-14700.22,-17852.12,-21004.02,-16680.05,-21452.84,-30378.57,-16191.01,-19693.12,-23195.23,-19759.45,-25486.79,-36197.66,-19172.79,-23375.32,-27577.85,-19759.45,-25486.79,-36197.66,-19172.79,-23375.32,-27577.85
"0.0290.8Southern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,3740.07,3262.79,2370.22,3656.22,3306.01,2955.8,-3332.56,-5241.67,-8811.96,-3667.61,-5068.45,-6469.3,-10405.42,-13746.37,-19994.38,-10992.05,-13443.53,-15895.01,-15120.42,-19415.92,-27449.08,-15874.76,-19026.66,-22178.56,-17477.91,-22250.7,-31176.43,-18316.07,-21818.18,-25320.29,-22192.91,-27920.25,-38631.12,-23198.81,-27401.34,-31603.87,-22192.91,-27920.25,-38631.12,-23198.81,-27401.34,-31603.87
"0.0390.8Southern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,4149.09,3671.81,2779.24,4131.59,3781.38,3431.17,-1696.89,-3606,-7176.29,-1766.42,-3167.26,-4568.11,-7543.19,-10884.14,-17132.15,-7665.27,-10116.75,-12568.23,-11440.39,-15735.89,-23769.05,-11597.49,-14749.39,-17901.29,-13388.98,-18161.77,-27087.5,-13563.54,-17065.65,-20567.76,-17286.18,-23013.52,-33724.39,-17495.8,-21698.33,-25900.86,-17286.18,-23013.52,-33724.39,-17495.8,-21698.33,-25900.86
"0.0490.8Southern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,4558.11,4080.83,3188.26,4606.96,4256.75,3906.54,-61.22,-1970.33,-5540.62,134.77,-1266.07,-2666.92,-4680.96,-8021.91,-14269.92,-4338.49,-6789.97,-9241.45,-7760.36,-12055.86,-20089.02,-7320.22,-10472.12,-13624.02,-9300.05,-14072.84,-22998.57,-8811.01,-12313.12,-15815.23,-12379.45,-18106.79,-28817.66,-11792.79,-15995.32,-20197.85,-12379.45,-18106.79,-28817.66,-11792.79,-15995.32,-20197.85
"0.0230.9Southern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-10443.08,-10920.36,-11812.93,-10526.92,-10877.13,-11227.34,-17515.7,-19424.82,-22995.11,-17850.75,-19251.6,-20652.44,-24588.57,-27929.52,-34177.53,-25175.2,-27626.68,-30078.15,-29303.56,-33599.07,-41632.22,-30057.91,-33209.8,-36361.7,-31661.06,-36433.84,-45359.57,-32499.22,-36001.33,-39503.44,-36376.05,-42103.39,-52814.27,-37381.95,-41584.48,-45787.01,-36376.05,-42103.39,-52814.27,-37381.95,-41584.48,-45787.01
"0.0330.9Southern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-10034.06,-10511.34,-11403.91,-10051.55,-10401.76,-10751.97,-15880.03,-17789.15,-21359.44,-15949.56,-17350.41,-18751.25,-21726.34,-25067.29,-31315.3,-21848.42,-24299.9,-26751.37,-25623.53,-29919.04,-37952.19,-25780.64,-28932.53,-32084.43,-27572.13,-32344.91,-41270.64,-27746.69,-31248.8,-34750.91,-31469.32,-37196.66,-47907.54,-31678.94,-35881.47,-40084,-31469.32,-37196.66,-47907.54,-31678.94,-35881.47,-40084
"0.0430.9Southern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-9625.04,-10102.32,-10994.89,-9576.18,-9926.39,-10276.6,-14244.36,-16153.48,-19723.77,-14048.37,-15449.22,-16850.06,-18864.11,-22205.06,-28453.07,-18521.64,-20973.12,-23424.59,-21943.5,-26239.01,-34272.16,-21503.37,-24655.26,-27807.16,-23483.2,-28255.98,-37181.71,-22994.16,-26496.27,-29998.38,-26562.59,-32289.93,-43000.81,-25975.93,-30178.46,-34380.99,-26562.59,-32289.93,-43000.81,-25975.93,-30178.46,-34380.99
"0.0260.9Southern",216.6,216.6,216.6,216.6,216.6,216.6,-2140.58,-2617.86,-3510.43,-2224.42,-2574.63,-2924.84,-9213.2,-11122.32,-14692.61,-9548.25,-10949.1,-12349.94,-16286.07,-19627.02,-25875.03,-16872.7,-19324.18,-21775.65,-21001.06,-25296.57,-33329.72,-21755.41,-24907.3,-28059.2,-23358.56,-28131.34,-37057.07,-24196.72,-27698.83,-31200.94,-28073.55,-33800.89,-44511.77,-29079.45,-33281.98,-37484.51,-28073.55,-33800.89,-44511.77,-29079.45,-33281.98,-37484.51
"0.0360.9Southern",216.6,216.6,216.6,216.6,216.6,216.6,-1731.56,-2208.84,-3101.41,-1749.05,-2099.26,-2449.47,-7577.53,-9486.65,-13056.94,-7647.06,-9047.91,-10448.75,-13423.84,-16764.79,-23012.8,-13545.92,-15997.4,-18448.87,-17321.03,-21616.54,-29649.69,-17478.14,-20630.03,-23781.93,-19269.63,-24042.41,-32968.14,-19444.19,-22946.3,-26448.41,-23166.82,-28894.16,-39605.04,-23376.44,-27578.97,-31781.5,-23166.82,-28894.16,-39605.04,-23376.44,-27578.97,-31781.5
"0.0460.9Southern",216.6,216.6,216.6,216.6,216.6,216.6,-1322.54,-1799.82,-2692.39,-1273.68,-1623.89,-1974.1,-5941.86,-7850.98,-11421.27,-5745.87,-7146.72,-8547.56,-10561.61,-13902.56,-20150.57,-10219.14,-12670.62,-15122.09,-13641,-17936.51,-25969.66,-13200.87,-16352.76,-19504.66,-15180.7,-19953.48,-28879.21,-14691.66,-18193.77,-21695.88,-18260.09,-23987.43,-34698.31,-17673.43,-21875.96,-26078.49,-18260.09,-23987.43,-34698.31,-17673.43,-21875.96,-26078.49
"0.0290.9Southern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6161.92,5684.64,4792.07,6078.08,5727.87,5377.66,-910.7,-2819.82,-6390.11,-1245.75,-2646.6,-4047.44,-7983.57,-11324.52,-17572.53,-8570.2,-11021.68,-13473.15,-12698.56,-16994.07,-25027.22,-13452.91,-16604.8,-19756.7,-15056.06,-19828.84,-28754.57,-15894.22,-19396.33,-22898.44,-19771.05,-25498.39,-36209.27,-20776.95,-24979.48,-29182.01,-19771.05,-25498.39,-36209.27,-20776.95,-24979.48,-29182.01
"0.0390.9Southern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6570.94,6093.66,5201.09,6553.45,6203.24,5853.03,724.97,-1184.15,-4754.44,655.44,-745.41,-2146.25,-5121.34,-8462.29,-14710.3,-5243.42,-7694.9,-10146.37,-9018.53,-13314.04,-21347.19,-9175.64,-12327.53,-15479.43,-10967.13,-15739.91,-24665.64,-11141.69,-14643.8,-18145.91,-14864.32,-20591.66,-31302.54,-15073.94,-19276.47,-23479,-14864.32,-20591.66,-31302.54,-15073.94,-19276.47,-23479
"0.0490.9Southern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6979.96,6502.68,5610.11,7028.82,6678.61,6328.4,2360.64,451.52,-3118.77,2556.63,1155.78,-245.06,-2259.11,-5600.06,-11848.07,-1916.64,-4368.12,-6819.59,-5338.5,-9634.01,-17667.16,-4898.37,-8050.26,-11202.16,-6878.2,-11650.98,-20576.71,-6389.16,-9891.27,-13393.38,-9957.59,-15684.93,-26395.81,-9370.93,-13573.46,-17775.99,-9957.59,-15684.93,-26395.81,-9370.93,-13573.46,-17775.99
"0.0231.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-9866.22,-10343.5,-11236.07,-9950.07,-10300.28,-10650.49,-16938.85,-18847.96,-22418.25,-17273.9,-18674.74,-20075.59,-24011.71,-27352.66,-33600.67,-24598.34,-27049.82,-29501.3,-28726.71,-33022.21,-41055.37,-29481.05,-32632.95,-35784.85,-31084.2,-35856.99,-44782.72,-31922.36,-35424.47,-38926.58,-35799.2,-41526.54,-52237.41,-36805.1,-41007.63,-45210.16,-35799.2,-41526.54,-52237.41,-36805.1,-41007.63,-45210.16
"0.0331.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-9457.2,-9934.48,-10827.05,-9474.7,-9824.91,-10175.12,-15303.18,-17212.29,-20782.58,-15372.71,-16773.55,-18174.4,-21149.48,-24490.43,-30738.44,-21271.56,-23723.04,-26174.52,-25046.68,-29342.18,-37375.34,-25203.78,-28355.68,-31507.58,-26995.27,-31768.06,-40693.79,-27169.83,-30671.94,-34174.05,-30892.47,-36619.81,-47330.68,-31102.09,-35304.62,-39507.15,-30892.47,-36619.81,-47330.68,-31102.09,-35304.62,-39507.15
"0.0431.0Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-9048.18,-9525.46,-10418.03,-8999.33,-9349.54,-9699.75,-13667.51,-15576.62,-19146.91,-13471.52,-14872.36,-16273.21,-18287.25,-21628.2,-27876.21,-17944.78,-20396.26,-22847.74,-21366.65,-25662.15,-33695.31,-20926.51,-24078.41,-27230.31,-22906.34,-27679.13,-36604.86,-22417.3,-25919.41,-29421.52,-25985.74,-31713.08,-42423.95,-25399.08,-29601.61,-33804.14,-25985.74,-31713.08,-42423.95,-25399.08,-29601.61,-33804.14
"0.0261.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,-641.22,-1118.5,-2011.07,-725.07,-1075.28,-1425.49,-7713.85,-9622.96,-13193.25,-8048.9,-9449.74,-10850.59,-14786.71,-18127.66,-24375.67,-15373.34,-17824.82,-20276.3,-19501.71,-23797.21,-31830.37,-20256.05,-23407.95,-26559.85,-21859.2,-26631.99,-35557.72,-22697.36,-26199.47,-29701.58,-26574.2,-32301.54,-43012.41,-27580.1,-31782.63,-35985.16,-26574.2,-32301.54,-43012.41,-27580.1,-31782.63,-35985.16
"0.0361.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,-232.2,-709.48,-1602.05,-249.7,-599.91,-950.12,-6078.18,-7987.29,-11557.58,-6147.71,-7548.55,-8949.4,-11924.48,-15265.43,-21513.44,-12046.56,-14498.04,-16949.52,-15821.68,-20117.18,-28150.34,-15978.78,-19130.68,-22282.58,-17770.27,-22543.06,-31468.79,-17944.83,-21446.94,-24949.05,-21667.47,-27394.81,-38105.68,-21877.09,-26079.62,-30282.15,-21667.47,-27394.81,-38105.68,-21877.09,-26079.62,-30282.15
"0.0461.0Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,176.82,-300.46,-1193.03,225.67,-124.54,-474.75,-4442.51,-6351.62,-9921.91,-4246.52,-5647.36,-7048.21,-9062.25,-12403.2,-18651.21,-8719.78,-11171.26,-13622.74,-12141.65,-16437.15,-24470.31,-11701.51,-14853.41,-18005.31,-13681.34,-18454.13,-27379.86,-13192.3,-16694.41,-20196.52,-16760.74,-22488.08,-33198.95,-16174.08,-20376.61,-24579.14,-16760.74,-22488.08,-33198.95,-16174.08,-20376.61,-24579.14
"0.0291.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,8583.78,8106.5,7213.93,8499.93,8149.72,7799.51,1511.15,-397.96,-3968.25,1176.1,-224.74,-1625.59,-5561.71,-8902.66,-15150.67,-6148.34,-8599.82,-11051.3,-10276.71,-14572.21,-22605.37,-11031.05,-14182.95,-17334.85,-12634.2,-17406.99,-26332.72,-13472.36,-16974.47,-20476.58,-17349.2,-23076.54,-33787.41,-18355.1,-22557.63,-26760.16,-17349.2,-23076.54,-33787.41,-18355.1,-22557.63,-26760.16
"0.0391.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,8992.8,8515.52,7622.95,8975.3,8625.09,8274.88,3146.82,1237.71,-2332.58,3077.29,1676.45,275.6,-2699.48,-6040.43,-12288.44,-2821.56,-5273.04,-7724.52,-6596.68,-10892.18,-18925.34,-6753.78,-9905.68,-13057.58,-8545.27,-13318.06,-22243.79,-8719.83,-12221.94,-15724.05,-12442.47,-18169.81,-28880.68,-12652.09,-16854.62,-21057.15,-12442.47,-18169.81,-28880.68,-12652.09,-16854.62,-21057.15
"0.0491.0Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,9401.82,8924.54,8031.97,9450.67,9100.46,8750.25,4782.49,2873.38,-696.91,4978.48,3577.64,2176.79,162.75,-3178.2,-9426.21,505.22,-1946.26,-4397.74,-2916.65,-7212.15,-15245.31,-2476.51,-5628.41,-8780.31,-4456.34,-9229.13,-18154.86,-3967.3,-7469.41,-10971.52,-7535.74,-13263.08,-23973.95,-6949.08,-11151.61,-15354.14,-7535.74,-13263.08,-23973.95,-6949.08,-11151.61,-15354.14
"0.0231.1Southern",-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-9289.37,-9766.65,-10659.22,-9373.21,-9723.42,-10073.63,-16361.99,-18271.11,-21841.4,-16697.04,-18097.89,-19498.73,-23434.86,-26775.81,-33023.82,-24021.49,-26472.97,-28924.44,-28149.85,-32445.36,-40478.51,-28904.2,-32056.09,-35207.99,-30507.35,-35280.13,-44205.86,-31345.51,-34847.62,-38349.73,-35222.34,-40949.68,-51660.56,-36228.24,-40430.77,-44633.3,-35222.34,-40949.68,-51660.56,-36228.24,-40430.77,-44633.3
"0.0331.1Southern",-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-8880.35,-9357.63,-10250.2,-8897.84,-9248.05,-9598.26,-14726.32,-16635.44,-20205.73,-14795.85,-16196.7,-17597.54,-20572.63,-23913.58,-30161.59,-20694.71,-23146.19,-25597.66,-24469.82,-28765.33,-36798.48,-24626.93,-27778.82,-30930.72,-26418.42,-31191.2,-40116.93,-26592.98,-30095.09,-33597.2,-30315.61,-36042.95,-46753.83,-30525.23,-34727.76,-38930.29,-30315.61,-36042.95,-46753.83,-30525.23,-34727.76,-38930.29
"0.0431.1Southern",-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-6932.19,-8471.33,-8948.61,-9841.18,-8422.47,-8772.68,-9122.89,-13090.65,-14999.77,-18570.06,-12894.66,-14295.51,-15696.35,-17710.4,-21051.35,-27299.36,-17367.93,-19819.41,-22270.88,-20789.79,-25085.3,-33118.45,-20349.66,-23501.55,-26653.45,-22329.49,-27102.27,-36028,-21840.45,-25342.56,-28844.67,-25408.88,-31136.22,-41847.1,-24822.22,-29024.75,-33227.28,-25408.88,-31136.22,-41847.1,-24822.22,-29024.75,-33227.28
"0.0261.1Southern",3215.31,3215.31,3215.31,3215.31,3215.31,3215.31,858.13,380.85,-511.72,774.29,424.08,73.87,-6214.49,-8123.61,-11693.9,-6549.54,-7950.39,-9351.23,-13287.36,-16628.31,-22876.32,-13873.99,-16325.47,-18776.94,-18002.35,-22297.86,-30331.01,-18756.7,-21908.59,-25060.49,-20359.85,-25132.63,-34058.36,-21198.01,-24700.12,-28202.23,-25074.84,-30802.18,-41513.06,-26080.74,-30283.27,-34485.8,-25074.84,-30802.18,-41513.06,-26080.74,-30283.27,-34485.8
"0.0361.1Southern",3215.31,3215.31,3215.31,3215.31,3215.31,3215.31,1267.15,789.87,-102.7,1249.66,899.45,549.24,-4578.82,-6487.94,-10058.23,-4648.35,-6049.2,-7450.04,-10425.13,-13766.08,-20014.09,-10547.21,-12998.69,-15450.16,-14322.32,-18617.83,-26650.98,-14479.43,-17631.32,-20783.22,-16270.92,-21043.7,-29969.43,-16445.48,-19947.59,-23449.7,-20168.11,-25895.45,-36606.33,-20377.73,-24580.26,-28782.79,-20168.11,-25895.45,-36606.33,-20377.73,-24580.26,-28782.79
"0.0461.1Southern",3215.31,3215.31,3215.31,3215.31,3215.31,3215.31,1676.17,1198.89,306.32,1725.03,1374.82,1024.61,-2943.15,-4852.27,-8422.56,-2747.16,-4148.01,-5548.85,-7562.9,-10903.85,-17151.86,-7220.43,-9671.91,-12123.38,-10642.29,-14937.8,-22970.95,-10202.16,-13354.05,-16505.95,-12181.99,-16954.77,-25880.5,-11692.95,-15195.06,-18697.17,-15261.38,-20988.72,-31699.6,-14674.72,-18877.25,-23079.78,-15261.38,-20988.72,-31699.6,-14674.72,-18877.25,-23079.78
"0.0291.1Southern",13362.81,13362.81,13362.81,13362.81,13362.81,13362.81,11005.63,10528.35,9635.78,10921.79,10571.58,10221.37,3933.01,2023.89,-1546.4,3597.96,2197.11,796.27,-3139.86,-6480.81,-12728.82,-3726.49,-6177.97,-8629.44,-7854.85,-12150.36,-20183.51,-8609.2,-11761.09,-14912.99,-10212.35,-14985.13,-23910.86,-11050.51,-14552.62,-18054.73,-14927.34,-20654.68,-31365.56,-15933.24,-20135.77,-24338.3,-14927.34,-20654.68,-31365.56,-15933.24,-20135.77,-24338.3
"0.0391.1Southern",13362.81,13362.81,13362.81,13362.81,13362.81,13362.81,11414.65,10937.37,10044.8,11397.16,11046.95,10696.74,5568.68,3659.56,89.27,5499.15,4098.3,2697.46,-277.63,-3618.58,-9866.59,-399.71,-2851.19,-5302.66,-4174.82,-8470.33,-16503.48,-4331.93,-7483.82,-10635.72,-6123.42,-10896.2,-19821.93,-6297.98,-9800.09,-13302.2,-10020.61,-15747.95,-26458.83,-10230.23,-14432.76,-18635.29,-10020.61,-15747.95,-26458.83,-10230.23,-14432.76,-18635.29
"0.0491.1Southern",13362.81,13362.81,13362.81,13362.81,13362.81,13362.81,11823.67,11346.39,10453.82,11872.53,11522.32,11172.11,7204.35,5295.23,1724.94,7400.34,5999.49,4598.65,2584.6,-756.35,-7004.36,2927.07,475.59,-1975.88,-494.79,-4790.3,-12823.45,-54.66,-3206.55,-6358.45,-2034.49,-6807.27,-15733,-1545.45,-5047.56,-8549.67,-5113.88,-10841.22,-21552.1,-4527.22,-8729.75,-12932.28,-5113.88,-10841.22,-21552.1,-4527.22,-8729.75,-12932.28
"0.0231.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-8712.51,-9189.79,-10082.36,-8796.36,-9146.57,-9496.78,-15785.14,-17694.25,-21264.54,-16120.19,-17521.03,-18921.88,-22858,-26198.95,-32446.96,-23444.63,-25896.11,-28347.59,-27573,-31868.5,-39901.66,-28327.34,-31479.24,-34631.14,-29930.49,-34703.28,-43629.01,-30768.65,-34270.76,-37772.87,-34645.49,-40372.83,-51083.7,-35651.39,-39853.92,-44056.45,-34645.49,-40372.83,-51083.7,-35651.39,-39853.92,-44056.45
"0.0331.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-8303.49,-8780.77,-9673.34,-8320.99,-8671.2,-9021.41,-14149.47,-16058.58,-19628.87,-14219,-15619.84,-17020.69,-19995.77,-23336.72,-29584.73,-20117.85,-22569.33,-25020.81,-23892.97,-28188.47,-36221.63,-24050.07,-27201.97,-30353.87,-25841.56,-30614.35,-39540.08,-26016.12,-29518.23,-33020.34,-29738.76,-35466.1,-46176.97,-29948.38,-34150.91,-38353.44,-29738.76,-35466.1,-46176.97,-29948.38,-34150.91,-38353.44
"0.0431.2Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-7894.47,-8371.75,-9264.32,-7845.62,-8195.83,-8546.04,-12513.8,-14422.91,-17993.2,-12317.81,-13718.65,-15119.5,-17133.54,-20474.49,-26722.5,-16791.07,-19242.55,-21694.03,-20212.94,-24508.44,-32541.6,-19772.8,-22924.7,-26076.6,-21752.63,-26525.42,-35451.15,-21263.59,-24765.7,-28267.81,-24832.03,-30559.37,-41270.24,-24245.37,-28447.9,-32650.43,-24832.03,-30559.37,-41270.24,-24245.37,-28447.9,-32650.43
"0.0261.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,2357.49,1880.21,987.64,2273.64,1923.43,1573.22,-4715.14,-6624.25,-10194.54,-5050.19,-6451.03,-7851.88,-11788,-15128.95,-21376.96,-12374.63,-14826.11,-17277.59,-16503,-20798.5,-28831.66,-17257.34,-20409.24,-23561.14,-18860.49,-23633.28,-32559.01,-19698.65,-23200.76,-26702.87,-23575.49,-29302.83,-40013.7,-24581.39,-28783.92,-32986.45,-23575.49,-29302.83,-40013.7,-24581.39,-28783.92,-32986.45
"0.0361.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,2766.51,2289.23,1396.66,2749.01,2398.8,2048.59,-3079.47,-4988.58,-8558.87,-3149,-4549.84,-5950.69,-8925.77,-12266.72,-18514.73,-9047.85,-11499.33,-13950.81,-12822.97,-17118.47,-25151.63,-12980.07,-16131.97,-19283.87,-14771.56,-19544.35,-28470.08,-14946.12,-18448.23,-21950.34,-18668.76,-24396.1,-35106.97,-18878.38,-23080.91,-27283.44,-18668.76,-24396.1,-35106.97,-18878.38,-23080.91,-27283.44
"0.0461.2Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,3175.53,2698.25,1805.68,3224.38,2874.17,2523.96,-1443.8,-3352.91,-6923.2,-1247.81,-2648.65,-4049.5,-6063.54,-9404.49,-15652.5,-5721.07,-8172.55,-10624.03,-9142.94,-13438.44,-21471.6,-8702.8,-11854.7,-15006.6,-10682.63,-15455.42,-24381.15,-10193.59,-13695.7,-17197.81,-13762.03,-19489.37,-30200.24,-13175.37,-17377.9,-21580.43,-13762.03,-19489.37,-30200.24,-13175.37,-17377.9,-21580.43
"0.0291.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,13427.49,12950.21,12057.64,13343.64,12993.43,12643.22,6354.86,4445.75,875.46,6019.81,4618.97,3218.12,-718,-4058.95,-10306.96,-1304.63,-3756.11,-6207.59,-5433,-9728.5,-17761.66,-6187.34,-9339.24,-12491.14,-7790.49,-12563.28,-21489.01,-8628.65,-12130.76,-15632.87,-12505.49,-18232.83,-28943.7,-13511.39,-17713.92,-21916.45,-12505.49,-18232.83,-28943.7,-13511.39,-17713.92,-21916.45
"0.0391.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,13836.51,13359.23,12466.66,13819.01,13468.8,13118.59,7990.53,6081.42,2511.13,7921,6520.16,5119.31,2144.23,-1196.72,-7444.73,2022.15,-429.33,-2880.81,-1752.97,-6048.47,-14081.63,-1910.07,-5061.97,-8213.87,-3701.56,-8474.35,-17400.08,-3876.12,-7378.23,-10880.34,-7598.76,-13326.1,-24036.97,-7808.38,-12010.91,-16213.44,-7598.76,-13326.1,-24036.97,-7808.38,-12010.91,-16213.44
"0.0491.2Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,14245.53,13768.25,12875.68,14294.38,13944.17,13593.96,9626.2,7717.09,4146.8,9822.19,8421.35,7020.5,5006.46,1665.51,-4582.5,5348.93,2897.45,445.97,1927.06,-2368.44,-10401.6,2367.2,-784.7,-3936.6,387.37,-4385.42,-13311.15,876.41,-2625.7,-6127.81,-2692.03,-8419.37,-19130.24,-2105.37,-6307.9,-10510.43,-2692.03,-8419.37,-19130.24,-2105.37,-6307.9,-10510.43
"0.0231.3Southern",-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-8135.66,-8612.94,-9505.51,-8219.5,-8569.71,-8919.92,-15208.28,-17117.4,-20687.69,-15543.33,-16944.18,-18345.02,-22281.15,-25622.1,-31870.11,-22867.78,-25319.26,-27770.73,-26996.14,-31291.65,-39324.8,-27750.49,-30902.38,-34054.28,-29353.64,-34126.42,-43052.15,-30191.8,-33693.91,-37196.02,-34068.63,-39795.97,-50506.85,-35074.53,-39277.06,-43479.59,-34068.63,-39795.97,-50506.85,-35074.53,-39277.06,-43479.59
"0.0331.3Southern",-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-7726.64,-8203.92,-9096.49,-7744.13,-8094.34,-8444.55,-13572.61,-15481.73,-19052.02,-13642.14,-15042.99,-16443.83,-19418.92,-22759.87,-29007.88,-19541,-21992.48,-24443.95,-23316.11,-27611.62,-35644.77,-23473.22,-26625.11,-29777.01,-25264.71,-30037.49,-38963.22,-25439.27,-28941.38,-32443.49,-29161.9,-34889.24,-45600.12,-29371.52,-33574.05,-37776.58,-29161.9,-34889.24,-45600.12,-29371.52,-33574.05,-37776.58
"0.0431.3Southern",-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-5778.48,-7317.62,-7794.9,-8687.47,-7268.76,-7618.97,-7969.18,-11936.94,-13846.06,-17416.35,-11740.95,-13141.8,-14542.64,-16556.69,-19897.64,-26145.65,-16214.22,-18665.7,-21117.17,-19636.08,-23931.59,-31964.74,-19195.95,-22347.84,-25499.74,-21175.78,-25948.56,-34874.29,-20686.74,-24188.85,-27690.96,-24255.17,-29982.51,-40693.39,-23668.51,-27871.04,-32073.57,-24255.17,-29982.51,-40693.39,-23668.51,-27871.04,-32073.57
"0.0261.3Southern",6214.02,6214.02,6214.02,6214.02,6214.02,6214.02,3856.84,3379.56,2486.99,3773,3422.79,3072.58,-3215.78,-5124.9,-8695.19,-3550.83,-4951.68,-6352.52,-10288.65,-13629.6,-19877.61,-10875.28,-13326.76,-15778.23,-15003.64,-19299.15,-27332.3,-15757.99,-18909.88,-22061.78,-17361.14,-22133.92,-31059.65,-18199.3,-21701.41,-25203.52,-22076.13,-27803.47,-38514.35,-23082.03,-27284.56,-31487.09,-22076.13,-27803.47,-38514.35,-23082.03,-27284.56,-31487.09
"0.0361.3Southern",6214.02,6214.02,6214.02,6214.02,6214.02,6214.02,4265.86,3788.58,2896.01,4248.37,3898.16,3547.95,-1580.11,-3489.23,-7059.52,-1649.64,-3050.49,-4451.33,-7426.42,-10767.37,-17015.38,-7548.5,-9999.98,-12451.45,-11323.61,-15619.12,-23652.27,-11480.72,-14632.61,-17784.51,-13272.21,-18044.99,-26970.72,-13446.77,-16948.88,-20450.99,-17169.4,-22896.74,-33607.62,-17379.02,-21581.55,-25784.08,-17169.4,-22896.74,-33607.62,-17379.02,-21581.55,-25784.08
