"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wosp"
"27142","Northern","Fixed",0.7,590,0.045,13,6.4,872.86702,0.5,545,-1083.83491832478,872.86702
"27143","Northern","Fixed",0.7,590,0.045,14,6.4,389.11702,0.4,436,-1567.58491832478,389.11702
"27144","Northern","Fixed",0.7,590,0.045,15,6.4,825.11702,0.4,436,-1131.58491832478,825.11702
"27145","Northern","Fixed",0.7,590,0.045,16,6.4,14.3670199999997,0.3,327,-1942.33491832478,14.3670199999997
"27146","Northern","Fixed",0.7,590,0.045,17,6.4,341.36702,0.3,327,-1615.33491832478,341.36702
"27147","Northern","Fixed",0.7,590,0.045,11,8.2,484.61702,0.6,654,-6843.64472070095,484.61702
"27148","Northern","Fixed",0.7,590,0.045,12,8.2,327.86702,0.5,545,-7000.39472070095,327.86702
"27149","Northern","Fixed",0.7,590,0.045,13,8.2,872.86702,0.5,545,-6455.39472070095,872.86702
"27150","Northern","Fixed",0.7,590,0.045,14,8.2,389.11702,0.4,436,-6939.14472070095,389.11702
"27151","Northern","Fixed",0.7,590,0.045,15,8.2,825.11702,0.4,436,-6503.14472070095,825.11702
"27152","Northern","Fixed",0.7,590,0.045,16,8.2,14.3670199999997,0.3,327,-7313.89472070095,14.3670199999997
"27153","Northern","Fixed",0.7,590,0.045,17,8.2,341.36702,0.3,327,-6986.89472070095,341.36702
"27154","Northern","Tracking",0.7,590,0.045,11,4.6,484.61702,0.6,654,2684.40253364164,484.61702
"27155","Northern","Tracking",0.7,590,0.045,12,4.6,327.86702,0.5,545,2527.65253364164,327.86702
"27156","Northern","Tracking",0.7,590,0.045,13,4.6,872.86702,0.5,545,3072.65253364164,872.86702
"27157","Northern","Tracking",0.7,590,0.045,14,4.6,389.11702,0.4,436,2588.90253364164,389.11702
"27158","Northern","Tracking",0.7,590,0.045,15,4.6,825.11702,0.4,436,3024.90253364164,825.11702
"27159","Northern","Tracking",0.7,590,0.045,16,4.6,14.3670199999997,0.3,327,2214.15253364164,14.3670199999997
"27160","Northern","Tracking",0.7,590,0.045,17,4.6,341.36702,0.3,327,2541.15253364164,341.36702
"27161","Northern","Tracking",0.7,590,0.045,11,6.4,484.61702,0.6,654,576.811361181544,484.61702
"27162","Northern","Tracking",0.7,590,0.045,12,6.4,327.86702,0.5,545,420.061361181544,327.86702
"27163","Northern","Tracking",0.7,590,0.045,13,6.4,872.86702,0.5,545,965.061361181544,872.86702
"27164","Northern","Tracking",0.7,590,0.045,14,6.4,389.11702,0.4,436,481.311361181544,389.11702
"27165","Northern","Tracking",0.7,590,0.045,15,6.4,825.11702,0.4,436,917.311361181544,825.11702
"27166","Northern","Tracking",0.7,590,0.045,16,6.4,14.3670199999997,0.3,327,106.561361181544,14.3670199999997
"27167","Northern","Tracking",0.7,590,0.045,17,6.4,341.36702,0.3,327,433.561361181544,341.36702
"27168","Northern","Tracking",0.7,590,0.045,11,8.2,484.61702,0.6,654,-1530.77981127854,484.61702
"27169","Northern","Tracking",0.7,590,0.045,12,8.2,327.86702,0.5,545,-1687.52981127854,327.86702
"27170","Northern","Tracking",0.7,590,0.045,13,8.2,872.86702,0.5,545,-1142.52981127854,872.86702
"27171","Northern","Tracking",0.7,590,0.045,14,8.2,389.11702,0.4,436,-1626.27981127854,389.11702
"27172","Northern","Tracking",0.7,590,0.045,15,8.2,825.11702,0.4,436,-1190.27981127854,825.11702
"27173","Northern","Tracking",0.7,590,0.045,16,8.2,14.3670199999997,0.3,327,-2001.02981127854,14.3670199999997
"27174","Northern","Tracking",0.7,590,0.045,17,8.2,341.36702,0.3,327,-1674.02981127854,341.36702
"27175","Southern","Fixed",0.7,590,0.045,11,4.6,484.61702,0.6,654,2752.90147600135,484.61702
"27176","Southern","Fixed",0.7,590,0.045,12,4.6,327.86702,0.5,545,2596.15147600135,327.86702
"27177","Southern","Fixed",0.7,590,0.045,13,4.6,872.86702,0.5,545,3141.15147600135,872.86702
"27178","Southern","Fixed",0.7,590,0.045,14,4.6,389.11702,0.4,436,2657.40147600135,389.11702
"27179","Southern","Fixed",0.7,590,0.045,15,4.6,825.11702,0.4,436,3093.40147600135,825.11702
"27180","Southern","Fixed",0.7,590,0.045,16,4.6,14.3670199999997,0.3,327,2282.65147600135,14.3670199999997
"27181","Southern","Fixed",0.7,590,0.045,17,4.6,341.36702,0.3,327,2609.65147600135,341.36702
"27182","Southern","Fixed",0.7,590,0.045,11,6.4,484.61702,0.6,654,-119.390918324783,484.61702
"27183","Southern","Fixed",0.7,590,0.045,12,6.4,327.86702,0.5,545,-276.140918324783,327.86702
"27184","Southern","Fixed",0.7,590,0.045,13,6.4,872.86702,0.5,545,268.859081675217,872.86702
"27185","Southern","Fixed",0.7,590,0.045,14,6.4,389.11702,0.4,436,-214.890918324783,389.11702
"27186","Southern","Fixed",0.7,590,0.045,15,6.4,825.11702,0.4,436,221.109081675217,825.11702
"27187","Southern","Fixed",0.7,590,0.045,16,6.4,14.3670199999997,0.3,327,-589.640918324783,14.3670199999997
"27188","Southern","Fixed",0.7,590,0.045,17,6.4,341.36702,0.3,327,-262.640918324783,341.36702
"27189","Southern","Fixed",0.7,590,0.045,11,8.2,484.61702,0.6,654,-5490.95072070095,484.61702
"27190","Southern","Fixed",0.7,590,0.045,12,8.2,327.86702,0.5,545,-5647.70072070095,327.86702
"27191","Southern","Fixed",0.7,590,0.045,13,8.2,872.86702,0.5,545,-5102.70072070095,872.86702
"27192","Southern","Fixed",0.7,590,0.045,14,8.2,389.11702,0.4,436,-5586.45072070095,389.11702
"27193","Southern","Fixed",0.7,590,0.045,15,8.2,825.11702,0.4,436,-5150.45072070095,825.11702
"27194","Southern","Fixed",0.7,590,0.045,16,8.2,14.3670199999997,0.3,327,-5961.20072070095,14.3670199999997
"27195","Southern","Fixed",0.7,590,0.045,17,8.2,341.36702,0.3,327,-5634.20072070095,341.36702
"27196","Southern","Tracking",0.7,590,0.045,11,4.6,484.61702,0.6,654,4610.37253364164,484.61702
"27197","Southern","Tracking",0.7,590,0.045,12,4.6,327.86702,0.5,545,4453.62253364164,327.86702
"27198","Southern","Tracking",0.7,590,0.045,13,4.6,872.86702,0.5,545,4998.62253364164,872.86702
"27199","Southern","Tracking",0.7,590,0.045,14,4.6,389.11702,0.4,436,4514.87253364164,389.11702
"27200","Southern","Tracking",0.7,590,0.045,15,4.6,825.11702,0.4,436,4950.87253364164,825.11702
"27201","Southern","Tracking",0.7,590,0.045,16,4.6,14.3670199999997,0.3,327,4140.12253364164,14.3670199999997
"27202","Southern","Tracking",0.7,590,0.045,17,4.6,341.36702,0.3,327,4467.12253364164,341.36702
"27203","Southern","Tracking",0.7,590,0.045,11,6.4,484.61702,0.6,654,2502.78136118155,484.61702
"27204","Southern","Tracking",0.7,590,0.045,12,6.4,327.86702,0.5,545,2346.03136118155,327.86702
"27205","Southern","Tracking",0.7,590,0.045,13,6.4,872.86702,0.5,545,2891.03136118155,872.86702
"27206","Southern","Tracking",0.7,590,0.045,14,6.4,389.11702,0.4,436,2407.28136118155,389.11702
"27207","Southern","Tracking",0.7,590,0.045,15,6.4,825.11702,0.4,436,2843.28136118155,825.11702
"27208","Southern","Tracking",0.7,590,0.045,16,6.4,14.3670199999997,0.3,327,2032.53136118155,14.3670199999997
"27209","Southern","Tracking",0.7,590,0.045,17,6.4,341.36702,0.3,327,2359.53136118155,341.36702
"27210","Southern","Tracking",0.7,590,0.045,11,8.2,484.61702,0.6,654,395.190188721457,484.61702
"27211","Southern","Tracking",0.7,590,0.045,12,8.2,327.86702,0.5,545,238.440188721457,327.86702
"27212","Southern","Tracking",0.7,590,0.045,13,8.2,872.86702,0.5,545,783.440188721457,872.86702
"27213","Southern","Tracking",0.7,590,0.045,14,8.2,389.11702,0.4,436,299.690188721457,389.11702
"27214","Southern","Tracking",0.7,590,0.045,15,8.2,825.11702,0.4,436,735.690188721457,825.11702
"27215","Southern","Tracking",0.7,590,0.045,16,8.2,14.3670199999997,0.3,327,-75.0598112785428,14.3670199999997
"27216","Southern","Tracking",0.7,590,0.045,17,8.2,341.36702,0.3,327,251.940188721457,341.36702
"27217","Black Belt","Fixed",0.75,649,0.045,11,4.6,484.61702,0.6,654,2892.81924160148,484.61702
"27218","Black Belt","Fixed",0.75,649,0.045,12,4.6,327.86702,0.5,545,2736.06924160148,327.86702
"27219","Black Belt","Fixed",0.75,649,0.045,13,4.6,872.86702,0.5,545,3281.06924160148,872.86702
"27220","Black Belt","Fixed",0.75,649,0.045,14,4.6,389.11702,0.4,436,2797.31924160148,389.11702
"27221","Black Belt","Fixed",0.75,649,0.045,15,4.6,825.11702,0.4,436,3233.31924160148,825.11702
"27222","Black Belt","Fixed",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,2422.56924160148,14.3670199999997
"27223","Black Belt","Fixed",0.75,649,0.045,17,4.6,341.36702,0.3,327,2749.56924160148,341.36702
"27224","Black Belt","Fixed",0.75,649,0.045,11,6.4,484.61702,0.6,654,-266.702392157256,484.61702
"27225","Black Belt","Fixed",0.75,649,0.045,12,6.4,327.86702,0.5,545,-423.452392157256,327.86702
"27226","Black Belt","Fixed",0.75,649,0.045,13,6.4,872.86702,0.5,545,121.547607842744,872.86702
"27227","Black Belt","Fixed",0.75,649,0.045,14,6.4,389.11702,0.4,436,-362.202392157256,389.11702
"27228","Black Belt","Fixed",0.75,649,0.045,15,6.4,825.11702,0.4,436,73.7976078427437,825.11702
"27229","Black Belt","Fixed",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,-736.952392157256,14.3670199999997
"27230","Black Belt","Fixed",0.75,649,0.045,17,6.4,341.36702,0.3,327,-409.952392157256,341.36702
"27231","Black Belt","Fixed",0.75,649,0.045,11,8.2,484.61702,0.6,654,-6175.41817477105,484.61702
"27232","Black Belt","Fixed",0.75,649,0.045,12,8.2,327.86702,0.5,545,-6332.16817477105,327.86702
"27233","Black Belt","Fixed",0.75,649,0.045,13,8.2,872.86702,0.5,545,-5787.16817477105,872.86702
"27234","Black Belt","Fixed",0.75,649,0.045,14,8.2,389.11702,0.4,436,-6270.91817477105,389.11702
"27235","Black Belt","Fixed",0.75,649,0.045,15,8.2,825.11702,0.4,436,-5834.91817477105,825.11702
"27236","Black Belt","Fixed",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-6645.66817477105,14.3670199999997
"27237","Black Belt","Fixed",0.75,649,0.045,17,8.2,341.36702,0.3,327,-6318.66817477105,341.36702
"27238","Black Belt","Tracking",0.75,649,0.045,11,4.6,484.61702,0.6,654,4764.10620500581,484.61702
"27239","Black Belt","Tracking",0.75,649,0.045,12,4.6,327.86702,0.5,545,4607.35620500581,327.86702
"27240","Black Belt","Tracking",0.75,649,0.045,13,4.6,872.86702,0.5,545,5152.35620500581,872.86702
"27241","Black Belt","Tracking",0.75,649,0.045,14,4.6,389.11702,0.4,436,4668.60620500581,389.11702
"27242","Black Belt","Tracking",0.75,649,0.045,15,4.6,825.11702,0.4,436,5104.60620500581,825.11702
"27243","Black Belt","Tracking",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,4293.85620500581,14.3670199999997
"27244","Black Belt","Tracking",0.75,649,0.045,17,4.6,341.36702,0.3,327,4620.85620500581,341.36702
"27245","Black Belt","Tracking",0.75,649,0.045,11,6.4,484.61702,0.6,654,2445.7559152997,484.61702
"27246","Black Belt","Tracking",0.75,649,0.045,12,6.4,327.86702,0.5,545,2289.0059152997,327.86702
"27247","Black Belt","Tracking",0.75,649,0.045,13,6.4,872.86702,0.5,545,2834.0059152997,872.86702
"27248","Black Belt","Tracking",0.75,649,0.045,14,6.4,389.11702,0.4,436,2350.2559152997,389.11702
"27249","Black Belt","Tracking",0.75,649,0.045,15,6.4,825.11702,0.4,436,2786.2559152997,825.11702
"27250","Black Belt","Tracking",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,1975.5059152997,14.3670199999997
"27251","Black Belt","Tracking",0.75,649,0.045,17,6.4,341.36702,0.3,327,2302.5059152997,341.36702
"27252","Black Belt","Tracking",0.75,649,0.045,11,8.2,484.61702,0.6,654,127.405625593599,484.61702
"27253","Black Belt","Tracking",0.75,649,0.045,12,8.2,327.86702,0.5,545,-29.3443744064007,327.86702
"27254","Black Belt","Tracking",0.75,649,0.045,13,8.2,872.86702,0.5,545,515.655625593599,872.86702
"27255","Black Belt","Tracking",0.75,649,0.045,14,8.2,389.11702,0.4,436,31.9056255935993,389.11702
"27256","Black Belt","Tracking",0.75,649,0.045,15,8.2,825.11702,0.4,436,467.905625593599,825.11702
"27257","Black Belt","Tracking",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-342.844374406401,14.3670199999997
"27258","Black Belt","Tracking",0.75,649,0.045,17,8.2,341.36702,0.3,327,-15.8443744064007,341.36702
"27259","Central","Fixed",0.75,649,0.045,11,4.6,484.61702,0.6,654,2379.03804160148,484.61702
"27260","Central","Fixed",0.75,649,0.045,12,4.6,327.86702,0.5,545,2222.28804160148,327.86702
"27261","Central","Fixed",0.75,649,0.045,13,4.6,872.86702,0.5,545,2767.28804160148,872.86702
"27262","Central","Fixed",0.75,649,0.045,14,4.6,389.11702,0.4,436,2283.53804160148,389.11702
"27263","Central","Fixed",0.75,649,0.045,15,4.6,825.11702,0.4,436,2719.53804160148,825.11702
"27264","Central","Fixed",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,1908.78804160148,14.3670199999997
"27265","Central","Fixed",0.75,649,0.045,17,4.6,341.36702,0.3,327,2235.78804160148,341.36702
"27266","Central","Fixed",0.75,649,0.045,11,6.4,484.61702,0.6,654,-780.483592157258,484.61702
"27267","Central","Fixed",0.75,649,0.045,12,6.4,327.86702,0.5,545,-937.233592157258,327.86702
"27268","Central","Fixed",0.75,649,0.045,13,6.4,872.86702,0.5,545,-392.233592157258,872.86702
"27269","Central","Fixed",0.75,649,0.045,14,6.4,389.11702,0.4,436,-875.983592157258,389.11702
"27270","Central","Fixed",0.75,649,0.045,15,6.4,825.11702,0.4,436,-439.983592157258,825.11702
"27271","Central","Fixed",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,-1250.73359215726,14.3670199999997
"27272","Central","Fixed",0.75,649,0.045,17,6.4,341.36702,0.3,327,-923.733592157258,341.36702
"27273","Central","Fixed",0.75,649,0.045,11,8.2,484.61702,0.6,654,-6689.19937477105,484.61702
"27274","Central","Fixed",0.75,649,0.045,12,8.2,327.86702,0.5,545,-6845.94937477105,327.86702
"27275","Central","Fixed",0.75,649,0.045,13,8.2,872.86702,0.5,545,-6300.94937477105,872.86702
"27276","Central","Fixed",0.75,649,0.045,14,8.2,389.11702,0.4,436,-6784.69937477105,389.11702
"27277","Central","Fixed",0.75,649,0.045,15,8.2,825.11702,0.4,436,-6348.69937477105,825.11702
"27278","Central","Fixed",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-7159.44937477105,14.3670199999997
"27279","Central","Fixed",0.75,649,0.045,17,8.2,341.36702,0.3,327,-6832.44937477105,341.36702
"27280","Central","Tracking",0.75,649,0.045,11,4.6,484.61702,0.6,654,4182.98700500581,484.61702
"27281","Central","Tracking",0.75,649,0.045,12,4.6,327.86702,0.5,545,4026.23700500581,327.86702
"27282","Central","Tracking",0.75,649,0.045,13,4.6,872.86702,0.5,545,4571.23700500581,872.86702
"27283","Central","Tracking",0.75,649,0.045,14,4.6,389.11702,0.4,436,4087.48700500581,389.11702
"27284","Central","Tracking",0.75,649,0.045,15,4.6,825.11702,0.4,436,4523.48700500581,825.11702
"27285","Central","Tracking",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,3712.73700500581,14.3670199999997
"27286","Central","Tracking",0.75,649,0.045,17,4.6,341.36702,0.3,327,4039.73700500581,341.36702
"27287","Central","Tracking",0.75,649,0.045,11,6.4,484.61702,0.6,654,1864.6367152997,484.61702
"27288","Central","Tracking",0.75,649,0.045,12,6.4,327.86702,0.5,545,1707.8867152997,327.86702
"27289","Central","Tracking",0.75,649,0.045,13,6.4,872.86702,0.5,545,2252.8867152997,872.86702
"27290","Central","Tracking",0.75,649,0.045,14,6.4,389.11702,0.4,436,1769.1367152997,389.11702
"27291","Central","Tracking",0.75,649,0.045,15,6.4,825.11702,0.4,436,2205.1367152997,825.11702
"27292","Central","Tracking",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,1394.3867152997,14.3670199999997
"27293","Central","Tracking",0.75,649,0.045,17,6.4,341.36702,0.3,327,1721.3867152997,341.36702
"27294","Central","Tracking",0.75,649,0.045,11,8.2,484.61702,0.6,654,-453.713574406398,484.61702
"27295","Central","Tracking",0.75,649,0.045,12,8.2,327.86702,0.5,545,-610.463574406398,327.86702
"27296","Central","Tracking",0.75,649,0.045,13,8.2,872.86702,0.5,545,-65.463574406398,872.86702
"27297","Central","Tracking",0.75,649,0.045,14,8.2,389.11702,0.4,436,-549.213574406398,389.11702
"27298","Central","Tracking",0.75,649,0.045,15,8.2,825.11702,0.4,436,-113.213574406398,825.11702
"27299","Central","Tracking",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-923.963574406398,14.3670199999997
"27300","Central","Tracking",0.75,649,0.045,17,8.2,341.36702,0.3,327,-596.963574406398,341.36702
"27301","Northern","Fixed",0.75,649,0.045,11,4.6,484.61702,0.6,654,1591.82844160148,484.61702
"27302","Northern","Fixed",0.75,649,0.045,12,4.6,327.86702,0.5,545,1435.07844160148,327.86702
"27303","Northern","Fixed",0.75,649,0.045,13,4.6,872.86702,0.5,545,1980.07844160148,872.86702
"27304","Northern","Fixed",0.75,649,0.045,14,4.6,389.11702,0.4,436,1496.32844160148,389.11702
"27305","Northern","Fixed",0.75,649,0.045,15,4.6,825.11702,0.4,436,1932.32844160148,825.11702
"27306","Northern","Fixed",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,1121.57844160148,14.3670199999997
"27307","Northern","Fixed",0.75,649,0.045,17,4.6,341.36702,0.3,327,1448.57844160148,341.36702
"27308","Northern","Fixed",0.75,649,0.045,11,6.4,484.61702,0.6,654,-1567.69319215726,484.61702
"27309","Northern","Fixed",0.75,649,0.045,12,6.4,327.86702,0.5,545,-1724.44319215726,327.86702
"27310","Northern","Fixed",0.75,649,0.045,13,6.4,872.86702,0.5,545,-1179.44319215726,872.86702
"27311","Northern","Fixed",0.75,649,0.045,14,6.4,389.11702,0.4,436,-1663.19319215726,389.11702
"27312","Northern","Fixed",0.75,649,0.045,15,6.4,825.11702,0.4,436,-1227.19319215726,825.11702
"27313","Northern","Fixed",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,-2037.94319215726,14.3670199999997
"27314","Northern","Fixed",0.75,649,0.045,17,6.4,341.36702,0.3,327,-1710.94319215726,341.36702
"27315","Northern","Fixed",0.75,649,0.045,11,8.2,484.61702,0.6,654,-7476.40897477105,484.61702
"27316","Northern","Fixed",0.75,649,0.045,12,8.2,327.86702,0.5,545,-7633.15897477105,327.86702
"27317","Northern","Fixed",0.75,649,0.045,13,8.2,872.86702,0.5,545,-7088.15897477105,872.86702
"27318","Northern","Fixed",0.75,649,0.045,14,8.2,389.11702,0.4,436,-7571.90897477105,389.11702
"27319","Northern","Fixed",0.75,649,0.045,15,8.2,825.11702,0.4,436,-7135.90897477105,825.11702
"27320","Northern","Fixed",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-7946.65897477105,14.3670199999997
"27321","Northern","Fixed",0.75,649,0.045,17,8.2,341.36702,0.3,327,-7619.65897477105,341.36702
"27322","Northern","Tracking",0.75,649,0.045,11,4.6,484.61702,0.6,654,3004.33980500581,484.61702
"27323","Northern","Tracking",0.75,649,0.045,12,4.6,327.86702,0.5,545,2847.58980500581,327.86702
"27324","Northern","Tracking",0.75,649,0.045,13,4.6,872.86702,0.5,545,3392.58980500581,872.86702
"27325","Northern","Tracking",0.75,649,0.045,14,4.6,389.11702,0.4,436,2908.83980500581,389.11702
"27326","Northern","Tracking",0.75,649,0.045,15,4.6,825.11702,0.4,436,3344.83980500581,825.11702
"27327","Northern","Tracking",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,2534.08980500581,14.3670199999997
"27328","Northern","Tracking",0.75,649,0.045,17,4.6,341.36702,0.3,327,2861.08980500581,341.36702
"27329","Northern","Tracking",0.75,649,0.045,11,6.4,484.61702,0.6,654,685.9895152997,484.61702
"27330","Northern","Tracking",0.75,649,0.045,12,6.4,327.86702,0.5,545,529.2395152997,327.86702
"27331","Northern","Tracking",0.75,649,0.045,13,6.4,872.86702,0.5,545,1074.2395152997,872.86702
"27332","Northern","Tracking",0.75,649,0.045,14,6.4,389.11702,0.4,436,590.4895152997,389.11702
"27333","Northern","Tracking",0.75,649,0.045,15,6.4,825.11702,0.4,436,1026.4895152997,825.11702
"27334","Northern","Tracking",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,215.7395152997,14.3670199999997
"27335","Northern","Tracking",0.75,649,0.045,17,6.4,341.36702,0.3,327,542.7395152997,341.36702
"27336","Northern","Tracking",0.75,649,0.045,11,8.2,484.61702,0.6,654,-1632.3607744064,484.61702
"27337","Northern","Tracking",0.75,649,0.045,12,8.2,327.86702,0.5,545,-1789.1107744064,327.86702
"27338","Northern","Tracking",0.75,649,0.045,13,8.2,872.86702,0.5,545,-1244.1107744064,872.86702
"27339","Northern","Tracking",0.75,649,0.045,14,8.2,389.11702,0.4,436,-1727.8607744064,389.11702
"27340","Northern","Tracking",0.75,649,0.045,15,8.2,825.11702,0.4,436,-1291.8607744064,825.11702
"27341","Northern","Tracking",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-2102.6107744064,14.3670199999997
"27342","Northern","Tracking",0.75,649,0.045,17,8.2,341.36702,0.3,327,-1775.6107744064,341.36702
"27343","Southern","Fixed",0.75,649,0.045,11,4.6,484.61702,0.6,654,3079.76604160149,484.61702
"27344","Southern","Fixed",0.75,649,0.045,12,4.6,327.86702,0.5,545,2923.01604160149,327.86702
"27345","Southern","Fixed",0.75,649,0.045,13,4.6,872.86702,0.5,545,3468.01604160149,872.86702
"27346","Southern","Fixed",0.75,649,0.045,14,4.6,389.11702,0.4,436,2984.26604160149,389.11702
"27347","Southern","Fixed",0.75,649,0.045,15,4.6,825.11702,0.4,436,3420.26604160149,825.11702
"27348","Southern","Fixed",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,2609.51604160149,14.3670199999997
"27349","Southern","Fixed",0.75,649,0.045,17,4.6,341.36702,0.3,327,2936.51604160149,341.36702
"27350","Southern","Fixed",0.75,649,0.045,11,6.4,484.61702,0.6,654,-79.7555921572548,484.61702
"27351","Southern","Fixed",0.75,649,0.045,12,6.4,327.86702,0.5,545,-236.505592157255,327.86702
"27352","Southern","Fixed",0.75,649,0.045,13,6.4,872.86702,0.5,545,308.494407842745,872.86702
"27353","Southern","Fixed",0.75,649,0.045,14,6.4,389.11702,0.4,436,-175.255592157255,389.11702
"27354","Southern","Fixed",0.75,649,0.045,15,6.4,825.11702,0.4,436,260.744407842745,825.11702
"27355","Southern","Fixed",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,-550.005592157255,14.3670199999997
"27356","Southern","Fixed",0.75,649,0.045,17,6.4,341.36702,0.3,327,-223.005592157255,341.36702
"27357","Southern","Fixed",0.75,649,0.045,11,8.2,484.61702,0.6,654,-5988.47137477105,484.61702
"27358","Southern","Fixed",0.75,649,0.045,12,8.2,327.86702,0.5,545,-6145.22137477105,327.86702
"27359","Southern","Fixed",0.75,649,0.045,13,8.2,872.86702,0.5,545,-5600.22137477105,872.86702
"27360","Southern","Fixed",0.75,649,0.045,14,8.2,389.11702,0.4,436,-6083.97137477105,389.11702
"27361","Southern","Fixed",0.75,649,0.045,15,8.2,825.11702,0.4,436,-5647.97137477105,825.11702
"27362","Southern","Fixed",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,-6458.72137477105,14.3670199999997
"27363","Southern","Fixed",0.75,649,0.045,17,8.2,341.36702,0.3,327,-6131.72137477105,341.36702
"27364","Southern","Tracking",0.75,649,0.045,11,4.6,484.61702,0.6,654,5122.82940500581,484.61702
"27365","Southern","Tracking",0.75,649,0.045,12,4.6,327.86702,0.5,545,4966.07940500581,327.86702
"27366","Southern","Tracking",0.75,649,0.045,13,4.6,872.86702,0.5,545,5511.07940500581,872.86702
"27367","Southern","Tracking",0.75,649,0.045,14,4.6,389.11702,0.4,436,5027.32940500581,389.11702
"27368","Southern","Tracking",0.75,649,0.045,15,4.6,825.11702,0.4,436,5463.32940500581,825.11702
"27369","Southern","Tracking",0.75,649,0.045,16,4.6,14.3670199999997,0.3,327,4652.57940500581,14.3670199999997
"27370","Southern","Tracking",0.75,649,0.045,17,4.6,341.36702,0.3,327,4979.57940500581,341.36702
"27371","Southern","Tracking",0.75,649,0.045,11,6.4,484.61702,0.6,654,2804.4791152997,484.61702
"27372","Southern","Tracking",0.75,649,0.045,12,6.4,327.86702,0.5,545,2647.7291152997,327.86702
"27373","Southern","Tracking",0.75,649,0.045,13,6.4,872.86702,0.5,545,3192.7291152997,872.86702
"27374","Southern","Tracking",0.75,649,0.045,14,6.4,389.11702,0.4,436,2708.9791152997,389.11702
"27375","Southern","Tracking",0.75,649,0.045,15,6.4,825.11702,0.4,436,3144.9791152997,825.11702
"27376","Southern","Tracking",0.75,649,0.045,16,6.4,14.3670199999997,0.3,327,2334.2291152997,14.3670199999997
"27377","Southern","Tracking",0.75,649,0.045,17,6.4,341.36702,0.3,327,2661.2291152997,341.36702
"27378","Southern","Tracking",0.75,649,0.045,11,8.2,484.61702,0.6,654,486.1288255936,484.61702
"27379","Southern","Tracking",0.75,649,0.045,12,8.2,327.86702,0.5,545,329.3788255936,327.86702
"27380","Southern","Tracking",0.75,649,0.045,13,8.2,872.86702,0.5,545,874.3788255936,872.86702
"27381","Southern","Tracking",0.75,649,0.045,14,8.2,389.11702,0.4,436,390.6288255936,389.11702
"27382","Southern","Tracking",0.75,649,0.045,15,8.2,825.11702,0.4,436,826.6288255936,825.11702
"27383","Southern","Tracking",0.75,649,0.045,16,8.2,14.3670199999997,0.3,327,15.8788255935997,14.3670199999997
"27384","Southern","Tracking",0.75,649,0.045,17,8.2,341.36702,0.3,327,342.8788255936,341.36702
"27385","Black Belt","Fixed",0.8,708,0.045,11,4.6,484.61702,0.6,654,3202.70740720162,484.61702
"27386","Black Belt","Fixed",0.8,708,0.045,12,4.6,327.86702,0.5,545,3045.95740720162,327.86702
"27387","Black Belt","Fixed",0.8,708,0.045,13,4.6,872.86702,0.5,545,3590.95740720162,872.86702
"27388","Black Belt","Fixed",0.8,708,0.045,14,4.6,389.11702,0.4,436,3107.20740720162,389.11702
"27389","Black Belt","Fixed",0.8,708,0.045,15,4.6,825.11702,0.4,436,3543.20740720162,825.11702
"27390","Black Belt","Fixed",0.8,708,0.045,16,4.6,14.3670199999997,0.3,327,2732.45740720162,14.3670199999997
"27391","Black Belt","Fixed",0.8,708,0.045,17,4.6,341.36702,0.3,327,3059.45740720162,341.36702
"27392","Black Belt","Fixed",0.8,708,0.045,11,6.4,484.61702,0.6,654,-244.043465989742,484.61702
"27393","Black Belt","Fixed",0.8,708,0.045,12,6.4,327.86702,0.5,545,-400.793465989742,327.86702
"27394","Black Belt","Fixed",0.8,708,0.045,13,6.4,872.86702,0.5,545,144.206534010258,872.86702
"27395","Black Belt","Fixed",0.8,708,0.045,14,6.4,389.11702,0.4,436,-339.543465989742,389.11702
"27396","Black Belt","Fixed",0.8,708,0.045,15,6.4,825.11702,0.4,436,96.4565340102581,825.11702
"27397","Black Belt","Fixed",0.8,708,0.045,16,6.4,14.3670199999997,0.3,327,-714.293465989742,14.3670199999997
