"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wosp"
"21624","Northern","Tracking",0.1,59,0.04,17,8.2,697.382639999998,0.7,952,-1667.32418742648,697.382639999998
"21625","Northern","Tracking",0.1,59,0.04,18,8.2,1649.38264,0.7,952,-715.324187426481,1649.38264
"21626","Northern","Tracking",0.1,59,0.04,19,8.2,715.38264,0.6,816,-1649.32418742648,715.38264
"21627","Northern","Tracking",0.1,59,0.04,20,8.2,1531.38264,0.6,816,-833.324187426478,1531.38264
"21628","Northern","Tracking",0.1,59,0.04,21,8.2,189.38264,0.5,680,-2175.32418742648,189.38264
"21629","Northern","Tracking",0.1,59,0.04,22,8.2,869.38264,0.5,680,-1495.32418742648,869.38264
"21630","Northern","Tracking",0.1,59,0.04,23,8.2,1549.38264,0.5,680,-815.324187426478,1549.38264
"21631","Southern","Fixed",0.1,59,0.04,17,4.6,697.382639999998,0.7,952,-841.755254644324,697.382639999998
"21632","Southern","Fixed",0.1,59,0.04,18,4.6,1649.38264,0.7,952,110.244745355674,1649.38264
"21633","Southern","Fixed",0.1,59,0.04,19,4.6,715.38264,0.6,816,-823.755254644322,715.38264
"21634","Southern","Fixed",0.1,59,0.04,20,4.6,1531.38264,0.6,816,-7.75525464432212,1531.38264
"21635","Southern","Fixed",0.1,59,0.04,21,4.6,189.38264,0.5,680,-1349.75525464432,189.38264
"21636","Southern","Fixed",0.1,59,0.04,22,4.6,869.38264,0.5,680,-669.755254644322,869.38264
"21637","Southern","Fixed",0.1,59,0.04,23,4.6,1549.38264,0.5,680,10.2447453556779,1549.38264
"21638","Southern","Fixed",0.1,59,0.04,17,6.4,697.382639999998,0.7,952,-1319.03380963933,697.382639999998
"21639","Southern","Fixed",0.1,59,0.04,18,6.4,1649.38264,0.7,952,-367.033809639331,1649.38264
"21640","Southern","Fixed",0.1,59,0.04,19,6.4,715.38264,0.6,816,-1301.03380963933,715.38264
"21641","Southern","Fixed",0.1,59,0.04,20,6.4,1531.38264,0.6,816,-485.033809639327,1531.38264
"21642","Southern","Fixed",0.1,59,0.04,21,6.4,189.38264,0.5,680,-1827.03380963933,189.38264
"21643","Southern","Fixed",0.1,59,0.04,22,6.4,869.38264,0.5,680,-1147.03380963933,869.38264
"21644","Southern","Fixed",0.1,59,0.04,23,6.4,1549.38264,0.5,680,-467.033809639327,1549.38264
"21645","Southern","Fixed",0.1,59,0.04,17,8.2,697.382639999998,0.7,952,-2211.60669170791,697.382639999998
"21646","Southern","Fixed",0.1,59,0.04,18,8.2,1649.38264,0.7,952,-1259.60669170791,1649.38264
"21647","Southern","Fixed",0.1,59,0.04,19,8.2,715.38264,0.6,816,-2193.60669170791,715.38264
"21648","Southern","Fixed",0.1,59,0.04,20,8.2,1531.38264,0.6,816,-1377.60669170791,1531.38264
"21649","Southern","Fixed",0.1,59,0.04,21,8.2,189.38264,0.5,680,-2719.60669170791,189.38264
"21650","Southern","Fixed",0.1,59,0.04,22,8.2,869.38264,0.5,680,-2039.60669170791,869.38264
"21651","Southern","Fixed",0.1,59,0.04,23,8.2,1549.38264,0.5,680,-1359.60669170791,1549.38264
"21652","Southern","Tracking",0.1,59,0.04,17,4.6,697.382639999998,0.7,952,-792.898011914327,697.382639999998
"21653","Southern","Tracking",0.1,59,0.04,18,4.6,1649.38264,0.7,952,159.101988085672,1649.38264
"21654","Southern","Tracking",0.1,59,0.04,19,4.6,715.38264,0.6,816,-774.898011914325,715.38264
"21655","Southern","Tracking",0.1,59,0.04,20,4.6,1531.38264,0.6,816,41.1019880856752,1531.38264
"21656","Southern","Tracking",0.1,59,0.04,21,4.6,189.38264,0.5,680,-1300.89801191432,189.38264
"21657","Southern","Tracking",0.1,59,0.04,22,4.6,869.38264,0.5,680,-620.898011914325,869.38264
"21658","Southern","Tracking",0.1,59,0.04,23,4.6,1549.38264,0.5,680,59.1019880856752,1549.38264
"21659","Southern","Tracking",0.1,59,0.04,17,6.4,697.382639999998,0.7,952,-1143.1088996704,697.382639999998
"21660","Southern","Tracking",0.1,59,0.04,18,6.4,1649.38264,0.7,952,-191.108899670404,1649.38264
"21661","Southern","Tracking",0.1,59,0.04,19,6.4,715.38264,0.6,816,-1125.1088996704,715.38264
"21662","Southern","Tracking",0.1,59,0.04,20,6.4,1531.38264,0.6,816,-309.108899670401,1531.38264
"21663","Southern","Tracking",0.1,59,0.04,21,6.4,189.38264,0.5,680,-1651.1088996704,189.38264
"21664","Southern","Tracking",0.1,59,0.04,22,6.4,869.38264,0.5,680,-971.108899670401,869.38264
"21665","Southern","Tracking",0.1,59,0.04,23,6.4,1549.38264,0.5,680,-291.108899670401,1549.38264
"21666","Southern","Tracking",0.1,59,0.04,17,8.2,697.382639999998,0.7,952,-1493.31978742648,697.382639999998
"21667","Southern","Tracking",0.1,59,0.04,18,8.2,1649.38264,0.7,952,-541.319787426481,1649.38264
"21668","Southern","Tracking",0.1,59,0.04,19,8.2,715.38264,0.6,816,-1475.31978742648,715.38264
"21669","Southern","Tracking",0.1,59,0.04,20,8.2,1531.38264,0.6,816,-659.319787426477,1531.38264
"21670","Southern","Tracking",0.1,59,0.04,21,8.2,189.38264,0.5,680,-2001.31978742648,189.38264
"21671","Southern","Tracking",0.1,59,0.04,22,8.2,869.38264,0.5,680,-1321.31978742648,869.38264
"21672","Southern","Tracking",0.1,59,0.04,23,8.2,1549.38264,0.5,680,-641.319787426477,1549.38264
"21673","Black Belt","Fixed",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2411.64914928865,697.382639999998
"21674","Black Belt","Fixed",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1459.64914928865,1649.38264
"21675","Black Belt","Fixed",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2393.64914928864,715.38264
"21676","Black Belt","Fixed",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1577.64914928864,1531.38264
"21677","Black Belt","Fixed",0.15,118,0.04,21,4.6,189.38264,0.5,680,-2919.64914928864,189.38264
"21678","Black Belt","Fixed",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2239.64914928864,869.38264
"21679","Black Belt","Fixed",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1559.64914928864,1549.38264
"21680","Black Belt","Fixed",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3366.20625927866,697.382639999998
"21681","Black Belt","Fixed",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2414.20625927866,1649.38264
"21682","Black Belt","Fixed",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3348.20625927865,715.38264
"21683","Black Belt","Fixed",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2532.20625927865,1531.38264
"21684","Black Belt","Fixed",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3874.20625927865,189.38264
"21685","Black Belt","Fixed",0.15,118,0.04,22,6.4,869.38264,0.5,680,-3194.20625927865,869.38264
"21686","Black Belt","Fixed",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2514.20625927865,1549.38264
"21687","Black Belt","Fixed",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-5151.35202341582,697.382639999998
"21688","Black Belt","Fixed",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-4199.35202341582,1649.38264
"21689","Black Belt","Fixed",0.15,118,0.04,19,8.2,715.38264,0.6,816,-5133.35202341582,715.38264
"21690","Black Belt","Fixed",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-4317.35202341582,1531.38264
"21691","Black Belt","Fixed",0.15,118,0.04,21,8.2,189.38264,0.5,680,-5659.35202341582,189.38264
"21692","Black Belt","Fixed",0.15,118,0.04,22,8.2,869.38264,0.5,680,-4979.35202341582,869.38264
"21693","Black Belt","Fixed",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-4299.35202341582,1549.38264
"21694","Black Belt","Tracking",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2342.45386382865,697.382639999998
"21695","Black Belt","Tracking",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1390.45386382865,1649.38264
"21696","Black Belt","Tracking",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2324.45386382865,715.38264
"21697","Black Belt","Tracking",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1508.45386382865,1531.38264
"21698","Black Belt","Tracking",0.15,118,0.04,21,4.6,189.38264,0.5,680,-2850.45386382865,189.38264
"21699","Black Belt","Tracking",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2170.45386382865,869.38264
"21700","Black Belt","Tracking",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1490.45386382865,1549.38264
"21701","Black Belt","Tracking",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3042.8756393408,697.382639999998
"21702","Black Belt","Tracking",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2090.8756393408,1649.38264
"21703","Black Belt","Tracking",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3024.8756393408,715.38264
"21704","Black Belt","Tracking",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2208.8756393408,1531.38264
"21705","Black Belt","Tracking",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3550.8756393408,189.38264
"21706","Black Belt","Tracking",0.15,118,0.04,22,6.4,869.38264,0.5,680,-2870.8756393408,869.38264
"21707","Black Belt","Tracking",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2190.8756393408,1549.38264
"21708","Black Belt","Tracking",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-3743.29741485296,697.382639999998
"21709","Black Belt","Tracking",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-2791.29741485296,1649.38264
"21710","Black Belt","Tracking",0.15,118,0.04,19,8.2,715.38264,0.6,816,-3725.29741485295,715.38264
"21711","Black Belt","Tracking",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-2909.29741485295,1531.38264
"21712","Black Belt","Tracking",0.15,118,0.04,21,8.2,189.38264,0.5,680,-4251.29741485295,189.38264
"21713","Black Belt","Tracking",0.15,118,0.04,22,8.2,869.38264,0.5,680,-3571.29741485295,869.38264
"21714","Black Belt","Tracking",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-2891.29741485295,1549.38264
"21715","Central","Fixed",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2496.22814928865,697.382639999998
"21716","Central","Fixed",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1544.22814928865,1649.38264
"21717","Central","Fixed",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2478.22814928864,715.38264
"21718","Central","Fixed",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1662.22814928864,1531.38264
"21719","Central","Fixed",0.15,118,0.04,21,4.6,189.38264,0.5,680,-3004.22814928864,189.38264
"21720","Central","Fixed",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2324.22814928864,869.38264
"21721","Central","Fixed",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1644.22814928864,1549.38264
"21722","Central","Fixed",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3450.78525927866,697.382639999998
"21723","Central","Fixed",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2498.78525927866,1649.38264
"21724","Central","Fixed",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3432.78525927865,715.38264
"21725","Central","Fixed",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2616.78525927865,1531.38264
"21726","Central","Fixed",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3958.78525927865,189.38264
"21727","Central","Fixed",0.15,118,0.04,22,6.4,869.38264,0.5,680,-3278.78525927865,869.38264
"21728","Central","Fixed",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2598.78525927865,1549.38264
"21729","Central","Fixed",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-5235.93102341582,697.382639999998
"21730","Central","Fixed",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-4283.93102341582,1649.38264
"21731","Central","Fixed",0.15,118,0.04,19,8.2,715.38264,0.6,816,-5217.93102341582,715.38264
"21732","Central","Fixed",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-4401.93102341582,1531.38264
"21733","Central","Fixed",0.15,118,0.04,21,8.2,189.38264,0.5,680,-5743.93102341582,189.38264
"21734","Central","Fixed",0.15,118,0.04,22,8.2,869.38264,0.5,680,-5063.93102341582,869.38264
"21735","Central","Fixed",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-4383.93102341582,1549.38264
"21736","Central","Tracking",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2437.93726382865,697.382639999998
"21737","Central","Tracking",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1485.93726382865,1649.38264
"21738","Central","Tracking",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2419.93726382865,715.38264
"21739","Central","Tracking",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1603.93726382865,1531.38264
"21740","Central","Tracking",0.15,118,0.04,21,4.6,189.38264,0.5,680,-2945.93726382865,189.38264
"21741","Central","Tracking",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2265.93726382865,869.38264
"21742","Central","Tracking",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1585.93726382865,1549.38264
"21743","Central","Tracking",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3138.3590393408,697.382639999998
"21744","Central","Tracking",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2186.3590393408,1649.38264
"21745","Central","Tracking",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3120.3590393408,715.38264
"21746","Central","Tracking",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2304.3590393408,1531.38264
"21747","Central","Tracking",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3646.3590393408,189.38264
"21748","Central","Tracking",0.15,118,0.04,22,6.4,869.38264,0.5,680,-2966.3590393408,869.38264
"21749","Central","Tracking",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2286.3590393408,1549.38264
"21750","Central","Tracking",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-3838.78081485296,697.382639999998
"21751","Central","Tracking",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-2886.78081485296,1649.38264
"21752","Central","Tracking",0.15,118,0.04,19,8.2,715.38264,0.6,816,-3820.78081485295,715.38264
"21753","Central","Tracking",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-3004.78081485295,1531.38264
"21754","Central","Tracking",0.15,118,0.04,21,8.2,189.38264,0.5,680,-4346.78081485295,189.38264
"21755","Central","Tracking",0.15,118,0.04,22,8.2,869.38264,0.5,680,-3666.78081485295,869.38264
"21756","Central","Tracking",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-2986.78081485295,1549.38264
"21757","Northern","Fixed",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2625.58974928865,697.382639999998
"21758","Northern","Fixed",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1673.58974928865,1649.38264
"21759","Northern","Fixed",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2607.58974928864,715.38264
"21760","Northern","Fixed",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1791.58974928864,1531.38264
"21761","Northern","Fixed",0.15,118,0.04,21,4.6,189.38264,0.5,680,-3133.58974928864,189.38264
"21762","Northern","Fixed",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2453.58974928864,869.38264
"21763","Northern","Fixed",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1773.58974928864,1549.38264
"21764","Northern","Fixed",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3580.14685927866,697.382639999998
"21765","Northern","Fixed",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2628.14685927866,1649.38264
"21766","Northern","Fixed",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3562.14685927865,715.38264
"21767","Northern","Fixed",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2746.14685927865,1531.38264
"21768","Northern","Fixed",0.15,118,0.04,21,6.4,189.38264,0.5,680,-4088.14685927865,189.38264
"21769","Northern","Fixed",0.15,118,0.04,22,6.4,869.38264,0.5,680,-3408.14685927865,869.38264
"21770","Northern","Fixed",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2728.14685927865,1549.38264
"21771","Northern","Fixed",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-5365.29262341582,697.382639999998
"21772","Northern","Fixed",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-4413.29262341582,1649.38264
"21773","Northern","Fixed",0.15,118,0.04,19,8.2,715.38264,0.6,816,-5347.29262341582,715.38264
"21774","Northern","Fixed",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-4531.29262341582,1531.38264
"21775","Northern","Fixed",0.15,118,0.04,21,8.2,189.38264,0.5,680,-5873.29262341582,189.38264
"21776","Northern","Fixed",0.15,118,0.04,22,8.2,869.38264,0.5,680,-5193.29262341582,869.38264
"21777","Northern","Fixed",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-4513.29262341582,1549.38264
"21778","Northern","Tracking",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2633.37766382865,697.382639999998
"21779","Northern","Tracking",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1681.37766382865,1649.38264
"21780","Northern","Tracking",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2615.37766382865,715.38264
"21781","Northern","Tracking",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1799.37766382865,1531.38264
"21782","Northern","Tracking",0.15,118,0.04,21,4.6,189.38264,0.5,680,-3141.37766382865,189.38264
"21783","Northern","Tracking",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2461.37766382865,869.38264
"21784","Northern","Tracking",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1781.37766382865,1549.38264
"21785","Northern","Tracking",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3333.7994393408,697.382639999998
"21786","Northern","Tracking",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2381.7994393408,1649.38264
"21787","Northern","Tracking",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3315.7994393408,715.38264
"21788","Northern","Tracking",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2499.7994393408,1531.38264
"21789","Northern","Tracking",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3841.7994393408,189.38264
"21790","Northern","Tracking",0.15,118,0.04,22,6.4,869.38264,0.5,680,-3161.7994393408,869.38264
"21791","Northern","Tracking",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2481.7994393408,1549.38264
"21792","Northern","Tracking",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-4034.22121485296,697.382639999998
"21793","Northern","Tracking",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-3082.22121485296,1649.38264
"21794","Northern","Tracking",0.15,118,0.04,19,8.2,715.38264,0.6,816,-4016.22121485295,715.38264
"21795","Northern","Tracking",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-3200.22121485295,1531.38264
"21796","Northern","Tracking",0.15,118,0.04,21,8.2,189.38264,0.5,680,-4542.22121485295,189.38264
"21797","Northern","Tracking",0.15,118,0.04,22,8.2,869.38264,0.5,680,-3862.22121485295,869.38264
"21798","Northern","Tracking",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-3182.22121485295,1549.38264
"21799","Southern","Fixed",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2381.07954928865,697.382639999998
"21800","Southern","Fixed",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1429.07954928865,1649.38264
"21801","Southern","Fixed",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2363.07954928864,715.38264
"21802","Southern","Fixed",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1547.07954928864,1531.38264
"21803","Southern","Fixed",0.15,118,0.04,21,4.6,189.38264,0.5,680,-2889.07954928864,189.38264
"21804","Southern","Fixed",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2209.07954928864,869.38264
"21805","Southern","Fixed",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1529.07954928864,1549.38264
"21806","Southern","Fixed",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-3335.63665927866,697.382639999998
"21807","Southern","Fixed",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2383.63665927866,1649.38264
"21808","Southern","Fixed",0.15,118,0.04,19,6.4,715.38264,0.6,816,-3317.63665927865,715.38264
"21809","Southern","Fixed",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2501.63665927865,1531.38264
"21810","Southern","Fixed",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3843.63665927865,189.38264
"21811","Southern","Fixed",0.15,118,0.04,22,6.4,869.38264,0.5,680,-3163.63665927865,869.38264
"21812","Southern","Fixed",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2483.63665927865,1549.38264
"21813","Southern","Fixed",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-5120.78242341582,697.382639999998
"21814","Southern","Fixed",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-4168.78242341582,1649.38264
"21815","Southern","Fixed",0.15,118,0.04,19,8.2,715.38264,0.6,816,-5102.78242341582,715.38264
"21816","Southern","Fixed",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-4286.78242341582,1531.38264
"21817","Southern","Fixed",0.15,118,0.04,21,8.2,189.38264,0.5,680,-5628.78242341582,189.38264
"21818","Southern","Fixed",0.15,118,0.04,22,8.2,869.38264,0.5,680,-4948.78242341582,869.38264
"21819","Southern","Fixed",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-4268.78242341582,1549.38264
"21820","Southern","Tracking",0.15,118,0.04,17,4.6,697.382639999998,0.7,952,-2283.55146382865,697.382639999998
"21821","Southern","Tracking",0.15,118,0.04,18,4.6,1649.38264,0.7,952,-1331.55146382865,1649.38264
"21822","Southern","Tracking",0.15,118,0.04,19,4.6,715.38264,0.6,816,-2265.55146382865,715.38264
"21823","Southern","Tracking",0.15,118,0.04,20,4.6,1531.38264,0.6,816,-1449.55146382865,1531.38264
"21824","Southern","Tracking",0.15,118,0.04,21,4.6,189.38264,0.5,680,-2791.55146382865,189.38264
"21825","Southern","Tracking",0.15,118,0.04,22,4.6,869.38264,0.5,680,-2111.55146382865,869.38264
"21826","Southern","Tracking",0.15,118,0.04,23,4.6,1549.38264,0.5,680,-1431.55146382865,1549.38264
"21827","Southern","Tracking",0.15,118,0.04,17,6.4,697.382639999998,0.7,952,-2983.9732393408,697.382639999998
"21828","Southern","Tracking",0.15,118,0.04,18,6.4,1649.38264,0.7,952,-2031.97323934081,1649.38264
"21829","Southern","Tracking",0.15,118,0.04,19,6.4,715.38264,0.6,816,-2965.9732393408,715.38264
"21830","Southern","Tracking",0.15,118,0.04,20,6.4,1531.38264,0.6,816,-2149.9732393408,1531.38264
"21831","Southern","Tracking",0.15,118,0.04,21,6.4,189.38264,0.5,680,-3491.9732393408,189.38264
"21832","Southern","Tracking",0.15,118,0.04,22,6.4,869.38264,0.5,680,-2811.9732393408,869.38264
"21833","Southern","Tracking",0.15,118,0.04,23,6.4,1549.38264,0.5,680,-2131.9732393408,1549.38264
"21834","Southern","Tracking",0.15,118,0.04,17,8.2,697.382639999998,0.7,952,-3684.39501485296,697.382639999998
"21835","Southern","Tracking",0.15,118,0.04,18,8.2,1649.38264,0.7,952,-2732.39501485296,1649.38264
"21836","Southern","Tracking",0.15,118,0.04,19,8.2,715.38264,0.6,816,-3666.39501485296,715.38264
"21837","Southern","Tracking",0.15,118,0.04,20,8.2,1531.38264,0.6,816,-2850.39501485296,1531.38264
"21838","Southern","Tracking",0.15,118,0.04,21,8.2,189.38264,0.5,680,-4192.39501485296,189.38264
"21839","Southern","Tracking",0.15,118,0.04,22,8.2,869.38264,0.5,680,-3512.39501485296,869.38264
"21840","Southern","Tracking",0.15,118,0.04,23,8.2,1549.38264,0.5,680,-2832.39501485296,1549.38264
"21841","Black Belt","Fixed",0.2,177,0.04,17,4.6,697.382639999998,0.7,952,-3966.35144393297,697.382639999998
"21842","Black Belt","Fixed",0.2,177,0.04,18,4.6,1649.38264,0.7,952,-3014.35144393297,1649.38264
"21843","Black Belt","Fixed",0.2,177,0.04,19,4.6,715.38264,0.6,816,-3948.35144393297,715.38264
"21844","Black Belt","Fixed",0.2,177,0.04,20,4.6,1531.38264,0.6,816,-3132.35144393297,1531.38264
"21845","Black Belt","Fixed",0.2,177,0.04,21,4.6,189.38264,0.5,680,-4474.35144393297,189.38264
"21846","Black Belt","Fixed",0.2,177,0.04,22,4.6,869.38264,0.5,680,-3794.35144393297,869.38264
"21847","Black Belt","Fixed",0.2,177,0.04,23,4.6,1549.38264,0.5,680,-3114.35144393297,1549.38264
"21848","Black Belt","Fixed",0.2,177,0.04,17,6.4,697.382639999998,0.7,952,-5398.18710891798,697.382639999998
"21849","Black Belt","Fixed",0.2,177,0.04,18,6.4,1649.38264,0.7,952,-4446.18710891798,1649.38264
"21850","Black Belt","Fixed",0.2,177,0.04,19,6.4,715.38264,0.6,816,-5380.18710891798,715.38264
"21851","Black Belt","Fixed",0.2,177,0.04,20,6.4,1531.38264,0.6,816,-4564.18710891798,1531.38264
"21852","Black Belt","Fixed",0.2,177,0.04,21,6.4,189.38264,0.5,680,-5906.18710891798,189.38264
"21853","Black Belt","Fixed",0.2,177,0.04,22,6.4,869.38264,0.5,680,-5226.18710891798,869.38264
"21854","Black Belt","Fixed",0.2,177,0.04,23,6.4,1549.38264,0.5,680,-4546.18710891798,1549.38264
"21855","Black Belt","Fixed",0.2,177,0.04,17,8.2,697.382639999998,0.7,952,-8075.90575512373,697.382639999998
"21856","Black Belt","Fixed",0.2,177,0.04,18,8.2,1649.38264,0.7,952,-7123.90575512373,1649.38264
"21857","Black Belt","Fixed",0.2,177,0.04,19,8.2,715.38264,0.6,816,-8057.90575512373,715.38264
"21858","Black Belt","Fixed",0.2,177,0.04,20,8.2,1531.38264,0.6,816,-7241.90575512373,1531.38264
"21859","Black Belt","Fixed",0.2,177,0.04,21,8.2,189.38264,0.5,680,-8583.90575512373,189.38264
"21860","Black Belt","Fixed",0.2,177,0.04,22,8.2,869.38264,0.5,680,-7903.90575512373,869.38264
"21861","Black Belt","Fixed",0.2,177,0.04,23,8.2,1549.38264,0.5,680,-7223.90575512373,1549.38264
"21862","Black Belt","Tracking",0.2,177,0.04,17,4.6,697.382639999998,0.7,952,-3862.65171574298,697.382639999998
"21863","Black Belt","Tracking",0.2,177,0.04,18,4.6,1649.38264,0.7,952,-2910.65171574298,1649.38264
"21864","Black Belt","Tracking",0.2,177,0.04,19,4.6,715.38264,0.6,816,-3844.65171574297,715.38264
"21865","Black Belt","Tracking",0.2,177,0.04,20,4.6,1531.38264,0.6,816,-3028.65171574297,1531.38264
"21866","Black Belt","Tracking",0.2,177,0.04,21,4.6,189.38264,0.5,680,-4370.65171574297,189.38264
"21867","Black Belt","Tracking",0.2,177,0.04,22,4.6,869.38264,0.5,680,-3690.65171574297,869.38264
"21868","Black Belt","Tracking",0.2,177,0.04,23,4.6,1549.38264,0.5,680,-3010.65171574297,1549.38264
"21869","Black Belt","Tracking",0.2,177,0.04,17,6.4,697.382639999998,0.7,952,-4913.2843790112,697.382639999998
"21870","Black Belt","Tracking",0.2,177,0.04,18,6.4,1649.38264,0.7,952,-3961.28437901121,1649.38264
"21871","Black Belt","Tracking",0.2,177,0.04,19,6.4,715.38264,0.6,816,-4895.2843790112,715.38264
"21872","Black Belt","Tracking",0.2,177,0.04,20,6.4,1531.38264,0.6,816,-4079.2843790112,1531.38264
"21873","Black Belt","Tracking",0.2,177,0.04,21,6.4,189.38264,0.5,680,-5421.2843790112,189.38264
