"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wocp"
"248","Northern","Fixed",0.15,118,0.01,14,6.4,14791.61702,1.8,1962,7115.6848415101,554.067821510104
"249","Northern","Fixed",0.15,118,0.01,15,6.4,15615.86702,1.7,1853,7939.9348415101,288.317821510104
"250","Northern","Fixed",0.15,118,0.01,16,6.4,17468.86702,1.7,1853,9792.9348415101,1051.31782151011
"251","Northern","Fixed",0.15,118,0.01,17,6.4,17966.11702,1.6,1744,10290.1848415101,458.567821510105
"252","Northern","Fixed",0.15,118,0.01,14,8.2,16849.11702,2,2180,6982.96762763165,421.350607631646
"253","Northern","Fixed",0.15,118,0.01,15,8.2,17891.36702,1.9,2071,8025.21762763165,373.600607631646
"254","Northern","Fixed",0.15,118,0.01,16,8.2,18715.61702,1.8,1962,8849.46762763165,107.850607631646
"255","Northern","Fixed",0.15,118,0.01,17,8.2,20677.61702,1.8,1962,10811.4676276316,979.850607631646
"256","Northern","Tracking",0.15,118,0.01,12,4.6,11678.36702,1.9,2071,4644.83930321668,263.222283216677
"257","Northern","Tracking",0.15,118,0.01,13,4.6,12829.61702,1.8,1962,5796.08930321668,324.472283216675
"258","Northern","Tracking",0.15,118,0.01,14,4.6,13762.86702,1.7,1853,6729.33930321668,167.722283216675
"259","Northern","Tracking",0.15,118,0.01,15,4.6,15615.86702,1.7,1853,8582.33930321668,930.722283216675
"260","Northern","Tracking",0.15,118,0.01,16,4.6,16222.11702,1.6,1744,9188.58930321668,446.972283216677
"261","Northern","Tracking",0.15,118,0.01,17,4.6,17966.11702,1.6,1744,10932.5893032167,1100.97228321668
"262","Northern","Tracking",0.15,118,0.01,12,6.4,12489.11702,2,2180,4596.23324360464,214.616223604642
"263","Northern","Tracking",0.15,118,0.01,13,6.4,13749.36702,1.9,2071,5856.48324360464,384.866223604642
"264","Northern","Tracking",0.15,118,0.01,14,6.4,14791.61702,1.8,1962,6898.73324360464,337.11622360464
"265","Northern","Tracking",0.15,118,0.01,15,6.4,15615.86702,1.7,1853,7722.98324360464,71.3662236046403
"266","Northern","Tracking",0.15,118,0.01,16,6.4,17468.86702,1.7,1853,9575.98324360464,834.36622360464
"267","Northern","Tracking",0.15,118,0.01,17,6.4,17966.11702,1.6,1744,10073.2332436046,241.61622360464
"268","Northern","Tracking",0.15,118,0.01,13,8.2,14669.11702,2,2180,5916.87718399261,445.260163992607
"269","Northern","Tracking",0.15,118,0.01,14,8.2,15820.36702,1.9,2071,7068.12718399261,506.510163992607
"270","Northern","Tracking",0.15,118,0.01,15,8.2,16753.61702,1.8,1962,8001.3771839926,349.760163992605
"271","Northern","Tracking",0.15,118,0.01,16,8.2,18715.61702,1.8,1962,9963.3771839926,1221.76016399261
"272","Northern","Tracking",0.15,118,0.01,17,8.2,19321.86702,1.7,1853,10569.6271839926,738.010163992605
"273","Southern","Fixed",0.15,118,0.01,11,4.6,10309.11702,2,2180,3856.81265726456,565.19563726456
"274","Southern","Fixed",0.15,118,0.01,12,4.6,10867.61702,1.8,1962,4415.31265726456,33.6956372645582
"275","Southern","Fixed",0.15,118,0.01,13,4.6,12829.61702,1.8,1962,6377.31265726456,905.695637264558
"276","Southern","Fixed",0.15,118,0.01,14,4.6,13762.86702,1.7,1853,7310.56265726456,748.945637264558
"277","Southern","Fixed",0.15,118,0.01,15,4.6,14478.11702,1.6,1744,8025.81265726456,374.19563726456
"278","Southern","Fixed",0.15,118,0.01,16,4.6,16222.11702,1.6,1744,9769.81265726456,1028.19563726456
"279","Southern","Fixed",0.15,118,0.01,17,4.6,16610.36702,1.5,1635,10158.0626572646,326.445637264558
"280","Southern","Fixed",0.15,118,0.01,12,6.4,12489.11702,2,2180,4865.65484151011,484.037821510106
"281","Southern","Fixed",0.15,118,0.01,13,6.4,13749.36702,1.9,2071,6125.90484151011,654.287821510106
"282","Southern","Fixed",0.15,118,0.01,14,6.4,14791.61702,1.8,1962,7168.1548415101,606.537821510105
"283","Southern","Fixed",0.15,118,0.01,15,6.4,15615.86702,1.7,1853,7992.4048415101,340.787821510105
"284","Southern","Fixed",0.15,118,0.01,16,6.4,17468.86702,1.7,1853,9845.4048415101,1103.7878215101
"285","Southern","Fixed",0.15,118,0.01,17,6.4,17966.11702,1.6,1744,10342.6548415101,511.037821510105
"286","Southern","Fixed",0.15,118,0.01,14,8.2,16849.11702,2,2180,7035.43762763165,473.820607631646
"287","Southern","Fixed",0.15,118,0.01,15,8.2,17891.36702,1.9,2071,8077.68762763165,426.070607631646
"288","Southern","Fixed",0.15,118,0.01,16,8.2,18715.61702,1.8,1962,8901.93762763165,160.320607631646
"289","Southern","Fixed",0.15,118,0.01,17,8.2,20677.61702,1.8,1962,10863.9376276316,1032.32060763165
"290","Southern","Tracking",0.15,118,0.01,11,4.6,10309.11702,2,2180,3350.65930321668,59.0422832166769
"291","Southern","Tracking",0.15,118,0.01,12,4.6,11678.36702,1.9,2071,4719.90930321668,338.292283216677
"292","Southern","Tracking",0.15,118,0.01,13,4.6,12829.61702,1.8,1962,5871.15930321667,399.542283216675
"293","Southern","Tracking",0.15,118,0.01,14,4.6,13762.86702,1.7,1853,6804.40930321667,242.792283216675
"294","Southern","Tracking",0.15,118,0.01,15,4.6,15615.86702,1.7,1853,8657.40930321667,1005.79228321668
"295","Southern","Tracking",0.15,118,0.01,16,4.6,16222.11702,1.6,1744,9263.65930321668,522.042283216677
"296","Southern","Tracking",0.15,118,0.01,17,4.6,17966.11702,1.6,1744,11007.6593032167,1176.04228321668
"297","Southern","Tracking",0.15,118,0.01,12,6.4,12489.11702,2,2180,4671.30324360464,289.686223604642
"298","Southern","Tracking",0.15,118,0.01,13,6.4,13749.36702,1.9,2071,5931.55324360464,459.936223604642
"299","Southern","Tracking",0.15,118,0.01,14,6.4,14791.61702,1.8,1962,6973.80324360464,412.18622360464
"300","Southern","Tracking",0.15,118,0.01,15,6.4,15615.86702,1.7,1853,7798.05324360464,146.43622360464
"301","Southern","Tracking",0.15,118,0.01,16,6.4,17468.86702,1.7,1853,9651.05324360464,909.43622360464
"302","Southern","Tracking",0.15,118,0.01,17,6.4,17966.11702,1.6,1744,10148.3032436046,316.68622360464
"303","Southern","Tracking",0.15,118,0.01,13,8.2,14669.11702,2,2180,5991.94718399261,520.330163992607
"304","Southern","Tracking",0.15,118,0.01,14,8.2,15820.36702,1.9,2071,7143.19718399261,581.580163992607
"305","Southern","Tracking",0.15,118,0.01,15,8.2,16753.61702,1.8,1962,8076.4471839926,424.830163992605
"306","Southern","Tracking",0.15,118,0.01,16,8.2,17468.86702,1.7,1853,8791.6971839926,50.0801639926049
"307","Southern","Tracking",0.15,118,0.01,17,8.2,19321.86702,1.7,1853,10644.6971839926,813.080163992605
"308","Black Belt","Fixed",0.2,177,0.01,14,4.6,16849.11702,2,2180,7160.78047589684,599.16345589684
"309","Black Belt","Fixed",0.2,177,0.01,15,4.6,17891.36702,1.9,2071,8203.03047589684,551.41345589684
"310","Black Belt","Fixed",0.2,177,0.01,16,4.6,18715.61702,1.8,1962,9027.28047589684,285.66345589684
"311","Black Belt","Fixed",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10989.2804758968,1157.66345589684
"312","Black Belt","Fixed",0.2,177,0.01,16,6.4,21209.11702,2,2180,9764.04375226516,1022.42673226516
"313","Black Belt","Fixed",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10588.2937522652,756.676732265159
"314","Black Belt","Tracking",0.2,177,0.01,15,4.6,19029.11702,2,2180,8572.41044482501,920.793424825013
"315","Black Belt","Tracking",0.2,177,0.01,16,4.6,19962.36702,1.9,2071,9505.66044482501,764.043424825013
"316","Black Belt","Tracking",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10220.910444825,389.293424825013
"317","Black Belt","Tracking",0.2,177,0.01,16,6.4,21209.11702,2,2180,9463.37635540696,721.759335406961
"318","Black Belt","Tracking",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10287.626355407,456.009335406961
"319","Black Belt","Tracking",0.2,177,0.01,17,8.2,23389.11702,2,2180,10354.3422659889,522.725245988906
"320","Central","Fixed",0.2,177,0.01,14,4.6,16849.11702,2,2180,7133.56047589684,571.943455896839
"321","Central","Fixed",0.2,177,0.01,15,4.6,17891.36702,1.9,2071,8175.81047589684,524.193455896839
"322","Central","Fixed",0.2,177,0.01,16,4.6,18715.61702,1.8,1962,9000.06047589684,258.443455896839
"323","Central","Fixed",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10962.0604758968,1130.44345589684
"324","Central","Fixed",0.2,177,0.01,16,6.4,21209.11702,2,2180,9736.82375226516,995.206732265158
"325","Central","Fixed",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10561.0737522652,729.456732265158
"326","Central","Tracking",0.2,177,0.01,15,4.6,19029.11702,2,2180,8541.69044482501,890.073424825014
"327","Central","Tracking",0.2,177,0.01,16,4.6,19962.36702,1.9,2071,9474.94044482501,733.323424825014
"328","Central","Tracking",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10190.190444825,358.573424825014
"329","Central","Tracking",0.2,177,0.01,16,6.4,21209.11702,2,2180,9432.65635540696,691.039335406962
"330","Central","Tracking",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10256.906355407,425.289335406962
"331","Central","Tracking",0.2,177,0.01,17,8.2,23389.11702,2,2180,10323.6222659889,492.005245988907
"332","Northern","Fixed",0.2,177,0.01,14,4.6,16849.11702,2,2180,7091.93047589684,530.31345589684
"333","Northern","Fixed",0.2,177,0.01,15,4.6,17891.36702,1.9,2071,8134.18047589684,482.56345589684
"334","Northern","Fixed",0.2,177,0.01,16,4.6,18715.61702,1.8,1962,8958.43047589684,216.81345589684
"335","Northern","Fixed",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10920.4304758968,1088.81345589684
"336","Northern","Fixed",0.2,177,0.01,16,6.4,21209.11702,2,2180,9695.19375226516,953.576732265159
"337","Northern","Fixed",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10519.4437522652,687.826732265159
"338","Northern","Tracking",0.2,177,0.01,15,4.6,19029.11702,2,2180,8479.37044482501,827.753424825014
"339","Northern","Tracking",0.2,177,0.01,16,4.6,19962.36702,1.9,2071,9412.62044482501,671.003424825014
"340","Northern","Tracking",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10127.870444825,296.253424825014
"341","Northern","Tracking",0.2,177,0.01,16,6.4,21209.11702,2,2180,9370.33635540696,628.719335406962
"342","Northern","Tracking",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10194.586355407,362.969335406962
"343","Northern","Tracking",0.2,177,0.01,17,8.2,23389.11702,2,2180,10261.3022659889,429.685245988907
"344","Southern","Fixed",0.2,177,0.01,14,4.6,16849.11702,2,2180,7170.63047589684,609.013455896838
"345","Southern","Fixed",0.2,177,0.01,15,4.6,17891.36702,1.9,2071,8212.88047589684,561.263455896838
"346","Southern","Fixed",0.2,177,0.01,16,4.6,18715.61702,1.8,1962,9037.13047589684,295.513455896838
"347","Southern","Fixed",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10999.1304758968,1167.51345589684
"348","Southern","Fixed",0.2,177,0.01,16,6.4,21209.11702,2,2180,9773.89375226516,1032.27673226516
"349","Southern","Fixed",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10598.1437522652,766.526732265158
"350","Southern","Tracking",0.2,177,0.01,15,4.6,19029.11702,2,2180,8591.37044482501,939.753424825014
"351","Southern","Tracking",0.2,177,0.01,16,4.6,19962.36702,1.9,2071,9524.62044482501,783.003424825014
"352","Southern","Tracking",0.2,177,0.01,17,4.6,20677.61702,1.8,1962,10239.870444825,408.253424825014
"353","Southern","Tracking",0.2,177,0.01,16,6.4,21209.11702,2,2180,9482.33635540696,740.719335406962
"354","Southern","Tracking",0.2,177,0.01,17,6.4,22033.36702,1.9,2071,10306.586355407,474.969335406962
"355","Southern","Tracking",0.2,177,0.01,17,8.2,23389.11702,2,2180,10373.3022659889,541.685245988907
"356","Black Belt","Fixed",0.25,177,0.01,14,4.6,16849.11702,2,2180,7160.78047589684,599.16345589684
"357","Black Belt","Fixed",0.25,177,0.01,15,4.6,17891.36702,1.9,2071,8203.03047589684,551.41345589684
"358","Black Belt","Fixed",0.25,177,0.01,16,4.6,18715.61702,1.8,1962,9027.28047589684,285.66345589684
"359","Black Belt","Fixed",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10989.2804758968,1157.66345589684
"360","Black Belt","Fixed",0.25,177,0.01,16,6.4,21209.11702,2,2180,9764.04375226516,1022.42673226516
"361","Black Belt","Fixed",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10588.2937522652,756.676732265159
"362","Black Belt","Tracking",0.25,177,0.01,15,4.6,19029.11702,2,2180,8572.41044482501,920.793424825013
"363","Black Belt","Tracking",0.25,177,0.01,16,4.6,19962.36702,1.9,2071,9505.66044482501,764.043424825013
"364","Black Belt","Tracking",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10220.910444825,389.293424825013
"365","Black Belt","Tracking",0.25,177,0.01,16,6.4,21209.11702,2,2180,9463.37635540696,721.759335406961
"366","Black Belt","Tracking",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10287.626355407,456.009335406961
"367","Black Belt","Tracking",0.25,177,0.01,17,8.2,23389.11702,2,2180,10354.3422659889,522.725245988906
"368","Central","Fixed",0.25,177,0.01,14,4.6,16849.11702,2,2180,7133.56047589684,571.943455896839
"369","Central","Fixed",0.25,177,0.01,15,4.6,17891.36702,1.9,2071,8175.81047589684,524.193455896839
"370","Central","Fixed",0.25,177,0.01,16,4.6,18715.61702,1.8,1962,9000.06047589684,258.443455896839
"371","Central","Fixed",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10962.0604758968,1130.44345589684
"372","Central","Fixed",0.25,177,0.01,16,6.4,21209.11702,2,2180,9736.82375226516,995.206732265158
"373","Central","Fixed",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10561.0737522652,729.456732265158
"374","Central","Tracking",0.25,177,0.01,15,4.6,19029.11702,2,2180,8541.69044482501,890.073424825014
"375","Central","Tracking",0.25,177,0.01,16,4.6,19962.36702,1.9,2071,9474.94044482501,733.323424825014
"376","Central","Tracking",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10190.190444825,358.573424825014
"377","Central","Tracking",0.25,177,0.01,16,6.4,21209.11702,2,2180,9432.65635540696,691.039335406962
"378","Central","Tracking",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10256.906355407,425.289335406962
"379","Central","Tracking",0.25,177,0.01,17,8.2,23389.11702,2,2180,10323.6222659889,492.005245988907
"380","Northern","Fixed",0.25,177,0.01,14,4.6,16849.11702,2,2180,7091.93047589684,530.31345589684
"381","Northern","Fixed",0.25,177,0.01,15,4.6,17891.36702,1.9,2071,8134.18047589684,482.56345589684
"382","Northern","Fixed",0.25,177,0.01,16,4.6,18715.61702,1.8,1962,8958.43047589684,216.81345589684
"383","Northern","Fixed",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10920.4304758968,1088.81345589684
"384","Northern","Fixed",0.25,177,0.01,16,6.4,21209.11702,2,2180,9695.19375226516,953.576732265159
"385","Northern","Fixed",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10519.4437522652,687.826732265159
"386","Northern","Tracking",0.25,177,0.01,15,4.6,19029.11702,2,2180,8479.37044482501,827.753424825014
"387","Northern","Tracking",0.25,177,0.01,16,4.6,19962.36702,1.9,2071,9412.62044482501,671.003424825014
"388","Northern","Tracking",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10127.870444825,296.253424825014
"389","Northern","Tracking",0.25,177,0.01,16,6.4,21209.11702,2,2180,9370.33635540696,628.719335406962
"390","Northern","Tracking",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10194.586355407,362.969335406962
"391","Northern","Tracking",0.25,177,0.01,17,8.2,23389.11702,2,2180,10261.3022659889,429.685245988907
"392","Southern","Fixed",0.25,177,0.01,14,4.6,16849.11702,2,2180,7170.63047589684,609.013455896838
"393","Southern","Fixed",0.25,177,0.01,15,4.6,17891.36702,1.9,2071,8212.88047589684,561.263455896838
"394","Southern","Fixed",0.25,177,0.01,16,4.6,18715.61702,1.8,1962,9037.13047589684,295.513455896838
"395","Southern","Fixed",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10999.1304758968,1167.51345589684
"396","Southern","Fixed",0.25,177,0.01,16,6.4,21209.11702,2,2180,9773.89375226516,1032.27673226516
"397","Southern","Fixed",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10598.1437522652,766.526732265158
"398","Southern","Tracking",0.25,177,0.01,15,4.6,19029.11702,2,2180,8591.37044482501,939.753424825014
"399","Southern","Tracking",0.25,177,0.01,16,4.6,19962.36702,1.9,2071,9524.62044482501,783.003424825014
"400","Southern","Tracking",0.25,177,0.01,17,4.6,20677.61702,1.8,1962,10239.870444825,408.253424825014
"401","Southern","Tracking",0.25,177,0.01,16,6.4,21209.11702,2,2180,9482.33635540696,740.719335406962
"402","Southern","Tracking",0.25,177,0.01,17,6.4,22033.36702,1.9,2071,10306.586355407,474.969335406962
"403","Southern","Tracking",0.25,177,0.01,17,8.2,23389.11702,2,2180,10373.3022659889,541.685245988907
"404","Black Belt","Fixed",0.3,236,0.01,17,4.6,23389.11702,2,2180,10471.0082945291,639.391274529118
"405","Central","Fixed",0.3,236,0.01,17,4.6,23389.11702,2,2180,10434.7882945291,603.171274529119
"406","Northern","Fixed",0.3,236,0.01,17,4.6,23389.11702,2,2180,10379.3082945291,547.691274529117
"407","Southern","Fixed",0.3,236,0.01,17,4.6,23389.11702,2,2180,10484.1782945291,652.561274529118
"408","Black Belt","Fixed",0.1,59,0.015,11,4.6,6800.36702,1.5,1635,3773.80983863228,482.19281863228
"409","Black Belt","Fixed",0.1,59,0.015,12,4.6,7624.61702,1.4,1526,4598.05983863228,216.44281863228
"410","Black Belt","Fixed",0.1,59,0.015,13,4.6,9150.61702,1.4,1526,6124.05983863228,652.44281863228
"411","Black Belt","Fixed",0.1,59,0.015,14,4.6,9647.86702,1.3,1417,6621.30983863228,59.6928186322821
"412","Black Belt","Fixed",0.1,59,0.015,15,4.6,11064.86702,1.3,1417,8038.30983863228,386.692818632282
"413","Black Belt","Fixed",0.1,59,0.015,16,4.6,12481.86702,1.3,1417,9455.30983863228,713.692818632282
"414","Black Belt","Fixed",0.1,59,0.015,17,4.6,13898.86702,1.3,1417,10872.3098386323,1040.69281863228
"415","Black Belt","Fixed",0.1,59,0.015,11,6.4,7502.11702,1.6,1744,3889.98093075505,598.363910755053
"416","Black Belt","Fixed",0.1,59,0.015,12,6.4,8435.36702,1.5,1635,4823.23093075505,441.613910755053
"417","Black Belt","Fixed",0.1,59,0.015,13,6.4,9150.61702,1.4,1526,5538.48093075505,66.8639107550534
"418","Black Belt","Fixed",0.1,59,0.015,14,6.4,10676.61702,1.4,1526,7064.48093075505,502.863910755053
"419","Black Belt","Fixed",0.1,59,0.015,15,6.4,12202.61702,1.4,1526,8590.48093075505,938.863910755053
"420","Black Belt","Fixed",0.1,59,0.015,16,6.4,12481.86702,1.3,1417,8869.73093075505,128.113910755055
"421","Black Belt","Fixed",0.1,59,0.015,17,6.4,13898.86702,1.3,1417,10286.7309307551,455.113910755055
"422","Black Belt","Fixed",0.1,59,0.015,11,8.2,8203.86702,1.7,1853,3496.62232381582,205.005303815822
"423","Black Belt","Fixed",0.1,59,0.015,12,8.2,9246.11702,1.6,1744,4538.87232381582,157.255303815824
"424","Black Belt","Fixed",0.1,59,0.015,13,8.2,10990.11702,1.6,1744,6282.87232381582,811.255303815824
"425","Black Belt","Fixed",0.1,59,0.015,14,8.2,11705.36702,1.5,1635,6998.12232381582,436.505303815824
"426","Black Belt","Fixed",0.1,59,0.015,15,8.2,13340.36702,1.5,1635,8633.12232381582,981.505303815824
"427","Black Belt","Fixed",0.1,59,0.015,16,8.2,13728.61702,1.4,1526,9021.37232381582,279.755303815824
"428","Black Belt","Fixed",0.1,59,0.015,17,8.2,15254.61702,1.4,1526,10547.3723238158,715.755303815824
"429","Black Belt","Tracking",0.1,59,0.015,11,4.6,6800.36702,1.5,1635,3549.38316160834,257.766141608338
"430","Black Belt","Tracking",0.1,59,0.015,12,4.6,8435.36702,1.5,1635,5184.38316160834,802.766141608338
"431","Black Belt","Tracking",0.1,59,0.015,13,4.6,9150.61702,1.4,1526,5899.63316160834,428.016141608338
"432","Black Belt","Tracking",0.1,59,0.015,14,4.6,10676.61702,1.4,1526,7425.63316160834,864.016141608338
"433","Black Belt","Tracking",0.1,59,0.015,15,4.6,11064.86702,1.3,1417,7813.88316160834,162.26614160834
"434","Black Belt","Tracking",0.1,59,0.015,16,4.6,12481.86702,1.3,1417,9230.88316160834,489.266141608341
"435","Black Belt","Tracking",0.1,59,0.015,17,4.6,13898.86702,1.3,1417,10647.8831616083,816.266141608341
"436","Black Belt","Tracking",0.1,59,0.015,11,6.4,7502.11702,1.6,1744,3821.45513180232,529.838111802321
"437","Black Belt","Tracking",0.1,59,0.015,12,6.4,8435.36702,1.5,1635,4754.70513180232,373.088111802321
"438","Black Belt","Tracking",0.1,59,0.015,13,6.4,10070.36702,1.5,1635,6389.70513180232,918.088111802321
"439","Black Belt","Tracking",0.1,59,0.015,14,6.4,10676.61702,1.4,1526,6995.95513180232,434.338111802321
"440","Black Belt","Tracking",0.1,59,0.015,15,6.4,12202.61702,1.4,1526,8521.95513180232,870.338111802321
"441","Black Belt","Tracking",0.1,59,0.015,16,6.4,12481.86702,1.3,1417,8801.20513180232,59.5881118023226
"442","Black Belt","Tracking",0.1,59,0.015,17,6.4,13898.86702,1.3,1417,10218.2051318023,386.588111802323
"443","Black Belt","Tracking",0.1,59,0.015,11,8.2,7502.11702,1.6,1744,3391.7771019963,100.160081996303
"444","Black Belt","Tracking",0.1,59,0.015,12,8.2,9246.11702,1.6,1744,5135.7771019963,754.160081996303
"445","Black Belt","Tracking",0.1,59,0.015,13,8.2,10070.36702,1.5,1635,5960.0271019963,488.410081996303
