"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0451.0Central",0,0,0,0,0,0,0,0,0,0,0,0,814.52,647.96,336.49,1013.29,891.08,768.87,1628.89,1295.79,672.84,2026.16,1781.74,1537.32,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,3256.39,2590.18,1344.28,4051.8,3562.96,3074.12,4070.44,3237.68,1680.31,5064.58,4453.53,3842.48,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,5697.84,4531.97,2351.66,7089.34,6233.87,5378.39,6511.84,5179.42,2687.63,8102.02,7124.34,6146.66,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,8139.89,6474.37,3359.64,10127.48,8905.38,7683.27,8953.94,7121.87,3695.66,11140.16,9795.85,8451.54,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,10581.95,8416.77,4367.62,13165.67,11576.93,9988.2,11395.95,9064.23,4703.59,14178.3,12467.36,10756.42,12210,9711.72,5039.62,15191.03,13357.88,11524.73
"0.0551.0Central",0,0,0,0,0,0,0,0,0,0,0,0,1211.18,1044.62,733.15,1472.1,1349.89,1227.68,2422.18,2089.08,1466.13,2943.69,2699.27,2454.85,3633.07,3133.42,2199,4415.28,4048.65,3682.02,3633.07,3133.42,2199,4415.28,4048.65,3682.02,4842.67,4176.46,2930.56,5886.75,5397.91,4909.07,6053.28,5220.52,3663.15,7358.23,6747.18,6136.13,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,8473.65,7307.78,5127.47,10300.22,9444.75,8589.27,9684.2,8351.78,5859.99,11771.58,10793.9,9816.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,12105.36,10439.84,7325.11,14714.42,13492.32,12270.21,13315.97,11483.9,8057.69,16185.78,14841.47,13497.16,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,15737.08,13571.9,9522.75,19128.68,17539.94,15951.21,16947.63,14615.91,10255.27,20599.98,18889.04,17178.1,18158.24,15659.96,10987.86,22071.4,20238.25,18405.1
"0.0361.0Central",0,0,0,0,0,0,0,0,0,0,0,0,417.86,251.3,-60.17,554.48,432.27,310.06,835.6,502.5,-120.45,1108.63,864.21,619.79,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1670.11,1003.9,-242,2216.85,1728.01,1239.17,2087.6,1254.84,-302.53,2770.93,2159.88,1548.83,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2922.03,1756.16,-424.15,3878.46,3022.99,2167.51,3339.48,2007.06,-484.73,4432.46,3454.78,2477.1,3756.97,2258,-545.26,4986.5,3886.61,2786.72,3756.97,2258,-545.26,4986.5,3886.61,2786.72,4174.42,2508.9,-605.83,5540.54,4318.44,3096.33,4591.91,2759.84,-666.37,6094.54,4750.23,3405.92,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5426.82,3261.64,-787.51,7202.66,5613.92,4025.19,5844.27,3512.55,-848.09,7756.62,6045.68,4334.74,6261.76,3763.48,-908.62,8310.66,6477.51,4644.36
"0.0461.0Central",0,0,0,0,0,0,0,0,0,0,0,0,814.52,647.96,336.49,1013.29,891.08,768.87,1628.89,1295.79,672.84,2026.16,1781.74,1537.32,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,3256.39,2590.18,1344.28,4051.8,3562.96,3074.12,4070.44,3237.68,1680.31,5064.58,4453.53,3842.48,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,5697.84,4531.97,2351.66,7089.34,6233.87,5378.39,6511.84,5179.42,2687.63,8102.02,7124.34,6146.66,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,8139.89,6474.37,3359.64,10127.48,8905.38,7683.27,8953.94,7121.87,3695.66,11140.16,9795.85,8451.54,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,10581.95,8416.77,4367.62,13165.67,11576.93,9988.2,11395.95,9064.23,4703.59,14178.3,12467.36,10756.42,12210,9711.72,5039.62,15191.03,13357.88,11524.73
"0.0561.0Central",0,0,0,0,0,0,0,0,0,0,0,0,1211.18,1044.62,733.15,1472.1,1349.89,1227.68,2422.18,2089.08,1466.13,2943.69,2699.27,2454.85,3633.07,3133.42,2199,4415.28,4048.65,3682.02,3633.07,3133.42,2199,4415.28,4048.65,3682.02,4842.67,4176.46,2930.56,5886.75,5397.91,4909.07,6053.28,5220.52,3663.15,7358.23,6747.18,6136.13,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,8473.65,7307.78,5127.47,10300.22,9444.75,8589.27,9684.2,8351.78,5859.99,11771.58,10793.9,9816.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,12105.36,10439.84,7325.11,14714.42,13492.32,12270.21,13315.97,11483.9,8057.69,16185.78,14841.47,13497.16,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,15737.08,13571.9,9522.75,19128.68,17539.94,15951.21,16947.63,14615.91,10255.27,20599.98,18889.04,17178.1,18158.24,15659.96,10987.86,22071.4,20238.25,18405.1
"0.0371.0Central",0,0,0,0,0,0,0,0,0,0,0,0,417.86,251.3,-60.17,554.48,432.27,310.06,835.6,502.5,-120.45,1108.63,864.21,619.79,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1670.11,1003.9,-242,2216.85,1728.01,1239.17,2087.6,1254.84,-302.53,2770.93,2159.88,1548.83,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2922.03,1756.16,-424.15,3878.46,3022.99,2167.51,3339.48,2007.06,-484.73,4432.46,3454.78,2477.1,3756.97,2258,-545.26,4986.5,3886.61,2786.72,3756.97,2258,-545.26,4986.5,3886.61,2786.72,4174.42,2508.9,-605.83,5540.54,4318.44,3096.33,4591.91,2759.84,-666.37,6094.54,4750.23,3405.92,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5426.82,3261.64,-787.51,7202.66,5613.92,4025.19,5844.27,3512.55,-848.09,7756.62,6045.68,4334.74,6261.76,3763.48,-908.62,8310.66,6477.51,4644.36
"0.0471.0Central",0,0,0,0,0,0,0,0,0,0,0,0,814.52,647.96,336.49,1013.29,891.08,768.87,1628.89,1295.79,672.84,2026.16,1781.74,1537.32,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,3256.39,2590.18,1344.28,4051.8,3562.96,3074.12,4070.44,3237.68,1680.31,5064.58,4453.53,3842.48,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,5697.84,4531.97,2351.66,7089.34,6233.87,5378.39,6511.84,5179.42,2687.63,8102.02,7124.34,6146.66,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,8139.89,6474.37,3359.64,10127.48,8905.38,7683.27,8953.94,7121.87,3695.66,11140.16,9795.85,8451.54,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,10581.95,8416.77,4367.62,13165.67,11576.93,9988.2,11395.95,9064.23,4703.59,14178.3,12467.36,10756.42,12210,9711.72,5039.62,15191.03,13357.88,11524.73
"0.0571.0Central",0,0,0,0,0,0,0,0,0,0,0,0,1211.18,1044.62,733.15,1472.1,1349.89,1227.68,2422.18,2089.08,1466.13,2943.69,2699.27,2454.85,3633.07,3133.42,2199,4415.28,4048.65,3682.02,3633.07,3133.42,2199,4415.28,4048.65,3682.02,4842.67,4176.46,2930.56,5886.75,5397.91,4909.07,6053.28,5220.52,3663.15,7358.23,6747.18,6136.13,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,8473.65,7307.78,5127.47,10300.22,9444.75,8589.27,9684.2,8351.78,5859.99,11771.58,10793.9,9816.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,12105.36,10439.84,7325.11,14714.42,13492.32,12270.21,13315.97,11483.9,8057.69,16185.78,14841.47,13497.16,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,15737.08,13571.9,9522.75,19128.68,17539.94,15951.21,16947.63,14615.91,10255.27,20599.98,18889.04,17178.1,18158.24,15659.96,10987.86,22071.4,20238.25,18405.1
"0.0381.0Central",0,0,0,0,0,0,0,0,0,0,0,0,417.86,251.3,-60.17,554.48,432.27,310.06,835.6,502.5,-120.45,1108.63,864.21,619.79,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1670.11,1003.9,-242,2216.85,1728.01,1239.17,2087.6,1254.84,-302.53,2770.93,2159.88,1548.83,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2922.03,1756.16,-424.15,3878.46,3022.99,2167.51,3339.48,2007.06,-484.73,4432.46,3454.78,2477.1,3756.97,2258,-545.26,4986.5,3886.61,2786.72,3756.97,2258,-545.26,4986.5,3886.61,2786.72,4174.42,2508.9,-605.83,5540.54,4318.44,3096.33,4591.91,2759.84,-666.37,6094.54,4750.23,3405.92,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5426.82,3261.64,-787.51,7202.66,5613.92,4025.19,5844.27,3512.55,-848.09,7756.62,6045.68,4334.74,6261.76,3763.48,-908.62,8310.66,6477.51,4644.36
"0.0481.0Central",0,0,0,0,0,0,0,0,0,0,0,0,814.52,647.96,336.49,1013.29,891.08,768.87,1628.89,1295.79,672.84,2026.16,1781.74,1537.32,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,3256.39,2590.18,1344.28,4051.8,3562.96,3074.12,4070.44,3237.68,1680.31,5064.58,4453.53,3842.48,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,5697.84,4531.97,2351.66,7089.34,6233.87,5378.39,6511.84,5179.42,2687.63,8102.02,7124.34,6146.66,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,8139.89,6474.37,3359.64,10127.48,8905.38,7683.27,8953.94,7121.87,3695.66,11140.16,9795.85,8451.54,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,10581.95,8416.77,4367.62,13165.67,11576.93,9988.2,11395.95,9064.23,4703.59,14178.3,12467.36,10756.42,12210,9711.72,5039.62,15191.03,13357.88,11524.73
"0.0581.0Central",0,0,0,0,0,0,0,0,0,0,0,0,1211.18,1044.62,733.15,1472.1,1349.89,1227.68,2422.18,2089.08,1466.13,2943.69,2699.27,2454.85,3633.07,3133.42,2199,4415.28,4048.65,3682.02,3633.07,3133.42,2199,4415.28,4048.65,3682.02,4842.67,4176.46,2930.56,5886.75,5397.91,4909.07,6053.28,5220.52,3663.15,7358.23,6747.18,6136.13,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,8473.65,7307.78,5127.47,10300.22,9444.75,8589.27,9684.2,8351.78,5859.99,11771.58,10793.9,9816.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,12105.36,10439.84,7325.11,14714.42,13492.32,12270.21,13315.97,11483.9,8057.69,16185.78,14841.47,13497.16,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,15737.08,13571.9,9522.75,19128.68,17539.94,15951.21,16947.63,14615.91,10255.27,20599.98,18889.04,17178.1,18158.24,15659.96,10987.86,22071.4,20238.25,18405.1
"0.0391.0Central",0,0,0,0,0,0,0,0,0,0,0,0,417.86,251.3,-60.17,554.48,432.27,310.06,835.6,502.5,-120.45,1108.63,864.21,619.79,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1253.27,753.62,-180.8,1662.78,1296.15,929.52,1670.11,1003.9,-242,2216.85,1728.01,1239.17,2087.6,1254.84,-302.53,2770.93,2159.88,1548.83,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2504.57,1505.26,-363.58,3324.38,2591.12,1857.86,2922.03,1756.16,-424.15,3878.46,3022.99,2167.51,3339.48,2007.06,-484.73,4432.46,3454.78,2477.1,3756.97,2258,-545.26,4986.5,3886.61,2786.72,3756.97,2258,-545.26,4986.5,3886.61,2786.72,4174.42,2508.9,-605.83,5540.54,4318.44,3096.33,4591.91,2759.84,-666.37,6094.54,4750.23,3405.92,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5009.37,3010.74,-726.94,6648.62,5182.09,3715.57,5426.82,3261.64,-787.51,7202.66,5613.92,4025.19,5844.27,3512.55,-848.09,7756.62,6045.68,4334.74,6261.76,3763.48,-908.62,8310.66,6477.51,4644.36
"0.0491.0Central",0,0,0,0,0,0,0,0,0,0,0,0,814.52,647.96,336.49,1013.29,891.08,768.87,1628.89,1295.79,672.84,2026.16,1781.74,1537.32,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,2443.17,1943.52,1009.1,3039.03,2672.4,2305.77,3256.39,2590.18,1344.28,4051.8,3562.96,3074.12,4070.44,3237.68,1680.31,5064.58,4453.53,3842.48,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,4883.83,3884.52,2015.68,6076.56,5343.3,4610.04,5697.84,4531.97,2351.66,7089.34,6233.87,5378.39,6511.84,5179.42,2687.63,8102.02,7124.34,6146.66,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,7325.89,5826.92,3023.66,9114.75,8014.86,6914.97,8139.89,6474.37,3359.64,10127.48,8905.38,7683.27,8953.94,7121.87,3695.66,11140.16,9795.85,8451.54,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,9767.95,7769.32,4031.64,12152.94,10686.41,9219.89,10581.95,8416.77,4367.62,13165.67,11576.93,9988.2,11395.95,9064.23,4703.59,14178.3,12467.36,10756.42,12210,9711.72,5039.62,15191.03,13357.88,11524.73
"0.0591.0Central",0,0,0,0,0,0,0,0,0,0,0,0,1211.18,1044.62,733.15,1472.1,1349.89,1227.68,2422.18,2089.08,1466.13,2943.69,2699.27,2454.85,3633.07,3133.42,2199,4415.28,4048.65,3682.02,3633.07,3133.42,2199,4415.28,4048.65,3682.02,4842.67,4176.46,2930.56,5886.75,5397.91,4909.07,6053.28,5220.52,3663.15,7358.23,6747.18,6136.13,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,7263.09,6263.78,4394.94,8828.74,8095.48,7362.22,8473.65,7307.78,5127.47,10300.22,9444.75,8589.27,9684.2,8351.78,5859.99,11771.58,10793.9,9816.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,10894.81,9395.84,6592.58,13243,12143.11,11043.22,12105.36,10439.84,7325.11,14714.42,13492.32,12270.21,13315.97,11483.9,8057.69,16185.78,14841.47,13497.16,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,14526.53,12527.9,8790.22,17657.26,16190.73,14724.21,15737.08,13571.9,9522.75,19128.68,17539.94,15951.21,16947.63,14615.91,10255.27,20599.98,18889.04,17178.1,18158.24,15659.96,10987.86,22071.4,20238.25,18405.1
"0.0331.1Central",576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,994.71,828.16,516.69,1131.33,1009.12,886.91,1412.46,1079.35,456.41,1685.48,1441.06,1196.64,1830.13,1330.47,396.05,2239.63,1873,1506.37,1830.13,1330.47,396.05,2239.63,1873,1506.37,2246.96,1580.75,334.86,2793.71,2304.87,1816.03,2664.45,1831.69,274.32,3347.78,2736.73,2125.68,3081.43,2082.12,213.27,3901.24,3167.98,2434.71,3081.43,2082.12,213.27,3901.24,3167.98,2434.71,3498.88,2333.02,152.7,4455.31,3599.84,2744.37,3916.33,2583.92,92.13,5009.31,4031.63,3053.95,4333.82,2834.86,31.59,5563.35,4463.46,3363.57,4333.82,2834.86,31.59,5563.35,4463.46,3363.57,4751.28,3085.76,-28.98,6117.39,4895.29,3673.19,5168.77,3336.7,-89.51,6671.4,5327.08,3982.77,5586.22,3587.6,-150.09,7225.47,5758.95,4292.43,5586.22,3587.6,-150.09,7225.47,5758.95,4292.43,6003.67,3838.5,-210.66,7779.51,6190.78,4602.05,6421.13,4089.4,-271.23,8333.48,6622.53,4911.59,6838.62,4340.34,-331.77,8887.52,7054.36,5221.21
"0.0431.1Central",576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,1391.37,1224.82,913.35,1590.14,1467.93,1345.72,2205.75,1872.64,1249.7,2603.01,2358.59,2114.17,3020.03,2520.37,1585.95,3615.88,3249.25,2882.62,3020.03,2520.37,1585.95,3615.88,3249.25,2882.62,3833.24,3167.03,1921.14,4628.66,4139.82,3650.98,4647.29,3814.53,2257.16,5641.43,5030.38,4419.33,5460.69,4461.38,2592.53,6653.42,5920.16,5186.89,5460.69,4461.38,2592.53,6653.42,5920.16,5186.89,6274.69,5108.83,2928.51,7666.19,6810.72,5955.25,7088.69,5756.28,3264.49,8678.87,7701.19,6723.51,7902.74,6403.78,3600.51,9691.6,8591.71,7491.82,7902.74,6403.78,3600.51,9691.6,8591.71,7491.82,8716.75,7051.23,3936.49,10704.33,9482.23,8260.13,9530.8,7698.73,4272.52,11717.02,10372.7,9028.39,10344.8,8346.18,4608.49,12729.79,11263.27,9796.75,10344.8,8346.18,4608.49,12729.79,11263.27,9796.75,11158.8,8993.63,4944.47,13742.52,12153.79,10565.06,11972.81,9641.08,5280.45,14755.16,13044.21,11333.27,12786.86,10288.58,5616.47,15767.89,13934.73,12101.58
"0.0531.1Central",576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,576.86,1788.03,1621.48,1310.01,2048.95,1926.74,1804.53,2999.04,2665.93,2042.99,3520.54,3276.12,3031.7,4209.93,3710.27,2775.85,4992.13,4625.5,4258.87,4209.93,3710.27,2775.85,4992.13,4625.5,4258.87,5419.52,4753.31,3507.42,6463.61,5974.77,5485.93,6630.13,5797.37,4240,7935.08,7324.03,6712.98,7839.95,6840.64,4971.79,9405.6,8672.34,7939.07,7839.95,6840.64,4971.79,9405.6,8672.34,7939.07,9050.5,7884.64,5704.32,10877.07,10021.6,9166.13,10261.05,8928.64,6436.85,12348.43,11370.75,10393.07,11471.66,9972.7,7169.43,13819.85,12719.96,11620.07,11471.66,9972.7,7169.43,13819.85,12719.96,11620.07,12682.22,11016.7,7901.96,15291.27,14069.17,12847.07,13892.83,12060.76,8634.55,16762.64,15418.32,14074.01,15103.38,13104.76,9367.07,18234.11,16767.59,15301.07,15103.38,13104.76,9367.07,18234.11,16767.59,15301.07,16313.93,14148.76,10099.6,19705.53,18116.8,16528.07,17524.49,15192.76,10832.13,21176.84,19465.89,17754.95,18735.1,16236.82,11564.71,22648.26,20815.1,18981.95
"0.0341.1Central",884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,1302.21,1135.66,824.19,1438.83,1316.62,1194.41,1719.96,1386.85,763.91,1992.98,1748.56,1504.14,2137.63,1637.97,703.55,2547.13,2180.5,1813.87,2137.63,1637.97,703.55,2547.13,2180.5,1813.87,2554.46,1888.25,642.36,3101.21,2612.37,2123.53,2971.95,2139.19,581.82,3655.28,3044.23,2433.18,3388.93,2389.62,520.77,4208.74,3475.48,2742.21,3388.93,2389.62,520.77,4208.74,3475.48,2742.21,3806.38,2640.52,460.2,4762.81,3907.34,3051.87,4223.83,2891.42,399.63,5316.81,4339.13,3361.45,4641.32,3142.36,339.09,5870.85,4770.96,3671.07,4641.32,3142.36,339.09,5870.85,4770.96,3671.07,5058.78,3393.26,278.52,6424.89,5202.79,3980.69,5476.27,3644.2,217.99,6978.9,5634.58,4290.27,5893.72,3895.1,157.41,7532.97,6066.45,4599.93,5893.72,3895.1,157.41,7532.97,6066.45,4599.93,6311.17,4146,96.84,8087.01,6498.28,4909.55,6728.63,4396.9,36.27,8640.98,6930.03,5219.09,7146.12,4647.84,-24.27,9195.02,7361.86,5528.71
"0.0441.1Central",884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,1698.87,1532.32,1220.85,1897.64,1775.43,1653.22,2513.25,2180.14,1557.2,2910.51,2666.09,2421.67,3327.53,2827.87,1893.45,3923.38,3556.75,3190.12,3327.53,2827.87,1893.45,3923.38,3556.75,3190.12,4140.74,3474.53,2228.64,4936.16,4447.32,3958.48,4954.79,4122.03,2564.66,5948.93,5337.88,4726.83,5768.19,4768.88,2900.03,6960.92,6227.66,5494.39,5768.19,4768.88,2900.03,6960.92,6227.66,5494.39,6582.19,5416.33,3236.01,7973.69,7118.22,6262.75,7396.19,6063.78,3571.99,8986.37,8008.69,7031.01,8210.24,6711.28,3908.01,9999.1,8899.21,7799.32,8210.24,6711.28,3908.01,9999.1,8899.21,7799.32,9024.25,7358.73,4243.99,11011.83,9789.73,8567.63,9838.3,8006.23,4580.02,12024.52,10680.2,9335.89,10652.3,8653.68,4915.99,13037.29,11570.77,10104.25,10652.3,8653.68,4915.99,13037.29,11570.77,10104.25,11466.3,9301.13,5251.97,14050.02,12461.29,10872.56,12280.31,9948.58,5587.95,15062.66,13351.71,11640.77,13094.36,10596.08,5923.97,16075.39,14242.23,12409.08
"0.0541.1Central",884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,884.36,2095.53,1928.98,1617.51,2356.45,2234.24,2112.03,3306.54,2973.43,2350.49,3828.04,3583.62,3339.2,4517.43,4017.77,3083.35,5299.63,4933,4566.37,4517.43,4017.77,3083.35,5299.63,4933,4566.37,5727.02,5060.81,3814.92,6771.11,6282.27,5793.43,6937.63,6104.87,4547.5,8242.58,7631.53,7020.48,8147.45,7148.14,5279.29,9713.1,8979.84,8246.57,8147.45,7148.14,5279.29,9713.1,8979.84,8246.57,9358,8192.14,6011.82,11184.57,10329.1,9473.63,10568.55,9236.14,6744.35,12655.93,11678.25,10700.57,11779.16,10280.2,7476.93,14127.35,13027.46,11927.57,11779.16,10280.2,7476.93,14127.35,13027.46,11927.57,12989.72,11324.2,8209.46,15598.77,14376.67,13154.57,14200.33,12368.26,8942.05,17070.14,15725.82,14381.51,15410.88,13412.26,9674.57,18541.61,17075.09,15608.57,15410.88,13412.26,9674.57,18541.61,17075.09,15608.57,16621.43,14456.26,10407.1,20013.03,18424.3,16835.57,17831.99,15500.26,11139.63,21484.34,19773.39,18062.45,19042.6,16544.32,11872.21,22955.76,21122.6,19289.45
