"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.04230.7Central",6409,6409,6409,6409,6409,6409,4361,3775,2680,4290,3860,3431,-1786,-4128,-8509,-2069,-3788,-5506,-7933,-12032,-19698,-8429,-11437,-14445,-12031,-17302,-27157,-12669,-16536,-20403,-14080,-19936,-30887,-14788,-19085,-23382,-18178,-25205,-38346,-19028,-24184,-29340,-18178,-25205,-38346,-19028,-24184,-29340
"0.02170.8Central",2311,2311,2311,2311,2311,2311,-530,-1116,-2211,-726,-1155,-1585,-9057,-11399,-15779,-9837,-11556,-13274,-17583,-21682,-29348,-18949,-21957,-24964,-23267,-28537,-38393,-25023,-28890,-32757,-26109,-31965,-42916,-28060,-32357,-36654,-31793,-38820,-51962,-34135,-39291,-44447,-31793,-38820,-51962,-34135,-39291,-44447
"0.03170.8Central",2311,2311,2311,2311,2311,2311,-134,-719,-1814,-267,-696,-1126,-7470,-9813,-14193,-8002,-9721,-11439,-14807,-18906,-26572,-15738,-18746,-21753,-19698,-24968,-34824,-20895,-24762,-28629,-22144,-28000,-38951,-23473,-27770,-32067,-27035,-34062,-47203,-28630,-33787,-38943,-27035,-34062,-47203,-28630,-33787,-38943
"0.04170.8Central",2311,2311,2311,2311,2311,2311,263,-323,-1418,192,-238,-667,-5884,-8226,-12607,-6167,-7886,-9604,-12031,-16130,-23796,-12527,-15535,-18543,-16129,-21400,-31255,-16767,-20634,-24501,-18178,-24034,-34985,-18886,-23183,-27480,-22276,-29303,-42444,-23126,-28282,-33438,-22276,-29303,-42444,-23126,-28282,-33438
"0.02200.8Central",5575,5575,5575,5575,5575,5575,2734,2148,1053,2538,2109,1679,-5793,-8135,-12515,-6573,-8292,-10010,-14319,-18418,-26084,-15685,-18693,-21700,-20003,-25273,-35129,-21759,-25626,-29493,-22845,-28701,-39652,-24796,-29093,-33390,-28529,-35556,-48698,-30871,-36027,-41183,-28529,-35556,-48698,-30871,-36027,-41183
"0.03200.8Central",5575,5575,5575,5575,5575,5575,3130,2545,1450,2997,2568,2138,-4206,-6549,-10929,-4738,-6457,-8175,-11543,-15642,-23308,-12474,-15482,-18489,-16434,-21704,-31560,-17631,-21498,-25365,-18880,-24736,-35687,-20209,-24506,-28803,-23771,-30798,-43939,-25366,-30523,-35679,-23771,-30798,-43939,-25366,-30523,-35679
"0.04200.8Central",5575,5575,5575,5575,5575,5575,3527,2941,1846,3456,3026,2597,-2620,-4962,-9343,-2903,-4622,-6340,-8767,-12866,-20532,-9263,-12271,-15279,-12865,-18136,-27991,-13503,-17370,-21237,-14914,-20770,-31721,-15622,-19919,-24216,-19012,-26039,-39180,-19862,-25018,-30174,-19012,-26039,-39180,-19862,-25018,-30174
"0.02230.8Central",8839,8839,8839,8839,8839,8839,5998,5412,4317,5802,5373,4943,-2529,-4871,-9251,-3309,-5028,-6746,-11055,-15154,-22820,-12421,-15429,-18436,-16739,-22009,-31865,-18495,-22362,-26229,-19581,-25437,-36388,-21532,-25829,-30126,-25265,-32292,-45434,-27607,-32763,-37919,-25265,-32292,-45434,-27607,-32763,-37919
"0.03230.8Central",8839,8839,8839,8839,8839,8839,6394,5809,4714,6261,5832,5402,-942,-3285,-7665,-1474,-3193,-4911,-8279,-12378,-20044,-9210,-12218,-15225,-13170,-18440,-28296,-14367,-18234,-22101,-15616,-21472,-32423,-16945,-21242,-25539,-20507,-27534,-40675,-22102,-27259,-32415,-20507,-27534,-40675,-22102,-27259,-32415
"0.04230.8Central",8839,8839,8839,8839,8839,8839,6791,6205,5110,6720,6290,5861,644,-1698,-6079,361,-1358,-3076,-5503,-9602,-17268,-5999,-9007,-12015,-9601,-14872,-24727,-10239,-14106,-17973,-11650,-17506,-28457,-12358,-16655,-20952,-15748,-22775,-35916,-16598,-21754,-26910,-15748,-22775,-35916,-16598,-21754,-26910
"0.02170.9Central",3925,3925,3925,3925,3925,3925,1084,498,-597,888,459,29,-7443,-9785,-14165,-8223,-9942,-11660,-15969,-20068,-27734,-17335,-20343,-23350,-21653,-26923,-36779,-23409,-27276,-31143,-24495,-30351,-41302,-26446,-30743,-35040,-30179,-37206,-50348,-32521,-37677,-42833,-30179,-37206,-50348,-32521,-37677,-42833
"0.03170.9Central",3925,3925,3925,3925,3925,3925,1480,895,-200,1347,918,488,-5856,-8199,-12579,-6388,-8107,-9825,-13193,-17292,-24958,-14124,-17132,-20139,-18084,-23354,-33210,-19281,-23148,-27015,-20530,-26386,-37337,-21859,-26156,-30453,-25421,-32448,-45589,-27016,-32173,-37329,-25421,-32448,-45589,-27016,-32173,-37329
"0.04170.9Central",3925,3925,3925,3925,3925,3925,1877,1291,196,1806,1376,947,-4270,-6612,-10993,-4553,-6272,-7990,-10417,-14516,-22182,-10913,-13921,-16929,-14515,-19786,-29641,-15153,-19020,-22887,-16564,-22420,-33371,-17272,-21569,-25866,-20662,-27689,-40830,-21512,-26668,-31824,-20662,-27689,-40830,-21512,-26668,-31824
"0.02200.9Central",7597,7597,7597,7597,7597,7597,4756,4170,3075,4560,4131,3701,-3771,-6113,-10493,-4551,-6270,-7988,-12297,-16396,-24062,-13663,-16671,-19678,-17981,-23251,-33107,-19737,-23604,-27471,-20823,-26679,-37630,-22774,-27071,-31368,-26507,-33534,-46676,-28849,-34005,-39161,-26507,-33534,-46676,-28849,-34005,-39161
"0.03200.9Central",7597,7597,7597,7597,7597,7597,5152,4567,3472,5019,4590,4160,-2184,-4527,-8907,-2716,-4435,-6153,-9521,-13620,-21286,-10452,-13460,-16467,-14412,-19682,-29538,-15609,-19476,-23343,-16858,-22714,-33665,-18187,-22484,-26781,-21749,-28776,-41917,-23344,-28501,-33657,-21749,-28776,-41917,-23344,-28501,-33657
"0.04200.9Central",7597,7597,7597,7597,7597,7597,5549,4963,3868,5478,5048,4619,-598,-2940,-7321,-881,-2600,-4318,-6745,-10844,-18510,-7241,-10249,-13257,-10843,-16114,-25969,-11481,-15348,-19215,-12892,-18748,-29699,-13600,-17897,-22194,-16990,-24017,-37158,-17840,-22996,-28152,-16990,-24017,-37158,-17840,-22996,-28152
"0.02230.9Central",11269,11269,11269,11269,11269,11269,8428,7842,6747,8232,7803,7373,-99,-2441,-6821,-879,-2598,-4316,-8625,-12724,-20390,-9991,-12999,-16006,-14309,-19579,-29435,-16065,-19932,-23799,-17151,-23007,-33958,-19102,-23399,-27696,-22835,-29862,-43004,-25177,-30333,-35489,-22835,-29862,-43004,-25177,-30333,-35489
"0.03230.9Central",11269,11269,11269,11269,11269,11269,8824,8239,7144,8691,8262,7832,1488,-855,-5235,956,-763,-2481,-5849,-9948,-17614,-6780,-9788,-12795,-10740,-16010,-25866,-11937,-15804,-19671,-13186,-19042,-29993,-14515,-18812,-23109,-18077,-25104,-38245,-19672,-24829,-29985,-18077,-25104,-38245,-19672,-24829,-29985
"0.04230.9Central",11269,11269,11269,11269,11269,11269,9221,8635,7540,9150,8720,8291,3074,732,-3649,2791,1072,-646,-3073,-7172,-14838,-3569,-6577,-9585,-7171,-12442,-22297,-7809,-11676,-15543,-9220,-15076,-26027,-9928,-14225,-18522,-13318,-20345,-33486,-14168,-19324,-24480,-13318,-20345,-33486,-14168,-19324,-24480
"0.02171.0Central",5539,5539,5539,5539,5539,5539,2698,2112,1017,2502,2073,1643,-5829,-8171,-12551,-6609,-8328,-10046,-14355,-18454,-26120,-15721,-18729,-21736,-20039,-25309,-35165,-21795,-25662,-29529,-22881,-28737,-39688,-24832,-29129,-33426,-28565,-35592,-48734,-30907,-36063,-41219,-28565,-35592,-48734,-30907,-36063,-41219
"0.03171.0Central",5539,5539,5539,5539,5539,5539,3094,2509,1414,2961,2532,2102,-4242,-6585,-10965,-4774,-6493,-8211,-11579,-15678,-23344,-12510,-15518,-18525,-16470,-21740,-31596,-17667,-21534,-25401,-18916,-24772,-35723,-20245,-24542,-28839,-23807,-30834,-43975,-25402,-30559,-35715,-23807,-30834,-43975,-25402,-30559,-35715
"0.04171.0Central",5539,5539,5539,5539,5539,5539,3491,2905,1810,3420,2990,2561,-2656,-4998,-9379,-2939,-4658,-6376,-8803,-12902,-20568,-9299,-12307,-15315,-12901,-18172,-28027,-13539,-17406,-21273,-14950,-20806,-31757,-15658,-19955,-24252,-19048,-26075,-39216,-19898,-25054,-30210,-19048,-26075,-39216,-19898,-25054,-30210
"0.02201.0Central",9619,9619,9619,9619,9619,9619,6778,6192,5097,6582,6153,5723,-1749,-4091,-8471,-2529,-4248,-5966,-10275,-14374,-22040,-11641,-14649,-17656,-15959,-21229,-31085,-17715,-21582,-25449,-18801,-24657,-35608,-20752,-25049,-29346,-24485,-31512,-44654,-26827,-31983,-37139,-24485,-31512,-44654,-26827,-31983,-37139
"0.03201.0Central",9619,9619,9619,9619,9619,9619,7174,6589,5494,7041,6612,6182,-162,-2505,-6885,-694,-2413,-4131,-7499,-11598,-19264,-8430,-11438,-14445,-12390,-17660,-27516,-13587,-17454,-21321,-14836,-20692,-31643,-16165,-20462,-24759,-19727,-26754,-39895,-21322,-26479,-31635,-19727,-26754,-39895,-21322,-26479,-31635
"0.04201.0Central",9619,9619,9619,9619,9619,9619,7571,6985,5890,7500,7070,6641,1424,-918,-5299,1141,-578,-2296,-4723,-8822,-16488,-5219,-8227,-11235,-8821,-14092,-23947,-9459,-13326,-17193,-10870,-16726,-27677,-11578,-15875,-20172,-14968,-21995,-35136,-15818,-20974,-26130,-14968,-21995,-35136,-15818,-20974,-26130
"0.02231.0Central",13699,13699,13699,13699,13699,13699,10858,10272,9177,10662,10233,9803,2331,-11,-4391,1551,-168,-1886,-6195,-10294,-17960,-7561,-10569,-13576,-11879,-17149,-27005,-13635,-17502,-21369,-14721,-20577,-31528,-16672,-20969,-25266,-20405,-27432,-40574,-22747,-27903,-33059,-20405,-27432,-40574,-22747,-27903,-33059
"0.03231.0Central",13699,13699,13699,13699,13699,13699,11254,10669,9574,11121,10692,10262,3918,1575,-2805,3386,1667,-51,-3419,-7518,-15184,-4350,-7358,-10365,-8310,-13580,-23436,-9507,-13374,-17241,-10756,-16612,-27563,-12085,-16382,-20679,-15647,-22674,-35815,-17242,-22399,-27555,-15647,-22674,-35815,-17242,-22399,-27555
"0.04231.0Central",13699,13699,13699,13699,13699,13699,11651,11065,9970,11580,11150,10721,5504,3162,-1219,5221,3502,1784,-643,-4742,-12408,-1139,-4147,-7155,-4741,-10012,-19867,-5379,-9246,-13113,-6790,-12646,-23597,-7498,-11795,-16092,-10888,-17915,-31056,-11738,-16894,-22050,-10888,-17915,-31056,-11738,-16894,-22050
"0.02171.1Central",7153,7153,7153,7153,7153,7153,4312,3726,2631,4116,3687,3257,-4215,-6557,-10937,-4995,-6714,-8432,-12741,-16840,-24506,-14107,-17115,-20122,-18425,-23695,-33551,-20181,-24048,-27915,-21267,-27123,-38074,-23218,-27515,-31812,-26951,-33978,-47120,-29293,-34449,-39605,-26951,-33978,-47120,-29293,-34449,-39605
"0.03171.1Central",7153,7153,7153,7153,7153,7153,4708,4123,3028,4575,4146,3716,-2628,-4971,-9351,-3160,-4879,-6597,-9965,-14064,-21730,-10896,-13904,-16911,-14856,-20126,-29982,-16053,-19920,-23787,-17302,-23158,-34109,-18631,-22928,-27225,-22193,-29220,-42361,-23788,-28945,-34101,-22193,-29220,-42361,-23788,-28945,-34101
"0.04171.1Central",7153,7153,7153,7153,7153,7153,5105,4519,3424,5034,4604,4175,-1042,-3384,-7765,-1325,-3044,-4762,-7189,-11288,-18954,-7685,-10693,-13701,-11287,-16558,-26413,-11925,-15792,-19659,-13336,-19192,-30143,-14044,-18341,-22638,-17434,-24461,-37602,-18284,-23440,-28596,-17434,-24461,-37602,-18284,-23440,-28596
"0.02201.1Central",11641,11641,11641,11641,11641,11641,8800,8214,7119,8604,8175,7745,273,-2069,-6449,-507,-2226,-3944,-8253,-12352,-20018,-9619,-12627,-15634,-13937,-19207,-29063,-15693,-19560,-23427,-16779,-22635,-33586,-18730,-23027,-27324,-22463,-29490,-42632,-24805,-29961,-35117,-22463,-29490,-42632,-24805,-29961,-35117
"0.03201.1Central",11641,11641,11641,11641,11641,11641,9196,8611,7516,9063,8634,8204,1860,-483,-4863,1328,-391,-2109,-5477,-9576,-17242,-6408,-9416,-12423,-10368,-15638,-25494,-11565,-15432,-19299,-12814,-18670,-29621,-14143,-18440,-22737,-17705,-24732,-37873,-19300,-24457,-29613,-17705,-24732,-37873,-19300,-24457,-29613
"0.04201.1Central",11641,11641,11641,11641,11641,11641,9593,9007,7912,9522,9092,8663,3446,1104,-3277,3163,1444,-274,-2701,-6800,-14466,-3197,-6205,-9213,-6799,-12070,-21925,-7437,-11304,-15171,-8848,-14704,-25655,-9556,-13853,-18150,-12946,-19973,-33114,-13796,-18952,-24108,-12946,-19973,-33114,-13796,-18952,-24108
"0.02231.1Central",16129,16129,16129,16129,16129,16129,13288,12702,11607,13092,12663,12233,4761,2419,-1961,3981,2262,544,-3765,-7864,-15530,-5131,-8139,-11146,-9449,-14719,-24575,-11205,-15072,-18939,-12291,-18147,-29098,-14242,-18539,-22836,-17975,-25002,-38144,-20317,-25473,-30629,-17975,-25002,-38144,-20317,-25473,-30629
"0.03231.1Central",16129,16129,16129,16129,16129,16129,13684,13099,12004,13551,13122,12692,6348,4005,-375,5816,4097,2379,-989,-5088,-12754,-1920,-4928,-7935,-5880,-11150,-21006,-7077,-10944,-14811,-8326,-14182,-25133,-9655,-13952,-18249,-13217,-20244,-33385,-14812,-19969,-25125,-13217,-20244,-33385,-14812,-19969,-25125
"0.04231.1Central",16129,16129,16129,16129,16129,16129,14081,13495,12400,14010,13580,13151,7934,5592,1211,7651,5932,4214,1787,-2312,-9978,1291,-1717,-4725,-2311,-7582,-17437,-2949,-6816,-10683,-4360,-10216,-21167,-5068,-9365,-13662,-8458,-15485,-28626,-9308,-14464,-19620,-8458,-15485,-28626,-9308,-14464,-19620
"0.02171.2Central",8767,8767,8767,8767,8767,8767,5926,5340,4245,5730,5301,4871,-2601,-4943,-9323,-3381,-5100,-6818,-11127,-15226,-22892,-12493,-15501,-18508,-16811,-22081,-31937,-18567,-22434,-26301,-19653,-25509,-36460,-21604,-25901,-30198,-25337,-32364,-45506,-27679,-32835,-37991,-25337,-32364,-45506,-27679,-32835,-37991
"0.03171.2Central",8767,8767,8767,8767,8767,8767,6322,5737,4642,6189,5760,5330,-1014,-3357,-7737,-1546,-3265,-4983,-8351,-12450,-20116,-9282,-12290,-15297,-13242,-18512,-28368,-14439,-18306,-22173,-15688,-21544,-32495,-17017,-21314,-25611,-20579,-27606,-40747,-22174,-27331,-32487,-20579,-27606,-40747,-22174,-27331,-32487
"0.04171.2Central",8767,8767,8767,8767,8767,8767,6719,6133,5038,6648,6218,5789,572,-1770,-6151,289,-1430,-3148,-5575,-9674,-17340,-6071,-9079,-12087,-9673,-14944,-24799,-10311,-14178,-18045,-11722,-17578,-28529,-12430,-16727,-21024,-15820,-22847,-35988,-16670,-21826,-26982,-15820,-22847,-35988,-16670,-21826,-26982
"0.02201.2Central",13663,13663,13663,13663,13663,13663,10822,10236,9141,10626,10197,9767,2295,-47,-4427,1515,-204,-1922,-6231,-10330,-17996,-7597,-10605,-13612,-11915,-17185,-27041,-13671,-17538,-21405,-14757,-20613,-31564,-16708,-21005,-25302,-20441,-27468,-40610,-22783,-27939,-33095,-20441,-27468,-40610,-22783,-27939,-33095
"0.03201.2Central",13663,13663,13663,13663,13663,13663,11218,10633,9538,11085,10656,10226,3882,1539,-2841,3350,1631,-87,-3455,-7554,-15220,-4386,-7394,-10401,-8346,-13616,-23472,-9543,-13410,-17277,-10792,-16648,-27599,-12121,-16418,-20715,-15683,-22710,-35851,-17278,-22435,-27591,-15683,-22710,-35851,-17278,-22435,-27591
"0.04201.2Central",13663,13663,13663,13663,13663,13663,11615,11029,9934,11544,11114,10685,5468,3126,-1255,5185,3466,1748,-679,-4778,-12444,-1175,-4183,-7191,-4777,-10048,-19903,-5415,-9282,-13149,-6826,-12682,-23633,-7534,-11831,-16128,-10924,-17951,-31092,-11774,-16930,-22086,-10924,-17951,-31092,-11774,-16930,-22086
"0.02231.2Central",18559,18559,18559,18559,18559,18559,15718,15132,14037,15522,15093,14663,7191,4849,469,6411,4692,2974,-1335,-5434,-13100,-2701,-5709,-8716,-7019,-12289,-22145,-8775,-12642,-16509,-9861,-15717,-26668,-11812,-16109,-20406,-15545,-22572,-35714,-17887,-23043,-28199,-15545,-22572,-35714,-17887,-23043,-28199
"0.03231.2Central",18559,18559,18559,18559,18559,18559,16114,15529,14434,15981,15552,15122,8778,6435,2055,8246,6527,4809,1441,-2658,-10324,510,-2498,-5505,-3450,-8720,-18576,-4647,-8514,-12381,-5896,-11752,-22703,-7225,-11522,-15819,-10787,-17814,-30955,-12382,-17539,-22695,-10787,-17814,-30955,-12382,-17539,-22695
"0.04231.2Central",18559,18559,18559,18559,18559,18559,16511,15925,14830,16440,16010,15581,10364,8022,3641,10081,8362,6644,4217,118,-7548,3721,713,-2295,119,-5152,-15007,-519,-4386,-8253,-1930,-7786,-18737,-2638,-6935,-11232,-6028,-13055,-26196,-6878,-12034,-17190,-6028,-13055,-26196,-6878,-12034,-17190
"0.02171.3Central",10381,10381,10381,10381,10381,10381,7540,6954,5859,7344,6915,6485,-987,-3329,-7709,-1767,-3486,-5204,-9513,-13612,-21278,-10879,-13887,-16894,-15197,-20467,-30323,-16953,-20820,-24687,-18039,-23895,-34846,-19990,-24287,-28584,-23723,-30750,-43892,-26065,-31221,-36377,-23723,-30750,-43892,-26065,-31221,-36377
"0.03171.3Central",10381,10381,10381,10381,10381,10381,7936,7351,6256,7803,7374,6944,600,-1743,-6123,68,-1651,-3369,-6737,-10836,-18502,-7668,-10676,-13683,-11628,-16898,-26754,-12825,-16692,-20559,-14074,-19930,-30881,-15403,-19700,-23997,-18965,-25992,-39133,-20560,-25717,-30873,-18965,-25992,-39133,-20560,-25717,-30873
"0.04171.3Central",10381,10381,10381,10381,10381,10381,8333,7747,6652,8262,7832,7403,2186,-156,-4537,1903,184,-1534,-3961,-8060,-15726,-4457,-7465,-10473,-8059,-13330,-23185,-8697,-12564,-16431,-10108,-15964,-26915,-10816,-15113,-19410,-14206,-21233,-34374,-15056,-20212,-25368,-14206,-21233,-34374,-15056,-20212,-25368
"0.02201.3Central",15685,15685,15685,15685,15685,15685,12844,12258,11163,12648,12219,11789,4317,1975,-2405,3537,1818,100,-4209,-8308,-15974,-5575,-8583,-11590,-9893,-15163,-25019,-11649,-15516,-19383,-12735,-18591,-29542,-14686,-18983,-23280,-18419,-25446,-38588,-20761,-25917,-31073,-18419,-25446,-38588,-20761,-25917,-31073
"0.03201.3Central",15685,15685,15685,15685,15685,15685,13240,12655,11560,13107,12678,12248,5904,3561,-819,5372,3653,1935,-1433,-5532,-13198,-2364,-5372,-8379,-6324,-11594,-21450,-7521,-11388,-15255,-8770,-14626,-25577,-10099,-14396,-18693,-13661,-20688,-33829,-15256,-20413,-25569,-13661,-20688,-33829,-15256,-20413,-25569
"0.04201.3Central",15685,15685,15685,15685,15685,15685,13637,13051,11956,13566,13136,12707,7490,5148,767,7207,5488,3770,1343,-2756,-10422,847,-2161,-5169,-2755,-8026,-17881,-3393,-7260,-11127,-4804,-10660,-21611,-5512,-9809,-14106,-8902,-15929,-29070,-9752,-14908,-20064,-8902,-15929,-29070,-9752,-14908,-20064
"0.02231.3Central",20989,20989,20989,20989,20989,20989,18148,17562,16467,17952,17523,17093,9621,7279,2899,8841,7122,5404,1095,-3004,-10670,-271,-3279,-6286,-4589,-9859,-19715,-6345,-10212,-14079,-7431,-13287,-24238,-9382,-13679,-17976,-13115,-20142,-33284,-15457,-20613,-25769,-13115,-20142,-33284,-15457,-20613,-25769
"0.03231.3Central",20989,20989,20989,20989,20989,20989,18544,17959,16864,18411,17982,17552,11208,8865,4485,10676,8957,7239,3871,-228,-7894,2940,-68,-3075,-1020,-6290,-16146,-2217,-6084,-9951,-3466,-9322,-20273,-4795,-9092,-13389,-8357,-15384,-28525,-9952,-15109,-20265,-8357,-15384,-28525,-9952,-15109,-20265
"0.04231.3Central",20989,20989,20989,20989,20989,20989,18941,18355,17260,18870,18440,18011,12794,10452,6071,12511,10792,9074,6647,2548,-5118,6151,3143,135,2549,-2722,-12577,1911,-1956,-5823,500,-5356,-16307,-208,-4505,-8802,-3598,-10625,-23766,-4448,-9604,-14760,-3598,-10625,-23766,-4448,-9604,-14760
"0.02171.4Central",11995,11995,11995,11995,11995,11995,9154,8568,7473,8958,8529,8099,627,-1715,-6095,-153,-1872,-3590,-7899,-11998,-19664,-9265,-12273,-15280,-13583,-18853,-28709,-15339,-19206,-23073,-16425,-22281,-33232,-18376,-22673,-26970,-22109,-29136,-42278,-24451,-29607,-34763,-22109,-29136,-42278,-24451,-29607,-34763
"0.03171.4Central",11995,11995,11995,11995,11995,11995,9550,8965,7870,9417,8988,8558,2214,-129,-4509,1682,-37,-1755,-5123,-9222,-16888,-6054,-9062,-12069,-10014,-15284,-25140,-11211,-15078,-18945,-12460,-18316,-29267,-13789,-18086,-22383,-17351,-24378,-37519,-18946,-24103,-29259,-17351,-24378,-37519,-18946,-24103,-29259
"0.04171.4Central",11995,11995,11995,11995,11995,11995,9947,9361,8266,9876,9446,9017,3800,1458,-2923,3517,1798,80,-2347,-6446,-14112,-2843,-5851,-8859,-6445,-11716,-21571,-7083,-10950,-14817,-8494,-14350,-25301,-9202,-13499,-17796,-12592,-19619,-32760,-13442,-18598,-23754,-12592,-19619,-32760,-13442,-18598,-23754
"0.02201.4Central",17707,17707,17707,17707,17707,17707,14866,14280,13185,14670,14241,13811,6339,3997,-383,5559,3840,2122,-2187,-6286,-13952,-3553,-6561,-9568,-7871,-13141,-22997,-9627,-13494,-17361,-10713,-16569,-27520,-12664,-16961,-21258,-16397,-23424,-36566,-18739,-23895,-29051,-16397,-23424,-36566,-18739,-23895,-29051
"0.03201.4Central",17707,17707,17707,17707,17707,17707,15262,14677,13582,15129,14700,14270,7926,5583,1203,7394,5675,3957,589,-3510,-11176,-342,-3350,-6357,-4302,-9572,-19428,-5499,-9366,-13233,-6748,-12604,-23555,-8077,-12374,-16671,-11639,-18666,-31807,-13234,-18391,-23547,-11639,-18666,-31807,-13234,-18391,-23547
"0.04201.4Central",17707,17707,17707,17707,17707,17707,15659,15073,13978,15588,15158,14729,9512,7170,2789,9229,7510,5792,3365,-734,-8400,2869,-139,-3147,-733,-6004,-15859,-1371,-5238,-9105,-2782,-8638,-19589,-3490,-7787,-12084,-6880,-13907,-27048,-7730,-12886,-18042,-6880,-13907,-27048,-7730,-12886,-18042
"0.02231.4Central",23419,23419,23419,23419,23419,23419,20578,19992,18897,20382,19953,19523,12051,9709,5329,11271,9552,7834,3525,-574,-8240,2159,-849,-3856,-2159,-7429,-17285,-3915,-7782,-11649,-5001,-10857,-21808,-6952,-11249,-15546,-10685,-17712,-30854,-13027,-18183,-23339,-10685,-17712,-30854,-13027,-18183,-23339
"0.03231.4Central",23419,23419,23419,23419,23419,23419,20974,20389,19294,20841,20412,19982,13638,11295,6915,13106,11387,9669,6301,2202,-5464,5370,2362,-645,1410,-3860,-13716,213,-3654,-7521,-1036,-6892,-17843,-2365,-6662,-10959,-5927,-12954,-26095,-7522,-12679,-17835,-5927,-12954,-26095,-7522,-12679,-17835
"0.04231.4Central",23419,23419,23419,23419,23419,23419,21371,20785,19690,21300,20870,20441,15224,12882,8501,14941,13222,11504,9077,4978,-2688,8581,5573,2565,4979,-292,-10147,4341,474,-3393,2930,-2926,-13877,2222,-2075,-6372,-1168,-8195,-21336,-2018,-7174,-12330,-1168,-8195,-21336,-2018,-7174,-12330
"0.02171.5Central",13609,13609,13609,13609,13609,13609,10768,10182,9087,10572,10143,9713,2241,-101,-4481,1461,-258,-1976,-6285,-10384,-18050,-7651,-10659,-13666,-11969,-17239,-27095,-13725,-17592,-21459,-14811,-20667,-31618,-16762,-21059,-25356,-20495,-27522,-40664,-22837,-27993,-33149,-20495,-27522,-40664,-22837,-27993,-33149
"0.03171.5Central",13609,13609,13609,13609,13609,13609,11164,10579,9484,11031,10602,10172,3828,1485,-2895,3296,1577,-141,-3509,-7608,-15274,-4440,-7448,-10455,-8400,-13670,-23526,-9597,-13464,-17331,-10846,-16702,-27653,-12175,-16472,-20769,-15737,-22764,-35905,-17332,-22489,-27645,-15737,-22764,-35905,-17332,-22489,-27645
"0.04171.5Central",13609,13609,13609,13609,13609,13609,11561,10975,9880,11490,11060,10631,5414,3072,-1309,5131,3412,1694,-733,-4832,-12498,-1229,-4237,-7245,-4831,-10102,-19957,-5469,-9336,-13203,-6880,-12736,-23687,-7588,-11885,-16182,-10978,-18005,-31146,-11828,-16984,-22140,-10978,-18005,-31146,-11828,-16984,-22140
"0.02201.5Central",19729,19729,19729,19729,19729,19729,16888,16302,15207,16692,16263,15833,8361,6019,1639,7581,5862,4144,-165,-4264,-11930,-1531,-4539,-7546,-5849,-11119,-20975,-7605,-11472,-15339,-8691,-14547,-25498,-10642,-14939,-19236,-14375,-21402,-34544,-16717,-21873,-27029,-14375,-21402,-34544,-16717,-21873,-27029
"0.03201.5Central",19729,19729,19729,19729,19729,19729,17284,16699,15604,17151,16722,16292,9948,7605,3225,9416,7697,5979,2611,-1488,-9154,1680,-1328,-4335,-2280,-7550,-17406,-3477,-7344,-11211,-4726,-10582,-21533,-6055,-10352,-14649,-9617,-16644,-29785,-11212,-16369,-21525,-9617,-16644,-29785,-11212,-16369,-21525
"0.04201.5Central",19729,19729,19729,19729,19729,19729,17681,17095,16000,17610,17180,16751,11534,9192,4811,11251,9532,7814,5387,1288,-6378,4891,1883,-1125,1289,-3982,-13837,651,-3216,-7083,-760,-6616,-17567,-1468,-5765,-10062,-4858,-11885,-25026,-5708,-10864,-16020,-4858,-11885,-25026,-5708,-10864,-16020
