"","0.00%_Fixed_4.6","0.00%_Fixed_6.4","0.00%_Fixed_8.2","0.00%_Tracking_4.6","0.00%_Tracking_6.4","0.00%_Tracking_8.2","0.25%_Fixed_4.6","0.25%_Fixed_6.4","0.25%_Fixed_8.2","0.25%_Tracking_4.6","0.25%_Tracking_6.4","0.25%_Tracking_8.2","0.50%_Fixed_4.6","0.50%_Fixed_6.4","0.50%_Fixed_8.2","0.50%_Tracking_4.6","0.50%_Tracking_6.4","0.50%_Tracking_8.2","0.75%_Fixed_4.6","0.75%_Fixed_6.4","0.75%_Fixed_8.2","0.75%_Tracking_4.6","0.75%_Tracking_6.4","0.75%_Tracking_8.2","1.00%_Fixed_4.6","1.00%_Fixed_6.4","1.00%_Fixed_8.2","1.00%_Tracking_4.6","1.00%_Tracking_6.4","1.00%_Tracking_8.2"
"0.02_17_0.1_Central",-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-6646.53,-6648.07,-6650.96,-6282.83,-6283.96,-6285.1,-3527.66,-3531.26,-3538,-2678.52,-2681.16,-2683.8,-408.17,-413.83,-424.41,926.04,921.88,917.73,2711.3,2703.58,2689.15,4530.59,4524.93,4519.26
"0.03_17_0.1_Central",-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-5471.69,-5473.24,-5476.12,-4925.73,-4926.86,-4927.99,-787.01,-790.61,-797.34,487.69,485.05,482.41,3898.62,3892.96,3882.38,5901.47,5897.32,5893.17,8584.21,8576.49,8562.06,11315.25,11309.59,11303.92
"0.04_17_0.1_Central",-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-4296.86,-4298.4,-4301.29,-3568.62,-3569.75,-3570.89,1953.65,1950.05,1943.31,3653.9,3651.26,3648.62,8205.41,8199.75,8189.17,10876.91,10872.75,10868.6,14457.12,14449.4,14434.97,18099.91,18094.25,18088.58
"0.02_20_0.1_Central",-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-6238.53,-6240.07,-6242.96,-5874.83,-5875.96,-5877.1,-3119.66,-3123.26,-3130,-2270.52,-2273.16,-2275.8,-0.17,-5.83,-16.41,1334.04,1329.88,1325.73,3119.3,3111.58,3097.15,4938.59,4932.93,4927.26
"0.03_20_0.1_Central",-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-5063.69,-5065.24,-5068.12,-4517.73,-4518.86,-4519.99,-379.01,-382.61,-389.34,895.69,893.05,890.41,4306.62,4300.96,4290.38,6309.47,6305.32,6301.17,8992.21,8984.49,8970.06,11723.25,11717.59,11711.92
"0.04_20_0.1_Central",-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-8578.62,-3888.86,-3890.4,-3893.29,-3160.62,-3161.75,-3162.89,2361.65,2358.05,2351.31,4061.9,4059.26,4056.62,8613.41,8607.75,8597.17,11284.91,11280.75,11276.6,14865.12,14857.4,14842.97,18507.91,18502.25,18496.58
"0.02_23_0.1_Central",-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-5830.53,-5832.07,-5834.96,-5466.83,-5467.96,-5469.1,-2711.66,-2715.26,-2722,-1862.52,-1865.16,-1867.8,407.83,402.17,391.59,1742.04,1737.88,1733.73,3527.3,3519.58,3505.15,5346.59,5340.93,5335.26
"0.03_23_0.1_Central",-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-4655.69,-4657.24,-4660.12,-4109.73,-4110.86,-4111.99,28.99,25.39,18.66,1303.69,1301.05,1298.41,4714.62,4708.96,4698.38,6717.47,6713.32,6709.17,9400.21,9392.49,9378.06,12131.25,12125.59,12119.92
"0.04_23_0.1_Central",-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-8170.62,-3480.86,-3482.4,-3485.29,-2752.62,-2753.75,-2754.89,2769.65,2766.05,2759.31,4469.9,4467.26,4464.62,9021.41,9015.75,9005.17,11692.91,11688.75,11684.6,15273.12,15265.4,15250.97,18915.91,18910.25,18904.58
"0.02_17_0.3_Central",-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-3418.53,-3420.07,-3422.96,-3054.83,-3055.96,-3057.1,-299.66,-303.26,-310,549.48,546.84,544.2,2819.83,2814.17,2803.59,4154.04,4149.88,4145.73,5939.3,5931.58,5917.15,7758.59,7752.93,7747.26
"0.03_17_0.3_Central",-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-2243.69,-2245.24,-2248.12,-1697.73,-1698.86,-1699.99,2440.99,2437.39,2430.66,3715.69,3713.05,3710.41,7126.62,7120.96,7110.38,9129.47,9125.32,9121.17,11812.21,11804.49,11790.06,14543.25,14537.59,14531.92
"0.04_17_0.3_Central",-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-5758.62,-1068.86,-1070.4,-1073.29,-340.62,-341.75,-342.89,5181.65,5178.05,5171.31,6881.9,6879.26,6876.62,11433.41,11427.75,11417.17,14104.91,14100.75,14096.6,17685.12,17677.4,17662.97,21327.91,21322.25,21316.58
"0.02_20_0.3_Central",-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,-2194.53,-2196.07,-2198.96,-1830.83,-1831.96,-1833.1,924.34,920.74,914,1773.48,1770.84,1768.2,4043.83,4038.17,4027.59,5378.04,5373.88,5369.73,7163.3,7155.58,7141.15,8982.59,8976.93,8971.26
"0.03_20_0.3_Central",-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,-1019.69,-1021.24,-1024.12,-473.73,-474.86,-475.99,3664.99,3661.39,3654.66,4939.69,4937.05,4934.41,8350.62,8344.96,8334.38,10353.47,10349.32,10345.17,13036.21,13028.49,13014.06,15767.25,15761.59,15755.92
"0.04_20_0.3_Central",-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,-4534.62,155.14,153.6,150.71,883.38,882.25,881.11,6405.65,6402.05,6395.31,8105.9,8103.26,8100.62,12657.41,12651.75,12641.17,15328.91,15324.75,15320.6,18909.12,18901.4,18886.97,22551.91,22546.25,22540.58
"0.02_23_0.3_Central",-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,-970.53,-972.07,-974.96,-606.83,-607.96,-609.1,2148.34,2144.74,2138,2997.48,2994.84,2992.2,5267.83,5262.17,5251.59,6602.04,6597.88,6593.73,8387.3,8379.58,8365.15,10206.59,10200.93,10195.26
"0.03_23_0.3_Central",-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,204.31,202.76,199.88,750.27,749.14,748.01,4888.99,4885.39,4878.66,6163.69,6161.05,6158.41,9574.62,9568.96,9558.38,11577.47,11573.32,11569.17,14260.21,14252.49,14238.06,16991.25,16985.59,16979.92
"0.04_23_0.3_Central",-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,-3310.62,1379.14,1377.6,1374.71,2107.38,2106.25,2105.11,7629.65,7626.05,7619.31,9329.9,9327.26,9324.62,13881.41,13875.75,13865.17,16552.91,16548.75,16544.6,20133.12,20125.4,20110.97,23775.91,23770.25,23764.58
"0.02_17_0.5_Central",-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,-190.53,-192.07,-194.96,173.17,172.04,170.9,2928.34,2924.74,2918,3777.48,3774.84,3772.2,6047.83,6042.17,6031.59,7382.04,7377.88,7373.73,9167.3,9159.58,9145.15,10986.59,10980.93,10975.26
"0.03_17_0.5_Central",-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,984.31,982.76,979.88,1530.27,1529.14,1528.01,5668.99,5665.39,5658.66,6943.69,6941.05,6938.41,10354.62,10348.96,10338.38,12357.47,12353.32,12349.17,15040.21,15032.49,15018.06,17771.25,17765.59,17759.92
"0.04_17_0.5_Central",-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,-2530.62,2159.14,2157.6,2154.71,2887.38,2886.25,2885.11,8409.65,8406.05,8399.31,10109.9,10107.26,10104.62,14661.41,14655.75,14645.17,17332.91,17328.75,17324.6,20913.12,20905.4,20890.97,24555.91,24550.25,24544.58
"0.02_20_0.5_Central",-490.62,-490.62,-490.62,-490.62,-490.62,-490.62,1849.47,1847.93,1845.04,2213.17,2212.04,2210.9,4968.34,4964.74,4958,5817.48,5814.84,5812.2,8087.83,8082.17,8071.59,9422.04,9417.88,9413.73,11207.3,11199.58,11185.15,13026.59,13020.93,13015.26
"0.03_20_0.5_Central",-490.62,-490.62,-490.62,-490.62,-490.62,-490.62,3024.31,3022.76,3019.88,3570.27,3569.14,3568.01,7708.99,7705.39,7698.66,8983.69,8981.05,8978.41,12394.62,12388.96,12378.38,14397.47,14393.32,14389.17,17080.21,17072.49,17058.06,19811.25,19805.59,19799.92
"0.04_20_0.5_Central",-490.62,-490.62,-490.62,-490.62,-490.62,-490.62,4199.14,4197.6,4194.71,4927.38,4926.25,4925.11,10449.65,10446.05,10439.31,12149.9,12147.26,12144.62,16701.41,16695.75,16685.17,19372.91,19368.75,19364.6,22953.12,22945.4,22930.97,26595.91,26590.25,26584.58
"0.02_23_0.5_Central",1549.38,1549.38,1549.38,1549.38,1549.38,1549.38,3889.47,3887.93,3885.04,4253.17,4252.04,4250.9,7008.34,7004.74,6998,7857.48,7854.84,7852.2,10127.83,10122.17,10111.59,11462.04,11457.88,11453.73,13247.3,13239.58,13225.15,15066.59,15060.93,15055.26
"0.03_23_0.5_Central",1549.38,1549.38,1549.38,1549.38,1549.38,1549.38,5064.31,5062.76,5059.88,5610.27,5609.14,5608.01,9748.99,9745.39,9738.66,11023.69,11021.05,11018.41,14434.62,14428.96,14418.38,16437.47,16433.32,16429.17,19120.21,19112.49,19098.06,21851.25,21845.59,21839.92
"0.04_23_0.5_Central",1549.38,1549.38,1549.38,1549.38,1549.38,1549.38,6239.14,6237.6,6234.71,6967.38,6966.25,6965.11,12489.65,12486.05,12479.31,14189.9,14187.26,14184.62,18741.41,18735.75,18725.17,21412.91,21408.75,21404.6,24993.12,24985.4,24970.97,28635.91,28630.25,28624.58
"0.02_17_0.7_Central",697.38,697.38,697.38,697.38,697.38,697.38,3037.47,3035.93,3033.04,3401.17,3400.04,3398.9,6156.34,6152.74,6146,7005.48,7002.84,7000.2,9275.83,9270.17,9259.59,10610.04,10605.88,10601.73,12395.3,12387.58,12373.15,14214.59,14208.93,14203.26
"0.03_17_0.7_Central",697.38,697.38,697.38,697.38,697.38,697.38,4212.31,4210.76,4207.88,4758.27,4757.14,4756.01,8896.99,8893.39,8886.66,10171.69,10169.05,10166.41,13582.62,13576.96,13566.38,15585.47,15581.32,15577.17,18268.21,18260.49,18246.06,20999.25,20993.59,20987.92
"0.04_17_0.7_Central",697.38,697.38,697.38,697.38,697.38,697.38,5387.14,5385.6,5382.71,6115.38,6114.25,6113.11,11637.65,11634.05,11627.31,13337.9,13335.26,13332.62,17889.41,17883.75,17873.17,20560.91,20556.75,20552.6,24141.12,24133.4,24118.97,27783.91,27778.25,27772.58
"0.02_20_0.7_Central",3553.38,3553.38,3553.38,3553.38,3553.38,3553.38,5893.47,5891.93,5889.04,6257.17,6256.04,6254.9,9012.34,9008.74,9002,9861.48,9858.84,9856.2,12131.83,12126.17,12115.59,13466.04,13461.88,13457.73,15251.3,15243.58,15229.15,17070.59,17064.93,17059.26
"0.03_20_0.7_Central",3553.38,3553.38,3553.38,3553.38,3553.38,3553.38,7068.31,7066.76,7063.88,7614.27,7613.14,7612.01,11752.99,11749.39,11742.66,13027.69,13025.05,13022.41,16438.62,16432.96,16422.38,18441.47,18437.32,18433.17,21124.21,21116.49,21102.06,23855.25,23849.59,23843.92
"0.04_20_0.7_Central",3553.38,3553.38,3553.38,3553.38,3553.38,3553.38,8243.14,8241.6,8238.71,8971.38,8970.25,8969.11,14493.65,14490.05,14483.31,16193.9,16191.26,16188.62,20745.41,20739.75,20729.17,23416.91,23412.75,23408.6,26997.12,26989.4,26974.97,30639.91,30634.25,30628.58
"0.02_23_0.7_Central",6409.38,6409.38,6409.38,6409.38,6409.38,6409.38,8749.47,8747.93,8745.04,9113.17,9112.04,9110.9,11868.34,11864.74,11858,12717.48,12714.84,12712.2,14987.83,14982.17,14971.59,16322.04,16317.88,16313.73,18107.3,18099.58,18085.15,19926.59,19920.93,19915.26
"0.03_23_0.7_Central",6409.38,6409.38,6409.38,6409.38,6409.38,6409.38,9924.31,9922.76,9919.88,10470.27,10469.14,10468.01,14608.99,14605.39,14598.66,15883.69,15881.05,15878.41,19294.62,19288.96,19278.38,21297.47,21293.32,21289.17,23980.21,23972.49,23958.06,26711.25,26705.59,26699.92
"0.04_23_0.7_Central",6409.38,6409.38,6409.38,6409.38,6409.38,6409.38,11099.14,11097.6,11094.71,11827.38,11826.25,11825.11,17349.65,17346.05,17339.31,19049.9,19047.26,19044.62,23601.41,23595.75,23585.17,26272.91,26268.75,26264.6,29853.12,29845.4,29830.97,33495.91,33490.25,33484.58
"0.02_17_1.0_Central",5539.38,5539.38,5539.38,5539.38,5539.38,5539.38,7879.47,7877.93,7875.04,8243.17,8242.04,8240.9,10998.34,10994.74,10988,11847.48,11844.84,11842.2,14117.83,14112.17,14101.59,15452.04,15447.88,15443.73,17237.3,17229.58,17215.15,19056.59,19050.93,19045.26
"0.03_17_1.0_Central",5539.38,5539.38,5539.38,5539.38,5539.38,5539.38,9054.31,9052.76,9049.88,9600.27,9599.14,9598.01,13738.99,13735.39,13728.66,15013.69,15011.05,15008.41,18424.62,18418.96,18408.38,20427.47,20423.32,20419.17,23110.21,23102.49,23088.06,25841.25,25835.59,25829.92
"0.04_17_1.0_Central",5539.38,5539.38,5539.38,5539.38,5539.38,5539.38,10229.14,10227.6,10224.71,10957.38,10956.25,10955.11,16479.65,16476.05,16469.31,18179.9,18177.26,18174.62,22731.41,22725.75,22715.17,25402.91,25398.75,25394.6,28983.12,28975.4,28960.97,32625.91,32620.25,32614.58
"0.02_20_1.0_Central",9619.38,9619.38,9619.38,9619.38,9619.38,9619.38,11959.47,11957.93,11955.04,12323.17,12322.04,12320.9,15078.34,15074.74,15068,15927.48,15924.84,15922.2,18197.83,18192.17,18181.59,19532.04,19527.88,19523.73,21317.3,21309.58,21295.15,23136.59,23130.93,23125.26
"0.03_20_1.0_Central",9619.38,9619.38,9619.38,9619.38,9619.38,9619.38,13134.31,13132.76,13129.88,13680.27,13679.14,13678.01,17818.99,17815.39,17808.66,19093.69,19091.05,19088.41,22504.62,22498.96,22488.38,24507.47,24503.32,24499.17,27190.21,27182.49,27168.06,29921.25,29915.59,29909.92
"0.04_20_1.0_Central",9619.38,9619.38,9619.38,9619.38,9619.38,9619.38,14309.14,14307.6,14304.71,15037.38,15036.25,15035.11,20559.65,20556.05,20549.31,22259.9,22257.26,22254.62,26811.41,26805.75,26795.17,29482.91,29478.75,29474.6,33063.12,33055.4,33040.97,36705.91,36700.25,36694.58
"0.02_23_1.0_Central",13699.38,13699.38,13699.38,13699.38,13699.38,13699.38,16039.47,16037.93,16035.04,16403.17,16402.04,16400.9,19158.34,19154.74,19148,20007.48,20004.84,20002.2,22277.83,22272.17,22261.59,23612.04,23607.88,23603.73,25397.3,25389.58,25375.15,27216.59,27210.93,27205.26
"0.03_23_1.0_Central",13699.38,13699.38,13699.38,13699.38,13699.38,13699.38,17214.31,17212.76,17209.88,17760.27,17759.14,17758.01,21898.99,21895.39,21888.66,23173.69,23171.05,23168.41,26584.62,26578.96,26568.38,28587.47,28583.32,28579.17,31270.21,31262.49,31248.06,34001.25,33995.59,33989.92
"0.04_23_1.0_Central",13699.38,13699.38,13699.38,13699.38,13699.38,13699.38,18389.14,18387.6,18384.71,19117.38,19116.25,19115.11,24639.65,24636.05,24629.31,26339.9,26337.26,26334.62,30891.41,30885.75,30875.17,33562.91,33558.75,33554.6,37143.12,37135.4,37120.97,40785.91,40780.25,40774.58
"0.02_17_1.2_Central",8767.38,8767.38,8767.38,8767.38,8767.38,8767.38,11107.47,11105.93,11103.04,11471.17,11470.04,11468.9,14226.34,14222.74,14216,15075.48,15072.84,15070.2,17345.83,17340.17,17329.59,18680.04,18675.88,18671.73,20465.3,20457.58,20443.15,22284.59,22278.93,22273.26
"0.03_17_1.2_Central",8767.38,8767.38,8767.38,8767.38,8767.38,8767.38,12282.31,12280.76,12277.88,12828.27,12827.14,12826.01,16966.99,16963.39,16956.66,18241.69,18239.05,18236.41,21652.62,21646.96,21636.38,23655.47,23651.32,23647.17,26338.21,26330.49,26316.06,29069.25,29063.59,29057.92
"0.04_17_1.2_Central",8767.38,8767.38,8767.38,8767.38,8767.38,8767.38,13457.14,13455.6,13452.71,14185.38,14184.25,14183.11,19707.65,19704.05,19697.31,21407.9,21405.26,21402.62,25959.41,25953.75,25943.17,28630.91,28626.75,28622.6,32211.12,32203.4,32188.97,35853.91,35848.25,35842.58
"0.02_20_1.2_Central",13663.38,13663.38,13663.38,13663.38,13663.38,13663.38,16003.47,16001.93,15999.04,16367.17,16366.04,16364.9,19122.34,19118.74,19112,19971.48,19968.84,19966.2,22241.83,22236.17,22225.59,23576.04,23571.88,23567.73,25361.3,25353.58,25339.15,27180.59,27174.93,27169.26
"0.03_20_1.2_Central",13663.38,13663.38,13663.38,13663.38,13663.38,13663.38,17178.31,17176.76,17173.88,17724.27,17723.14,17722.01,21862.99,21859.39,21852.66,23137.69,23135.05,23132.41,26548.62,26542.96,26532.38,28551.47,28547.32,28543.17,31234.21,31226.49,31212.06,33965.25,33959.59,33953.92
"0.04_20_1.2_Central",13663.38,13663.38,13663.38,13663.38,13663.38,13663.38,18353.14,18351.6,18348.71,19081.38,19080.25,19079.11,24603.65,24600.05,24593.31,26303.9,26301.26,26298.62,30855.41,30849.75,30839.17,33526.91,33522.75,33518.6,37107.12,37099.4,37084.97,40749.91,40744.25,40738.58
"0.02_23_1.2_Central",18559.38,18559.38,18559.38,18559.38,18559.38,18559.38,20899.47,20897.93,20895.04,21263.17,21262.04,21260.9,24018.34,24014.74,24008,24867.48,24864.84,24862.2,27137.83,27132.17,27121.59,28472.04,28467.88,28463.73,30257.3,30249.58,30235.15,32076.59,32070.93,32065.26
"0.03_23_1.2_Central",18559.38,18559.38,18559.38,18559.38,18559.38,18559.38,22074.31,22072.76,22069.88,22620.27,22619.14,22618.01,26758.99,26755.39,26748.66,28033.69,28031.05,28028.41,31444.62,31438.96,31428.38,33447.47,33443.32,33439.17,36130.21,36122.49,36108.06,38861.25,38855.59,38849.92
"0.04_23_1.2_Central",18559.38,18559.38,18559.38,18559.38,18559.38,18559.38,23249.14,23247.6,23244.71,23977.38,23976.25,23975.11,29499.65,29496.05,29489.31,31199.9,31197.26,31194.62,35751.41,35745.75,35735.17,38422.91,38418.75,38414.6,42003.12,41995.4,41980.97,45645.91,45640.25,45634.58
"0.02_17_1.5_Central",13609.38,13609.38,13609.38,13609.38,13609.38,13609.38,15949.47,15947.93,15945.04,16313.17,16312.04,16310.9,19068.34,19064.74,19058,19917.48,19914.84,19912.2,22187.83,22182.17,22171.59,23522.04,23517.88,23513.73,25307.3,25299.58,25285.15,27126.59,27120.93,27115.26
"0.03_17_1.5_Central",13609.38,13609.38,13609.38,13609.38,13609.38,13609.38,17124.31,17122.76,17119.88,17670.27,17669.14,17668.01,21808.99,21805.39,21798.66,23083.69,23081.05,23078.41,26494.62,26488.96,26478.38,28497.47,28493.32,28489.17,31180.21,31172.49,31158.06,33911.25,33905.59,33899.92
"0.04_17_1.5_Central",13609.38,13609.38,13609.38,13609.38,13609.38,13609.38,18299.14,18297.6,18294.71,19027.38,19026.25,19025.11,24549.65,24546.05,24539.31,26249.9,26247.26,26244.62,30801.41,30795.75,30785.17,33472.91,33468.75,33464.6,37053.12,37045.4,37030.97,40695.91,40690.25,40684.58
"0.02_20_1.5_Central",19729.38,19729.38,19729.38,19729.38,19729.38,19729.38,22069.47,22067.93,22065.04,22433.17,22432.04,22430.9,25188.34,25184.74,25178,26037.48,26034.84,26032.2,28307.83,28302.17,28291.59,29642.04,29637.88,29633.73,31427.3,31419.58,31405.15,33246.59,33240.93,33235.26
"0.03_20_1.5_Central",19729.38,19729.38,19729.38,19729.38,19729.38,19729.38,23244.31,23242.76,23239.88,23790.27,23789.14,23788.01,27928.99,27925.39,27918.66,29203.69,29201.05,29198.41,32614.62,32608.96,32598.38,34617.47,34613.32,34609.17,37300.21,37292.49,37278.06,40031.25,40025.59,40019.92
"0.04_20_1.5_Central",19729.38,19729.38,19729.38,19729.38,19729.38,19729.38,24419.14,24417.6,24414.71,25147.38,25146.25,25145.11,30669.65,30666.05,30659.31,32369.9,32367.26,32364.62,36921.41,36915.75,36905.17,39592.91,39588.75,39584.6,43173.12,43165.4,43150.97,46815.91,46810.25,46804.58
"0.02_23_1.5_Central",25849.38,25849.38,25849.38,25849.38,25849.38,25849.38,28189.47,28187.93,28185.04,28553.17,28552.04,28550.9,31308.34,31304.74,31298,32157.48,32154.84,32152.2,34427.83,34422.17,34411.59,35762.04,35757.88,35753.73,37547.3,37539.58,37525.15,39366.59,39360.93,39355.26
"0.03_23_1.5_Central",25849.38,25849.38,25849.38,25849.38,25849.38,25849.38,29364.31,29362.76,29359.88,29910.27,29909.14,29908.01,34048.99,34045.39,34038.66,35323.69,35321.05,35318.41,38734.62,38728.96,38718.38,40737.47,40733.32,40729.17,43420.21,43412.49,43398.06,46151.25,46145.59,46139.92
"0.04_23_1.5_Central",25849.38,25849.38,25849.38,25849.38,25849.38,25849.38,30539.14,30537.6,30534.71,31267.38,31266.25,31265.11,36789.65,36786.05,36779.31,38489.9,38487.26,38484.62,43041.41,43035.75,43025.17,45712.91,45708.75,45704.6,49293.12,49285.4,49270.97,52935.91,52930.25,52924.58
"0.02_17_1.8_Central",18451.38,18451.38,18451.38,18451.38,18451.38,18451.38,20791.47,20789.93,20787.04,21155.17,21154.04,21152.9,23910.34,23906.74,23900,24759.48,24756.84,24754.2,27029.83,27024.17,27013.59,28364.04,28359.88,28355.73,30149.3,30141.58,30127.15,31968.59,31962.93,31957.26
"0.03_17_1.8_Central",18451.38,18451.38,18451.38,18451.38,18451.38,18451.38,21966.31,21964.76,21961.88,22512.27,22511.14,22510.01,26650.99,26647.39,26640.66,27925.69,27923.05,27920.41,31336.62,31330.96,31320.38,33339.47,33335.32,33331.17,36022.21,36014.49,36000.06,38753.25,38747.59,38741.92
"0.04_17_1.8_Central",18451.38,18451.38,18451.38,18451.38,18451.38,18451.38,23141.14,23139.6,23136.71,23869.38,23868.25,23867.11,29391.65,29388.05,29381.31,31091.9,31089.26,31086.62,35643.41,35637.75,35627.17,38314.91,38310.75,38306.6,41895.12,41887.4,41872.97,45537.91,45532.25,45526.58
"0.02_20_1.8_Central",25795.38,25795.38,25795.38,25795.38,25795.38,25795.38,28135.47,28133.93,28131.04,28499.17,28498.04,28496.9,31254.34,31250.74,31244,32103.48,32100.84,32098.2,34373.83,34368.17,34357.59,35708.04,35703.88,35699.73,37493.3,37485.58,37471.15,39312.59,39306.93,39301.26
"0.03_20_1.8_Central",25795.38,25795.38,25795.38,25795.38,25795.38,25795.38,29310.31,29308.76,29305.88,29856.27,29855.14,29854.01,33994.99,33991.39,33984.66,35269.69,35267.05,35264.41,38680.62,38674.96,38664.38,40683.47,40679.32,40675.17,43366.21,43358.49,43344.06,46097.25,46091.59,46085.92
"0.04_20_1.8_Central",25795.38,25795.38,25795.38,25795.38,25795.38,25795.38,30485.14,30483.6,30480.71,31213.38,31212.25,31211.11,36735.65,36732.05,36725.31,38435.9,38433.26,38430.62,42987.41,42981.75,42971.17,45658.91,45654.75,45650.6,49239.12,49231.4,49216.97,52881.91,52876.25,52870.58
"0.02_23_1.8_Central",33139.38,33139.38,33139.38,33139.38,33139.38,33139.38,35479.47,35477.93,35475.04,35843.17,35842.04,35840.9,38598.34,38594.74,38588,39447.48,39444.84,39442.2,41717.83,41712.17,41701.59,43052.04,43047.88,43043.73,44837.3,44829.58,44815.15,46656.59,46650.93,46645.26
"0.03_23_1.8_Central",33139.38,33139.38,33139.38,33139.38,33139.38,33139.38,36654.31,36652.76,36649.88,37200.27,37199.14,37198.01,41338.99,41335.39,41328.66,42613.69,42611.05,42608.41,46024.62,46018.96,46008.38,48027.47,48023.32,48019.17,50710.21,50702.49,50688.06,53441.25,53435.59,53429.92
"0.04_23_1.8_Central",33139.38,33139.38,33139.38,33139.38,33139.38,33139.38,37829.14,37827.6,37824.71,38557.38,38556.25,38555.11,44079.65,44076.05,44069.31,45779.9,45777.26,45774.62,50331.41,50325.75,50315.17,53002.91,52998.75,52994.6,56583.12,56575.4,56560.97,60225.91,60220.25,60214.58
"0.02_17_2.0_Central",21679.38,21679.38,21679.38,21679.38,21679.38,21679.38,24019.47,24017.93,24015.04,24383.17,24382.04,24380.9,27138.34,27134.74,27128,27987.48,27984.84,27982.2,30257.83,30252.17,30241.59,31592.04,31587.88,31583.73,33377.3,33369.58,33355.15,35196.59,35190.93,35185.26
"0.03_17_2.0_Central",21679.38,21679.38,21679.38,21679.38,21679.38,21679.38,25194.31,25192.76,25189.88,25740.27,25739.14,25738.01,29878.99,29875.39,29868.66,31153.69,31151.05,31148.41,34564.62,34558.96,34548.38,36567.47,36563.32,36559.17,39250.21,39242.49,39228.06,41981.25,41975.59,41969.92
"0.04_17_2.0_Central",21679.38,21679.38,21679.38,21679.38,21679.38,21679.38,26369.14,26367.6,26364.71,27097.38,27096.25,27095.11,32619.65,32616.05,32609.31,34319.9,34317.26,34314.62,38871.41,38865.75,38855.17,41542.91,41538.75,41534.6,45123.12,45115.4,45100.97,48765.91,48760.25,48754.58
"0.02_20_2.0_Central",29839.38,29839.38,29839.38,29839.38,29839.38,29839.38,32179.47,32177.93,32175.04,32543.17,32542.04,32540.9,35298.34,35294.74,35288,36147.48,36144.84,36142.2,38417.83,38412.17,38401.59,39752.04,39747.88,39743.73,41537.3,41529.58,41515.15,43356.59,43350.93,43345.26
"0.03_20_2.0_Central",29839.38,29839.38,29839.38,29839.38,29839.38,29839.38,33354.31,33352.76,33349.88,33900.27,33899.14,33898.01,38038.99,38035.39,38028.66,39313.69,39311.05,39308.41,42724.62,42718.96,42708.38,44727.47,44723.32,44719.17,47410.21,47402.49,47388.06,50141.25,50135.59,50129.92
"0.04_20_2.0_Central",29839.38,29839.38,29839.38,29839.38,29839.38,29839.38,34529.14,34527.6,34524.71,35257.38,35256.25,35255.11,40779.65,40776.05,40769.31,42479.9,42477.26,42474.62,47031.41,47025.75,47015.17,49702.91,49698.75,49694.6,53283.12,53275.4,53260.97,56925.91,56920.25,56914.58
"0.02_23_2.0_Central",37999.38,37999.38,37999.38,37999.38,37999.38,37999.38,40339.47,40337.93,40335.04,40703.17,40702.04,40700.9,43458.34,43454.74,43448,44307.48,44304.84,44302.2,46577.83,46572.17,46561.59,47912.04,47907.88,47903.73,49697.3,49689.58,49675.15,51516.59,51510.93,51505.26
"0.03_23_2.0_Central",37999.38,37999.38,37999.38,37999.38,37999.38,37999.38,41514.31,41512.76,41509.88,42060.27,42059.14,42058.01,46198.99,46195.39,46188.66,47473.69,47471.05,47468.41,50884.62,50878.96,50868.38,52887.47,52883.32,52879.17,55570.21,55562.49,55548.06,58301.25,58295.59,58289.92
"0.04_23_2.0_Central",37999.38,37999.38,37999.38,37999.38,37999.38,37999.38,42689.14,42687.6,42684.71,43417.38,43416.25,43415.11,48939.65,48936.05,48929.31,50639.9,50637.26,50634.62,55191.41,55185.75,55175.17,57862.91,57858.75,57854.6,61443.12,61435.4,61420.97,65085.91,65080.25,65074.58
"0.02_17_0.1_Black Belt",-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-8986.62,-6519.74,-6521.28,-6524.17,-6133.51,-6134.64,-6135.78,-3232.06,-3235.66,-3242.4,-2330.17,-2332.81,-2335.45,56.34,50.68,40.1,1473.43,1469.27,1465.12,3344.73,3337.01,3322.58,5277.01,5271.35,5265.68
